,PK12ed,PK12ed_real,PK12ed_realperch,highered,highered_real,highered_realperch,edsubs,edsubs_real,edsubs_realperch,edservs,edservs_real,edservs_realperch,pell,pell_real,pell_realperch,HeadStartPriv,HeadStartPriv_real,HeadStartPriv_realperch,TANFbasic,TANFbasic_real,TANFbasic_realperch,othercashserv,othercashserv_real,othercashserv_realperch,SNAP,SNAP_real,SNAP_realperch,socsec,socsec_real,socsec_realperch,fedSSI,fedSSI_real,fedSSI_realperch,fedEITC,fedEITC_real,fedEITC_realperch,CTC,CTC_real,CTC_realperch,addCC,addCC_real,addCC_realperch,stateEITC,stateEITC_real,stateEITC_realperch,unemp,unemp_real,unemp_realperch,wcomp,wcomp_real,wcomp_realperch,Medicaid_CHIP,Medicaid_CHIP_real,Medicaid_CHIP_realperch,pubhealth,pubhealth_real,pubhealth_realperch,other_health,other_health_real,other_health_realperch,HCD,HCD_real,HCD_realperch,lib,lib_real,lib_realperch,parkrec,parkrec_real,parkrec_realperch
Georgia,15191886,16718303.0,6.3468918800354,2161306,2378465.0,0.9029541015625,1007114,1108304.625,0.4207538068294525,841378,925916.125,0.3515123128890991,1360755.33,1497478.375,0.5684986710548401,165496.95773120402,182125.40625,0.06914160400629044,48315.614,53170.1640625,0.020185379311442375,1486099.375,1635416.375,0.6208651065826416,1249237.5,1374755.625,0.5219085216522217,658473.042720376,724633.6875,0.2750979959964752,289834.45271999994,318955.8125,0.12108752876520157,2764414,3042170.75,1.154921531677246,820413,902844.6875,0.342753529548645,1257783,1384159.75,0.525478720664978,0.0,0.0,0.0,3482709,3832637.0,1.4550120830535889,0,0.0,0.0,2859330.25,3146623.75,1.1945757865905762,1829617,2013449.25,0.7643804550170898,9848562.0,10838104.0,4.114548683166504,1088399,1197756.75,0.4547131657600403,169865,186932.328125,0.07096648961305618,662482,729045.4375,0.2767728567123413
Hawaii,1858469,2045200.125,6.376723289489746,584774,643529.625,2.0064589977264404,48437,53303.74609375,0.1661955863237381,20950,23054.96875,0.07188301533460617,99679.054,109694.390625,0.34201580286026,24087.975,26508.234375,0.08264994621276855,70141.059,77188.5390625,0.24066591262817383,600975.9375,661359.5,2.0620508193969727,147555.671875,162381.453125,0.5062886476516724,77894.95325649621,85721.515625,0.26727086305618286,11748.096720000001,12928.49609375,0.04030971974134445,222544,244904.296875,0.7635864019393921,132361,145660.078125,0.4541531205177307,98119,107977.5859375,0.33666300773620605,0.0,0.0,0.0,645701,710578.3125,2.215510129928589,21014,23125.3984375,0.0721026137471199,340521.78125,374735.96875,1.1683881282806396,566468,623384.3125,1.943648099899292,1604931.25,1766188.0,5.5067925453186035,199543,219592.25,0.6846660375595093,26336,28982.130859375,0.09036330133676529,216921,238716.3125,0.7442928552627563
Idaho,1858673,2045424.625,4.5214643478393555,474394,522059.125,1.1540253162384033,73114,80460.1875,0.1778593361377716,75248,82808.6015625,0.18305057287216187,219569.188,241630.578125,0.5341306924819946,15120.113159897744,16639.318359375,0.03678164631128311,6195.466,6817.96044921875,0.015071279369294643,279805.53125,307919.21875,0.6806634664535522,148278.25,163176.625,0.3607061803340912,95538.97857339896,105138.3359375,0.23241102695465088,36099.11268,39726.19921875,0.0878157988190651,294575,324172.65625,0.7165921330451965,167442,184265.875,0.40732452273368835,166614,183354.671875,0.4053102731704712,0.0,0.0,0.0,616243,678160.5,1.4990915060043335,129102,142073.625,0.31405743956565857,546905.0,601855.75,1.3304178714752197,237522,261387.21875,0.5778032541275024,1802683.0,1983809.0,4.385261535644531,141890,156146.515625,0.3451659381389618,44757,49253.99609375,0.10887724161148071,96897,106632.8046875,0.2357145994901657
Illinois,21995540,24205560.0,7.317354679107666,3858019,4245656.5,1.2834643125534058,959212,1055589.625,0.3191053569316864,494962,544693.6875,0.1646612137556076,1318452.62,1450925.25,0.4386155307292938,212977.26558118832,234376.328125,0.07085209339857101,72269.935,79531.3125,0.024042360484600067,4267291.0,4696050.5,1.4196187257766724,1291995.875,1421810.25,0.42981404066085815,743866.0257277981,818606.5625,0.24746522307395935,320945.22179999994,353192.46875,0.10677028447389603,2315226,2547850.25,0.7702165842056274,1223749,1346706.125,0.4071100354194641,1183833,1302779.625,0.3938310146331787,104185.1640625,114653.25,0.034659743309020996,7828359,8614920.0,2.604295253753662,12319,13556.76171875,0.004098216537386179,4938380.0,5434567.5,1.6428728103637695,3039321,3344699.25,1.0111044645309448,9820414.0,10807128.0,3.267000913619995,1845140,2030532.0,0.6138309836387634,606010,666899.375,0.20160405337810516,2202542,2423844.25,0.7327294945716858
Indiana,8845805,9734594.0,5.721385478973389,1472247,1620172.25,0.9522358775138855,702746,773355.0,0.45452970266342163,284531,313119.46875,0.18403203785419464,789523.876,868851.9375,0.5106568336486816,83721.07708361148,92133.0234375,0.05415002629160881,91937.263,101174.734375,0.05946417897939682,2195995.75,2416640.25,1.4203499555587769,606875.8125,667852.125,0.3925217092037201,454109.1683995632,499736.15625,0.29371365904808044,181943.8632,200224.828125,0.11767962574958801,1183670,1302600.25,0.7655869722366333,685013,753840.25,0.44306012988090515,593596,653238.0625,0.3839324712753296,95877.265625,105510.609375,0.06201253458857536,3206885,3529099.5,2.074183940887451,4906,5398.9345703125,0.0031731559429317713,1533403.625,1687473.625,0.9917914271354675,758159,834335.625,0.4903703033924103,7517174.5,8272468.5,4.862039566040039,788300,867505.0625,0.5098652243614197,378947,417022.0,0.24509944021701813,378049,416033.78125,0.24451863765716553
Iowa,4647369,5114317.0,6.622112274169922,1240640,1365294.25,1.7678083181381226,248443,273405.5,0.3540104925632477,154891,170453.796875,0.2207067310810089,326985.89,359840.0625,0.4659275710582733,51229.39606005198,56376.7109375,0.07299760729074478,70456.537,77535.7109375,0.10039467364549637,681856.5,750366.5625,0.9715885519981384,221496.234375,243751.25,0.31561362743377686,158821.82847118785,174779.578125,0.22630783915519714,54271.024079999996,59723.94921875,0.07733167707920074,424493,467144.28125,0.6048670411109924,347020,381887.125,0.49447453022003174,201075,221278.171875,0.28651508688926697,26743.05859375,29430.08984375,0.03810662403702736,1186833,1306081.0,1.6911379098892212,2465,2712.6728515625,0.0035124190617352724,987101.625,1086281.5,1.406537413597107,531411,584804.9375,0.7572162747383118,5183722.5,5704561.0,7.38637113571167,246134,270864.5,0.3507203757762909,112721,124046.734375,0.16061800718307495,255544,281220.0,0.36412885785102844
Kansas,4254598,4682082.0,6.091067790985107,1262988,1389887.75,1.808148741722107,128908,141860.140625,0.18455031514167786,138851,152802.171875,0.19878515601158142,285251.619,313912.5,0.4083786606788635,37824.32961958122,41624.76171875,0.054150961339473724,50355.327,55414.8203125,0.07209088653326035,649959.6875,715264.9375,0.9305106401443481,187223.171875,206034.578125,0.2680368721485138,172008.78842564533,189291.515625,0.2462552934885025,60324.93719999999,66386.1328125,0.08636380732059479,461022,507343.5625,0.6600192189216614,315809,347540.15625,0.4521259367465973,242017,266333.84375,0.3464820683002472,74685.5625,82189.65625,0.10692311078310013,1241191,1365900.625,1.7769430875778198,3882,4272.046875,0.005557639990001917,838700.75,922969.875,1.2007205486297607,461964,508380.21875,0.6613678336143494,3598223.25,3959757.75,5.151373386383057,250070,275196.0,0.3580111265182495,93102,102456.5,0.1332888901233673,245129,269758.53125,0.3509373664855957
Kentucky,5703554,6276623.0,5.792337417602539,1648602,1814246.625,1.674264669418335,680086,748418.1875,0.6906724572181702,222804,245190.40625,0.22627224028110504,550106.328,605378.6875,0.5586694478988647,76196.03751905501,83851.8984375,0.07738213241100311,122839.214,135181.578125,0.12475136667490005,1094113.75,1204045.75,1.1111451387405396,491124.5625,540470.6875,0.4987695515155792,362674.67658321373,399114.71875,0.36832019686698914,217389.89088000002,239232.3125,0.220773845911026,894660,984551.6875,0.9085865616798401,406803,447676.875,0.41313543915748596,380391,418611.09375,0.3863123059272766,0.0,0.0,0.0,1804903,1986252.125,1.8329987525939941,149540,164565.15625,0.1518677920103073,2099898.75,2310887.75,2.1325864791870117,963649,1060472.375,0.9786494374275208,5078909.0,5589216.5,5.157968997955322,344029,378595.59375,0.34938427805900574,63117,69458.734375,0.0640995055437088,243894,268399.4375,0.24769052863121033
Louisiana,7196995,7920119.0,6.689425468444824,1723905,1897115.75,1.6023261547088623,410928,452216.3125,0.38194718956947327,388263,427274.03125,0.36088064312934875,520378.402,572663.875,0.4836786091327667,116975.85021494329,128729.09375,0.10872609913349152,40841.357,44944.92578125,0.03796100988984108,1036012.625,1140106.875,0.9629476070404053,614802.9375,676575.75,0.5714437961578369,377149.83264723397,415044.28125,0.3505512475967407,256483.40052000002,282253.78125,0.2383948564529419,1377933,1516382.0,1.2807539701461792,417133,459044.78125,0.38771459460258484,452966,498478.125,0.4210204780101776,43404.890625,47766.03125,0.0403437502682209,858438,944690.25,0.7978964447975159,0,0.0,0.0,2359575.75,2596656.0,2.1931660175323486,835616,919575.1875,0.7766839861869812,7391416.0,8134074.5,6.8701348304748535,1790538,1970443.75,1.664259910583496,152287,167588.15625,0.14154691994190216,508405,559487.375,0.47254958748817444
Maine,2206675,2428392.5,8.327163696289062,271827,299139.03125,1.0257731676101685,80084,88130.5078125,0.30220699310302734,111029,122184.7265625,0.41898179054260254,127729.211,140562.90625,0.4820021390914917,29060.756,31980.658203125,0.10966438800096512,77968.137,85802.046875,0.29422250390052795,563608.875,620237.9375,2.1268484592437744,135316.984375,148913.0625,0.510635495185852,88423.15688700763,97307.546875,0.3336758315563202,26749.008,29436.63671875,0.10094072669744492,194211,213724.515625,0.7328795194625854,116459,128160.3125,0.43947258591651917,72244,79502.7734375,0.272621750831604,8156.86181640625,8976.4287109375,0.030780935660004616,416989,458886.3125,1.573560118675232,0,0.0,0.0,533590.625,587203.5625,2.013570785522461,501508,551897.4375,1.8925031423568726,1840813.375,2025770.625,6.946539402008057,251706,276996.375,0.9498440623283386,37230,40970.71484375,0.1404920518398285,75248,82808.6015625,0.28395771980285645
Maryland,10649696,11719733.0,8.164040565490723,2237276,2462068.0,1.7150921821594238,409540,450688.875,0.3139527142047882,262366,288727.4375,0.20112936198711395,501987.533,552425.125,0.3848228454589844,66817.78309475577,73531.3515625,0.05122240632772446,124415.298,136916.03125,0.09537657350301743,2384000.75,2623535.25,1.8275712728500366,393333.125,432853.59375,0.30152857303619385,345953.4664150762,380713.4375,0.2652074098587036,116694.20771999998,128419.15625,0.08945760130882263,859644,946017.4375,0.6590017676353455,524063,576718.625,0.40174585580825806,413986,455581.59375,0.3173610270023346,193419.90625,212853.921875,0.14827539026737213,1799793,1980628.625,1.3797184228897095,170846,188011.890625,0.13097026944160461,2119181.75,2332108.25,1.6245614290237427,1633535,1797665.75,1.2522653341293335,4725981.0,5200828.0,3.622929811477661,1224512,1347545.875,0.938709020614624,190037,209131.125,0.14568206667900085,854839,940729.625,0.6553182005882263
Massachusetts,12049013,13259647.0,8.740092277526855,1155251,1271325.75,0.8379940390586853,335423,369124.90625,0.24330857396125793,695429,765302.8125,0.5044491291046143,491279.972,540641.75,0.35636386275291443,106015.37943339282,116667.359375,0.07690125703811646,336526.231,370338.96875,0.24410882592201233,2365904.75,2603621.0,1.7161760330200195,462865.375,509372.15625,0.3357525169849396,382379.56956924795,420799.46875,0.2773698568344116,173282.74487999998,190693.46875,0.12569554150104523,740585,814995.875,0.5372043251991272,570871,628229.75,0.41409745812416077,293759,323274.6875,0.21308642625808716,99978.9765625,110024.4453125,0.07252258062362671,5125870,5640896.0,3.7181949615478516,38947,42860.23046875,0.02825130894780159,2738859.75,3014049.0,1.9867095947265625,1138247,1252613.25,0.8256596922874451,9646641.0,10615895.0,6.997464179992676,2569892,2828104.0,1.864143967628479,254765,280362.71875,0.18480101227760315,331675,365000.3125,0.24058985710144043
Michigan,16182975,17808972.0,7.166565418243408,3277463,3606768.75,1.4514113664627075,912233,1003890.375,0.40397873520851135,123162,135536.796875,0.05454179644584656,1341940.607,1476773.125,0.5942729711532593,190567.9640579486,209715.4375,0.0843922570347786,546268.921,601155.75,0.24191300570964813,3036127.0,3341184.25,1.3445366621017456,1084182.625,1193116.75,0.48012593388557434,737310.6420181569,811392.5,0.3265150487422943,298946.35008,328983.21875,0.1323871910572052,1822734,2005874.625,0.8071904182434082,911922,1003548.125,0.4038409888744354,717124,789177.625,0.31757548451423645,328092.125,361057.4375,0.14529427886009216,6670367,7340577.5,2.9539451599121094,23408,25759.9375,0.010366139002144337,3389104.25,3729627.25,1.5008511543273926,4097936,4509679.5,1.8147544860839844,8756534.0,9636354.0,3.877795934677124,1073856,1181752.5,0.4755527973175049,286122,314870.34375,0.1267079859972,619271,681492.75,0.27424168586730957
Minnesota,8491869,9345096.0,6.8826494216918945,1946084,2141618.25,1.577298641204834,544257,598941.6875,0.4411196708679199,357941,393905.40625,0.2901107370853424,533588.012,587200.6875,0.43247243762016296,73708.25984509588,81114.15625,0.05974045395851135,95830.668,105459.3359375,0.0776706412434578,2625176.25,2888943.0,2.127702236175537,289947.46875,319080.1875,0.2350020855665207,253916.58080245118,279429.0625,0.20579908788204193,89820.19584,98844.953125,0.07279916107654572,666129,733058.875,0.5398967862129211,578845,637004.9375,0.46915319561958313,349378,384482.03125,0.2831704318523407,197840.3125,217718.484375,0.16034933924674988,2828567,3112769.5,2.2925500869750977,67447,74223.7890625,0.054665710777044296,2042121.5,2247305.25,1.6551369428634644,1130447,1244029.625,0.9162259697914124,8418812.0,9264699.0,6.823437213897705,712762,784377.3125,0.5776927471160889,208191,229109.15625,0.16873855888843536,798852,879117.3125,0.6474685668945312
Mississippi,3826339,4210793.5,5.269195556640625,1291561,1421331.625,1.7785898447036743,165549,182182.671875,0.22797513008117676,201753,222024.296875,0.27783113718032837,540585.698,594901.5,0.7444327473640442,163399.07352840196,179816.734375,0.22501449286937714,19859.498,21854.896484375,0.027348225936293602,574323.5,632029.125,0.7908925414085388,398721.71875,438783.59375,0.5490738749504089,291151.6663592134,320405.375,0.40094074606895447,171626.7432,188871.078125,0.23634469509124756,1078864,1187263.75,1.4856879711151123,252888,278297.125,0.3482483923435211,372981,410456.5625,0.5136266946792603,0.0,0.0,0.0,598305,658420.1875,0.8239171504974365,0,0.0,0.0,1583812.75,1742947.625,2.1810455322265625,443989,488599.15625,0.6114107966423035,5711352.0,6285204.5,7.86501932144165,235728,259412.96875,0.3246176242828369,44688,49178.0625,0.061539195477962494,191905,211186.8125,0.2642695903778076
Missouri,8422001,9268208.0,6.138182640075684,1164763,1281793.5,0.848910927772522,431828,475216.28125,0.3147279918193817,293489,322977.53125,0.21390274167060852,706123.915,777072.3125,0.5146422982215881,113664.42988809943,125084.953125,0.08284172415733337,105720.63,116343.0,0.07705207169055939,1137050.375,1251296.375,0.8287131786346436,631643.6875,695108.625,0.4603590965270996,426907.9077556706,469801.8125,0.31114205718040466,161045.53344,177226.71875,0.11737436056137085,1155333,1271416.0,0.8420380353927612,570735,628080.0625,0.4159671664237976,463133,509666.65625,0.33754390478134155,0.0,0.0,0.0,1958147,2154893.5,1.4271507263183594,39192,43129.84765625,0.028564194217324257,2490624.5,2740872.0,1.8152347803115845,1631769,1795722.375,1.1892776489257812,6320865.5,6955959.5,4.606818199157715,559031,615200.125,0.4074369966983795,203219,223637.59375,0.1481115221977234,533403,586997.125,0.3887585997581482
Montana,1440902,1585677.75,6.693108558654785,297709,327621.5625,1.3828829526901245,73506,80891.578125,0.34144145250320435,85330,93903.6015625,0.39636489748954773,104703.722,115223.9140625,0.4863574504852295,21407.848750575722,23558.8203125,0.09944123029708862,18413.389,20263.48828125,0.08553171157836914,255006.609375,280628.59375,1.1845266819000244,75385.15625,82959.5390625,0.3501702845096588,61137.91528799269,67280.796875,0.28399068117141724,17748.093960000002,19531.34765625,0.08244135975837708,166770,183526.34375,0.7746604084968567,91887,101119.421875,0.4268227219581604,67891,74712.40625,0.31535932421684265,0.0,0.0,0.0,335914,369665.21875,1.5603482723236084,131265,144453.953125,0.6097367405891418,342333.40625,376729.625,1.5901669263839722,248845,273847.90625,1.1559056043624878,757001.625,833062.0,3.5163352489471436,133896,147349.3125,0.6219580173492432,26744,29431.125,0.1242280900478363,65126,71669.5859375,0.3025156557559967
Nebraska,3030641,3335147.0,6.861948013305664,842213,926835.0625,1.906930685043335,119817,131855.703125,0.2712884843349457,128825,141768.796875,0.2916843295097351,178308.956,196224.6875,0.40372541546821594,27482.546838976144,30243.87890625,0.06222572177648544,31317.664,34464.33203125,0.07090915739536285,763345.3125,840043.0625,1.7283592224121094,118788.59375,130723.9765625,0.26895999908447266,91818.27926280699,101043.796875,0.20789407193660736,27556.436160000005,30325.19140625,0.06239302083849907,283278,311740.59375,0.6413953304290771,214106,235618.46875,0.4847767651081085,142413,156722.0625,0.3224501609802246,25495.021484375,28056.654296875,0.057725585997104645,366113,402898.5,0.8289495706558228,1196,1316.1690673828125,0.002707971725612879,535955.8125,589806.4375,1.2135061025619507,431895,475290.0,0.9778925180435181,1747354.25,1922921.125,3.956342935562134,147680,162518.265625,0.33437564969062805,44862,49369.546875,0.10157611221075058,155347,170955.609375,0.3517351746559143
Nevada,3571969,3930865.5,5.622132301330566,680777,749178.625,1.0715149641036987,179360,197381.34375,0.2823052704334259,60943,67066.296875,0.09592176973819733,210607.186,231768.109375,0.3314870297908783,24071.051917709112,26489.611328125,0.0378868468105793,41596.249,45775.6640625,0.06547077745199203,681552.75,750032.3125,1.0727359056472778,192372.71875,211701.53125,0.3027867376804352,157541.6447014079,173370.765625,0.2479640543460846,54366.14639999999,59828.62890625,0.0855700746178627,519905,572142.875,0.8183090686798096,263141,289580.3125,0.41417309641838074,316331,348114.625,0.49789199233055115,0.0,0.0,0.0,2048248,2254047.5,3.223858118057251,0,0.0,0.0,647050.25,712063.125,1.018430471420288,342811,377255.21875,0.5395703911781311,1734263.75,1908515.25,2.7296595573425293,208464,229409.59375,0.32811376452445984,79649,87651.796875,0.1253642439842224,470062,517291.875,0.7398582696914673
