,PK12ed,PK12ed_real,PK12ed_realperch,highered,highered_real,highered_realperch,edsubs,edsubs_real,edsubs_realperch,edservs,edservs_real,edservs_realperch,pell,pell_real,pell_realperch,HeadStartPriv,HeadStartPriv_real,HeadStartPriv_realperch,TANFbasic,TANFbasic_real,TANFbasic_realperch,othercashserv,othercashserv_real,othercashserv_realperch,SNAP,SNAP_real,SNAP_realperch,socsec,socsec_real,socsec_realperch,fedSSI,fedSSI_real,fedSSI_realperch,fedEITC,fedEITC_real,fedEITC_realperch,CTC,CTC_real,CTC_realperch,addCC,addCC_real,addCC_realperch,stateEITC,stateEITC_real,stateEITC_realperch,unemp,unemp_real,unemp_realperch,wcomp,wcomp_real,wcomp_realperch,Medicaid_CHIP,Medicaid_CHIP_real,Medicaid_CHIP_realperch,pubhealth,pubhealth_real,pubhealth_realperch,other_health,other_health_real,other_health_realperch,HCD,HCD_real,HCD_realperch,lib,lib_real,lib_realperch,parkrec,parkrec_real,parkrec_realperch
Georgia,15388033,17083178.0,6.49370002746582,2451223,2721249.75,1.0344082117080688,862565,957585.1875,0.3639996647834778,668583,742234.125,0.2821398675441742,1117615.688,1240732.25,0.4716302156448364,164117.83994895656,182197.0625,0.06925719976425171,55009.627,61069.48828125,0.023213885724544525,1692297.375,1878720.875,0.7141440510749817,954425.25,1059564.75,0.40276437997817993,651718.6329919185,723511.9375,0.2750231623649597,273750.81227999995,303907.1875,0.11552195250988007,2689174,2985413.5,1.1348228454589844,827720,918901.625,0.34929516911506653,1209283,1342497.625,0.5103135108947754,0.0,0.0,0.0,1478521,1641394.875,0.6239311099052429,0,0.0,0.0,2878440.25,3195529.25,1.21469247341156,2002756,2223379.5,0.8451565504074097,8757818.0,9722579.0,3.6957709789276123,1000798,1111045.875,0.4223335087299347,171942,190883.125,0.07255896925926208,686897,762565.5625,0.2898683249950409
Hawaii,2142996,2379068.5,7.433102607727051,690103,766124.75,2.3936610221862793,40814,45310.0703125,0.14156565070152283,17299,19204.658203125,0.060002557933330536,78273.645,86896.2734375,0.27149656414985657,23662.982,26269.6953125,0.08207638561725616,70148.7,77876.28125,0.2433147132396698,603682.3125,670183.9375,2.0939059257507324,111936.5546875,124267.484375,0.3882582485675812,76373.92282808595,84787.2734375,0.26490724086761475,11448.23352,12709.37109375,0.03970884159207344,212874,236324.203125,0.7383654713630676,130654,145046.84375,0.4531807601451874,96603,107244.7890625,0.33507296442985535,0.0,0.0,0.0,330471,366875.6875,1.1462572813034058,20206,22431.892578125,0.07008564472198486,319934.3125,355178.28125,1.1097102165222168,693800,770229.0,2.406484365463257,1349522.75,1498186.125,4.6808953285217285,222515,247027.25,0.7718058228492737,29816,33100.53125,0.10341847687959671,223905,248570.375,0.7766271233558655
Idaho,1863624,2068920.875,4.60005521774292,474049,526270.25,1.1701135635375977,70034,77748.9453125,0.17286762595176697,71554,79436.390625,0.1766195148229599,174024.568,193195.109375,0.4295515716075897,14762.131744770526,16388.328125,0.03643793985247612,5901.818,6551.96240234375,0.01456768624484539,304353.1875,337880.75,0.7512467503547668,106094.734375,117782.1328125,0.26187774538993835,93211.8591374773,103480.078125,0.23007844388484955,34562.3382,38369.7265625,0.08531156182289124,293028,325307.96875,0.723292350769043,163846,181895.28125,0.4044274389743805,166890,185274.609375,0.4119410514831543,0.0,0.0,0.0,351825,390582.03125,0.8684232234954834,135819,150780.828125,0.33524730801582336,497526.9375,552334.5,1.228065013885498,206297,229022.671875,0.5092108249664307,1746052.0,1938397.125,4.309847831726074,94905,105359.734375,0.23425768315792084,43729,48546.1875,0.10793798416852951,101037,112167.234375,0.2493935376405716
Illinois,21331942,23681868.0,7.120062351226807,3504678,3890753.25,1.1697728633880615,920795,1022229.75,0.30733805894851685,630070,699478.5,0.21030141413211823,1104773.303,1226475.125,0.368745356798172,204907.95950909614,227480.625,0.06839309632778168,61091.53,67821.375,0.02039080671966076,4489257.5,4983794.0,1.4984005689620972,1117253.0,1240329.625,0.3729107975959778,744957.6563332761,827022.1875,0.2486480176448822,323179.0214399999,358780.4375,0.1078689843416214,2285639,2537425.0,0.7628884315490723,1224738,1359655.125,0.4087865352630615,1172421,1301574.875,0.3913244605064392,102853.7578125,114184.125,0.03432998061180115,3683439,4089206.75,1.2294387817382812,12029,13354.1142578125,0.004014975856989622,3908797.5,4339390.5,1.3046576976776123,3104005,3445942.25,1.0360382795333862,10795064.0,11984248.0,3.603119134902954,1790715,1987980.125,0.5976953506469727,593983,659416.1875,0.1982565075159073,2234295,2480425.0,0.745751142501831
Indiana,8635495,9586781.0,5.614687442779541,1529805,1698328.375,0.9946594834327698,663892,737026.3125,0.4316539764404297,248645,276035.71875,0.16166576743125916,641746.58,712441.375,0.41725534200668335,82349.94787081027,91421.6171875,0.05354287102818489,108608.85,120573.203125,0.07061607390642166,2016474.125,2238609.0,1.3110854625701904,512056.90625,568465.125,0.33293280005455017,443509.48790519836,492366.5,0.28836414217948914,174839.13216,194099.40625,0.11367814242839813,1179567,1309508.125,0.7669392228126526,675536,749953.0625,0.43922480940818787,580707,644677.6875,0.37756818532943726,95544.9296875,106070.15625,0.062122076749801636,1635376,1815529.0,1.063300371170044,4444,4933.55126953125,0.0028894315473735332,1563256.0,1735464.25,1.0164088010787964,799595,887678.375,0.519886314868927,7250660.0,8049392.5,4.714285373687744,618341,686457.4375,0.4020373225212097,411995,457380.375,0.2678738236427307,491597,545751.3125,0.3196300268173218
Iowa,4581267,5085939.5,6.587031841278076,1249298,1386920.625,1.7962640523910522,245185,272194.59375,0.3525316119194031,159557,177133.796875,0.22941404581069946,281287.669,312274.3125,0.40444067120552063,50147.348923534155,55671.58203125,0.07210280001163483,61916.841,68737.6015625,0.08902519941329956,668086.125,741682.5,0.9605867862701416,193554.265625,214876.203125,0.27829596400260925,157881.08295437845,175273.265625,0.22700439393520355,53674.33092,59587.09375,0.07717395573854446,430353,477760.6875,0.618769645690918,338035,375272.9375,0.4860330820083618,210125,233272.375,0.30212166905403137,27112.240234375,30098.923828125,0.038982488214969635,633988,703828.125,0.9115598797798157,2465,2736.54443359375,0.0035442232619971037,877676.0625,974360.875,1.2619391679763794,533058,591779.6875,0.7664408087730408,5012326.0,5564484.0,7.206816673278809,203048,225415.765625,0.2919462323188782,109807,121903.3359375,0.15788255631923676,268274,297827.0625,0.3857294023036957
Kansas,4347644,4826580.5,6.327543258666992,1160673,1288532.75,1.6892387866973877,115735,128484.3671875,0.16844025254249573,128083,142192.625,0.18641148507595062,239394.196,265765.875,0.348413348197937,36633.05519266397,40668.55078125,0.053315598517656326,46493.291,51614.9921875,0.06766614317893982,667639.6875,741186.875,0.9716801047325134,141734.921875,157348.4375,0.2062804251909256,168625.98209528415,187201.8125,0.2454175502061844,56728.34339999999,62977.5390625,0.08256220072507858,456709,507020.0625,0.6646924018859863,315117,349830.28125,0.45861998200416565,240875,267409.78125,0.3505684733390808,69876.4765625,77574.0703125,0.10169794410467148,563972,626099.125,0.8208025097846985,4150,4607.1640625,0.006039893254637718,801101.6875,889351.0625,1.1659201383590698,464795,515996.8125,0.6764607429504395,3476152.25,3859085.25,5.059177875518799,177039,196541.609375,0.2576618194580078,94708,105141.03125,0.13783763349056244,240583,267085.625,0.35014352202415466
Kentucky,5444526,6044295.0,5.585651397705078,1438886,1597393.625,1.4761828184127808,630752,700235.625,0.6471014618873596,240021,266461.71875,0.246242493391037,464185.066,515319.6875,0.47621703147888184,74933.71971263146,83188.421875,0.07687605172395706,117388.418,130319.9296875,0.12043119966983795,1088727.625,1208661.875,1.116948127746582,431902.71875,479481.125,0.44309791922569275,354605.7587931925,393669.125,0.3637973666191101,216796.93488000002,240679.28125,0.2224164456129074,893765,992222.125,0.9169319272041321,401229,445428.375,0.4116291105747223,369623,410340.65625,0.3792038559913635,0.0,0.0,0.0,940856,1044500.6875,0.9652435779571533,70619,78398.390625,0.07244949042797089,1953009.5,2168153.0,2.0036327838897705,924920,1026809.1875,0.9488945007324219,5052908.5,5609537.0,5.183883190155029,296355,329001.46875,0.3040367066860199,60614,67291.234375,0.062185149639844894,249797,277314.625,0.2562718987464905
Louisiana,7096159,7877872.0,6.664945125579834,2025260,2248362.75,1.9021906852722168,399208,443184.75,0.37494924664497375,409882,455034.59375,0.3849745988845825,443770.657,492656.4375,0.4168039560317993,114350.99769183231,126947.90625,0.10740220546722412,42755.955,47465.94921875,0.04015779122710228,962244.0625,1068244.875,0.903771162033081,545019.5,605058.875,0.5119001865386963,373090.0977420214,414189.6875,0.35041844844818115,244726.37639999998,271685.4375,0.22985504567623138,1382902,1535242.5,1.298866868019104,419682,465914.15625,0.3941790759563446,447705,497024.1875,0.42049920558929443,43561.4140625,48360.140625,0.04091430827975273,334333,371163.125,0.31401652097702026,0,0.0,0.0,2054573.0,2280904.75,1.9297223091125488,857482,951942.1875,0.8053751587867737,7195698.0,7988376.0,6.758435249328613,2275729,2526423.25,2.137439250946045,152546,169350.46875,0.14327619969844818,509534,565664.25,0.4785710275173187
Maine,2204484,2447330.0,8.256096839904785,261275,290057.0625,0.9785109162330627,63683,70698.3203125,0.2385016232728958,98140,108951.1015625,0.3675478398799896,108597.521,120560.625,0.40671271085739136,28548.027,31692.876953125,0.10691629350185394,74624.936,82845.6171875,0.2794806659221649,587094.0625,651768.375,2.1987483501434326,108886.109375,120881.0,0.40779349207878113,88699.32031766896,98470.4375,0.33219119906425476,26164.8954,29047.220703125,0.09799114614725113,195792,217360.453125,0.7332680821418762,116777,129641.15625,0.4373459815979004,74869,83116.5703125,0.2803947329521179,8810.6396484375,9781.2197265625,0.03299706056714058,219819,244034.265625,0.8232524991035461,0,0.0,0.0,651514.5625,723285.4375,2.440011978149414,579842,643717.375,2.171588182449341,1621153.5,1799739.75,6.071443557739258,228828,254035.6875,0.8569924235343933,36918,40984.88671875,0.13826300203800201,65330,72526.75,0.2446698546409607
Maryland,10427128,11575780.0,8.05575942993164,1864415,2069799.0,1.4404042959213257,424527,471292.90625,0.32797983288764954,276232,306661.71875,0.21341051161289215,424081.63,470798.46875,0.3276357352733612,65500.83445878786,72716.40625,0.0506044402718544,107147.135,118950.4609375,0.0827794149518013,2146306.0,2382743.0,1.658186674118042,306256.625,339993.84375,0.23660683631896973,346268.6878655978,384413.65625,0.2675192356109619,112683.61919999999,125096.84375,0.08705677837133408,842288,935074.4375,0.6507323980331421,526613,584624.6875,0.40684911608695984,399135,443103.71875,0.30836254358291626,189514.796875,210391.75,0.14641478657722473,917321,1018373.0625,0.7087011337280273,186172,206680.703125,0.14383220672607422,1898619.875,2107771.75,1.4668301343917847,1800237,1998551.125,1.3908218145370483,4564498.0,5067323.0,3.526426315307617,1106305,1228175.5,0.854705810546875,194189,215580.859375,0.15002596378326416,852481,946390.3125,0.6586072444915771
Massachusetts,12226887,13573801.0,8.91208553314209,1165424,1293807.125,0.8494687080383301,299242,332206.5,0.21811522543430328,756801,840170.1875,0.5516265034675598,421739.27,468198.0625,0.3074025511741638,103430.66679827428,114824.5859375,0.07538982480764389,324682.619,360449.65625,0.23665869235992432,2382135.5,2644551.5,1.7363204956054688,370241.4375,411027.21875,0.2698661684989929,380387.4557337498,422290.9375,0.27726152539253235,163244.0544,181227.015625,0.11898735165596008,730943,811463.6875,0.532778799533844,582133,646260.75,0.4243123233318329,299905,332942.53125,0.21859847009181976,98677.3046875,109547.59375,0.07192513346672058,2428951,2696524.25,1.7704439163208008,65947,73211.71875,0.04806826636195183,2921402.75,3243224.5,2.1293883323669434,1140245,1265854.375,0.8311159014701843,8819778.0,9791365.0,6.428669452667236,2434896,2703124.25,1.7747772932052612,262275,291167.21875,0.19117026031017303,351794,390547.625,0.25641998648643494
Michigan,16209560,17995206.0,7.121325969696045,3403933,3778910.25,1.4954456090927124,849241,942793.375,0.37309595942497253,127661,141724.140625,0.056085146963596344,1171500.85,1300553.375,0.5146740078926086,188716.85488128662,209505.90625,0.0829087421298027,336428.859,373489.875,0.14780287444591522,3129584.25,3474339.25,1.3749163150787354,846962.1875,940263.5625,0.3720948398113251,727873.1394667954,808055.625,0.3197755813598633,293067.84,325352.1875,0.12875312566757202,1798189,1996277.5,0.7899960875511169,912075,1012549.1875,0.40070074796676636,729159,809483.125,0.32034048438072205,323674.03125,359329.96875,0.14219930768013,3432803,3810960.5,1.5081290006637573,19136,21244.021484375,0.008406994864344597,2939021.5,3262784.0,1.291196584701538,3891501,4320189.0,1.7096483707427979,8715430.0,9675522.0,3.8289389610290527,924297,1026117.5625,0.4060702323913574,286938,318547.09375,0.1260601133108139,674355,748641.9375,0.29626351594924927
Minnesota,8849983,9824897.0,7.226053714752197,2025832,2248997.75,1.6541017293930054,473690,525871.6875,0.38677018880844116,368762,409384.8125,0.30109596252441406,443700.108,492578.125,0.36228328943252563,72259.98387368202,80220.140625,0.05900062620639801,90025.75,99942.984375,0.07350645959377289,2337576.25,2595083.75,1.9086424112319946,224987.96875,249772.640625,0.18370376527309418,250914.09728462575,278554.78125,0.20487256348133087,86301.11280000002,95808.046875,0.07046528160572052,662120,735059.125,0.54062420129776,577007,640570.0625,0.47112900018692017,347967,386299.03125,0.2841167449951172,196649.640625,218312.5625,0.16056537628173828,1385854,1538519.625,1.131556510925293,69823,77514.703125,0.057010818272829056,2046891.125,2272376.75,1.6712965965270996,1240308,1376940.375,1.0127174854278564,7994134.0,8874768.0,6.527249336242676,684313,759696.9375,0.5587449073791504,220560,244856.890625,0.18008831143379211,790969,878102.125,0.6458300352096558
Mississippi,3803738,4222758.0,5.249914169311523,1307326,1451341.0,1.8043694496154785,147406,163644.25,0.2034495621919632,187054,207659.875,0.2581716775894165,484759.921,538161.0625,0.6690649390220642,159850.62196149176,177459.765625,0.2206256091594696,18870.176,20948.9140625,0.026044590398669243,450551.8125,500184.59375,0.6218509674072266,327566.21875,363650.90625,0.45210644602775574,291000.4850585761,323057.09375,0.4016384482383728,169582.67244,188263.90625,0.23405778408050537,1074042,1192358.5,1.482391357421875,253403,281317.875,0.3497464656829834,359953,399605.4375,0.49680665135383606,0.0,0.0,0.0,281323,312313.53125,0.38828161358833313,0,0.0,0.0,1470771.25,1632791.375,2.029956340789795,427110,474160.4375,0.5894966125488281,5746429.0,6379455.5,7.93121337890625,176112,195512.5,0.24306954443454742,44688,49610.83203125,0.06167832016944885,155686,172836.375,0.21487760543823242
Missouri,8321092,9237743.0,6.099271297454834,1263664,1402869.25,0.9262522459030151,427400,474482.375,0.3132796287536621,302839,336199.75,0.22197775542736053,593359.343,658723.8125,0.4349260628223419,111172.60359367501,123419.375,0.08148833364248276,104482.914,115992.75,0.07658486068248749,1118219.125,1241402.125,0.8196426630020142,522381.78125,579927.375,0.38290029764175415,423633.61366368877,470301.09375,0.31051892042160034,153894.58128,170847.609375,0.11280308663845062,1146685,1273003.875,0.8405079245567322,569979,632767.875,0.4177885353565216,466537,517930.71875,0.3419666588306427,0.0,0.0,0.0,891866,990113.9375,0.6537282466888428,66997,74377.390625,0.04910808801651001,2367536.0,2628343.75,1.735378623008728,1536812,1706107.25,1.1264668703079224,5835913.0,6478797.0,4.2776618003845215,577167,640747.6875,0.4230572283267975,352690,391542.34375,0.2585180103778839,487950,541702.5625,0.3576621413230896
Montana,1374246,1525633.0,6.424448490142822,307813,341721.6875,1.4389917850494385,69905,77605.734375,0.32679814100265503,69831,77523.5859375,0.32645222544670105,87659.599,97316.1796875,0.40979892015457153,20990.992101824402,23303.359375,0.09813056141138077,16437.573,18248.3359375,0.07684383541345596,236048.421875,262051.515625,1.103500247001648,58670.0703125,65133.1640625,0.27427607774734497,60929.544590061705,67641.546875,0.28483888506889343,16970.6376,18840.123046875,0.07933585345745087,170634,189431.046875,0.7976951003074646,89551,99415.9375,0.41864100098609924,70601,78378.40625,0.33005186915397644,0.0,0.0,0.0,169756,188456.328125,0.7935905456542969,129702,143989.96875,0.6063424944877625,314893.8125,349582.5,1.4720937013626099,216725,240599.421875,1.0131653547286987,737845.1875,819126.1875,3.4493443965911865,98938,109837.0078125,0.4625242054462433,24966,27716.25390625,0.11671328544616699,62862,69786.875,0.2938728928565979
