,PK12ed,PK12ed_real,PK12ed_realperch,highered,highered_real,highered_realperch,edsubs,edsubs_real,edsubs_realperch,edservs,edservs_real,edservs_realperch,pell,pell_real,pell_realperch,HeadStartPriv,HeadStartPriv_real,HeadStartPriv_realperch,TANFbasic,TANFbasic_real,TANFbasic_realperch,othercashserv,othercashserv_real,othercashserv_realperch,SNAP,SNAP_real,SNAP_realperch,socsec,socsec_real,socsec_realperch,fedSSI,fedSSI_real,fedSSI_realperch,fedEITC,fedEITC_real,fedEITC_realperch,CTC,CTC_real,CTC_realperch,addCC,addCC_real,addCC_realperch,stateEITC,stateEITC_real,stateEITC_realperch,unemp,unemp_real,unemp_realperch,wcomp,wcomp_real,wcomp_realperch,Medicaid_CHIP,Medicaid_CHIP_real,Medicaid_CHIP_realperch,pubhealth,pubhealth_real,pubhealth_realperch,other_health,other_health_real,other_health_realperch,HCD,HCD_real,HCD_realperch,lib,lib_real,lib_realperch,parkrec,parkrec_real,parkrec_realperch
Georgia,12954745,15254391.0,6.0090179443359375,2291305,2698043.25,1.062814712524414,698197,822136.625,0.32385650277137756,606658,714348.1875,0.28139641880989075,380455.939,447992.125,0.17647330462932587,157384.871833332,185322.859375,0.07300247997045517,95716.821,112707.875,0.04439794644713402,1682907.125,1981646.375,0.7806112170219421,572221.8125,673799.0625,0.2654232978820801,585767.9145943443,689749.8125,0.27170661091804504,221130.44711999997,260384.15625,0.10257066786289215,2009930,2366720.25,0.9322997331619263,947151,1115283.375,0.4393330216407776,0,0,0,0.0,0.0,0.0,500535,589386.875,0.23217159509658813,0,0.0,0.0,2498162.25,2941620.5,1.1587647199630737,1846958,2174818.5,0.8567056655883789,7924450.0,9331149.0,3.6757314205169678,822992,969084.4375,0.3817422688007355,132015,155449.484375,0.061234746128320694,586034,690063.125,0.2718300521373749
Hawaii,1746947,2057054.125,6.512612342834473,618614,728426.5,2.3061907291412354,25211,29686.30078125,0.09398651868104935,14106,16610.009765625,0.0525871179997921,31291.943,36846.6953125,0.11665625870227814,22636.682,26655.005859375,0.08438947051763535,84656.952,99684.7265625,0.31560081243515015,404514.0625,476320.875,1.5080269575119019,60468.65625,71202.6796875,0.22542694211006165,69720.87142238833,82097.2890625,0.2599191665649414,9376.378560000001,11040.8154296875,0.03495510667562485,150912,177700.953125,0.5625993609428406,141125,166176.640625,0.5261135101318359,0,0,0,0.0,0.0,0.0,84089,99015.953125,0.31348347663879395,16306,19200.5390625,0.06078870967030525,279887.09375,329570.90625,1.043418049812317,510070,600614.4375,1.9015390872955322,1081193.875,1273120.75,4.03068733215332,158971,187190.546875,0.5926433205604553,26308,30978.033203125,0.09807613492012024,169546,199642.75,0.6320669054985046
Idaho,1630908,1920416.625,4.49136209487915,425901,501504.3125,1.172890067100525,53466,62956.953125,0.14724017679691315,64413,75847.1953125,0.17738714814186096,71386.659,84058.7734375,0.19659191370010376,14513.690763037026,17090.0703125,0.03996929153800011,7237.698,8522.4892578125,0.019931918010115623,243930.296875,287231.28125,0.6717603206634521,53288.65234375,62748.12109375,0.1467517614364624,84192.65504894193,99138.015625,0.23185840249061584,26055.411840000004,30680.607421875,0.0717540755867958,196083,230890.4375,0.5399935245513916,179250,211069.34375,0.4936370849609375,0,0,0,0.0,0.0,0.0,99580,117256.8203125,0.2742336392402649,119112,140256.015625,0.32802286744117737,366235.28125,431247.09375,1.0085763931274414,208257,245225.484375,0.5735195279121399,1438919.75,1694347.875,3.9626452922821045,46868,55187.71484375,0.12906990945339203,40688,47910.6796875,0.11205079406499863,95530,112487.890625,0.26308032870292664
Illinois,18157336,21380514.0,6.357414722442627,3495731,4116271.5,1.2239577770233154,778518,916715.6875,0.27258193492889404,553760,652060.0625,0.1938875913619995,482953.597,568684.5,0.1690961867570877,198213.77468330908,233399.453125,0.06940044462680817,123502.434,145425.8125,0.04324181377887726,3989284.5,4697437.5,1.3967652320861816,739572.9375,870857.3125,0.25894612073898315,717054.7697559204,844341.875,0.2510618567466736,291356.23679999996,343076.0,0.10201235115528107,1747619,2057845.5,0.611892580986023,1401869,1650720.125,0.49083536863327026,0,0,0,78902.828125,92909.171875,0.027626190334558487,1609163,1894811.625,0.5634150505065918,12053,14192.5732421875,0.004220108035951853,2539170.75,2989908.5,0.8890379667282104,2575471,3032652.5,0.9017477631568909,8773646.0,10331089.0,3.0719101428985596,1581036,1861691.75,0.5535669922828674,543924,640478.0,0.1904437094926834,1904540,2242622.0,0.6668351888656616
Indiana,8282807,9753119.0,5.7528510093688965,1395848,1643630.25,0.9694908857345581,515008,606429.0,0.35770052671432495,241208,284025.75,0.167531818151474,246841.479,290659.25,0.1714445799589157,78831.37668125224,92825.03125,0.054752595722675323,108652.149,127939.40625,0.07546471804380417,1642079.875,1933571.75,1.1405121088027954,311742.5625,367081.15625,0.21652182936668396,401071.86400988506,472267.65625,0.27856579422950745,137426.93699999998,161822.109375,0.09545033425092697,852437,1003756.3125,0.5920629501342773,785274,924670.9375,0.5454146862030029,0,0,0,50264.87109375,59187.578125,0.0349116325378418,605824,713366.125,0.4207770824432373,2822,3322.94384765625,0.0019600295927375555,1569014.75,1847536.5,1.0897644758224487,725429,854202.625,0.5038491487503052,6023683.0,7092970.0,4.183769226074219,681607,802601.625,0.473412424325943,293525,345629.75,0.2038687765598297,354945,417952.625,0.2465282380580902
Iowa,3912787,4607360.5,6.021307945251465,1102064,1297695.5,1.695943832397461,200545,236144.5,0.3086146116256714,146720,172764.828125,0.22578443586826324,126042.952,148417.3125,0.19396492838859558,47982.55902423411,56500.125,0.07383938133716583,73909.488,87029.4375,0.1137378066778183,668557.5,787235.6875,1.028829574584961,114052.9921875,134298.96875,0.1755138337612152,147276.62994329704,173420.265625,0.22664101421833038,43569.814080000004,51304.05859375,0.06704870611429214,313054,368625.40625,0.4817524552345276,370251,435975.65625,0.5697717070579529,0,0,0,10736.224609375,12642.052734375,0.0165217574685812,284283,334747.15625,0.43747732043266296,1862,2192.53076171875,0.0028653941117227077,706568.0,831993.5625,1.0873230695724487,435417,512709.53125,0.6700543761253357,3796309.0,4470206.0,5.842062473297119,146080,172011.21875,0.22479954361915588,98142,115563.5546875,0.15102872252464294,223012,262599.71875,0.34318864345550537
Kansas,3638783,4284717.0,5.742749214172363,1063911,1252769.875,1.6790708303451538,88210,103868.4921875,0.13921356201171875,110797,130464.9921875,0.17486049234867096,114347.667,134645.953125,0.18046417832374573,34924.511395222304,41124.09375,0.055118076503276825,62761.619,73902.671875,0.09905076771974564,557291.375,656218.25,0.8795205950737,91333.65625,107546.640625,0.14414334297180176,153580.81813539748,180843.53125,0.24238218367099762,45650.35152,53753.91796875,0.07204566150903702,330158,388765.59375,0.5210573673248291,338689,398810.96875,0.5345210433006287,0,0,0,50077.37890625,58966.8046875,0.07903242856264114,192984,227241.328125,0.3045685291290283,3995,4704.16748046875,0.006304933223873377,700013.1875,824275.1875,1.1047650575637817,389595,458753.5,0.614861249923706,2295130.75,2702548.0,3.6221892833709717,225360,265364.5,0.35566452145576477,81333,95770.7265625,0.12836024165153503,202527,238478.328125,0.31962934136390686
Kentucky,4833044,5690976.0,5.32796573638916,1320542,1554956.375,1.4557703733444214,523694,616656.875,0.5773221850395203,189762,223447.375,0.2091943323612213,201888.451,237726.4375,0.22256258130073547,71954.22382226205,84727.09375,0.07932260632514954,100567.247,118419.3203125,0.11086570471525192,976817.75,1150216.375,1.0768475532531738,268468.65625,316125.53125,0.29596084356307983,313398.9459323004,369031.59375,0.3454921841621399,180001.14132,211953.828125,0.19843393564224243,677301,797531.25,0.7466591000556946,441146,519455.5,0.48632100224494934,0,0,0,0.0,0.0,0.0,340422,400851.59375,0.3752824664115906,72248,85073.015625,0.07964646071195602,1347133.25,1586268.0,1.4850847721099854,631788,743939.0625,0.6964854001998901,4341320.0,5111964.0,4.785887241363525,251551,296204.78125,0.2773107588291168,98128,115547.0703125,0.10817667096853256,241492,284360.15625,0.26622167229652405
Louisiana,5452463,6420350.5,5.613877773284912,1221592,1438441.375,1.2577558755874634,304178,358173.78125,0.31318286061286926,373739,440082.8125,0.3848031461238861,232002.44,273186.0625,0.23887062072753906,106805.13839859718,125764.5234375,0.10996699333190918,44789.652,52740.43359375,0.04611560329794884,596554.375,702451.0,0.6142147779464722,503443.53125,592811.6875,0.518347442150116,338423.13823691773,398497.90625,0.34844180941581726,190121.51304000002,223870.703125,0.19574986398220062,1156158,1361392.0,1.190384864807129,439635,517676.28125,0.45264995098114014,0,0,0,0.0,0.0,0.0,670867,789955.125,0.6907272934913635,0,0.0,0.0,1254086.0,1476703.5,1.2912118434906006,697905,821792.75,0.7185657620429993,5537923.0,6520980.5,5.701867580413818,445769,524899.125,0.4589655101299286,127097,149658.46875,0.13085956871509552,331126,389905.4375,0.3409286439418793
Maine,1967346,2316577.0,7.529910564422607,266049,313276.375,1.018288254737854,55772,65672.296875,0.21346431970596313,84801,99854.34375,0.32457125186920166,52408.037,61711.1875,0.20058894157409668,27309.854,32157.73046875,0.10452699661254883,65237.115,76817.6015625,0.24969153106212616,596895.875,702853.125,2.2845866680145264,64838.484375,76348.2109375,0.2481658011674881,82615.70969420344,97281.140625,0.3162072002887726,21663.1296,25508.634765625,0.08291446417570114,151148,177978.859375,0.5785108208656311,134301,158141.28125,0.514029860496521,0,0,0,2176.282958984375,2562.603271484375,0.008329605683684349,101236,119206.7890625,0.3874753415584564,0,0.0,0.0,588127.0625,692527.75,2.2510247230529785,493232,580787.5,1.8878189325332642,1361987.0,1603758.5,5.212932109832764,216911,255415.6875,0.8302151560783386,31686,37310.703125,0.12127646058797836,62592,73702.9453125,0.23956751823425293
Maryland,8381601,9869451.0,6.772533893585205,1665859,1961572.0,1.3460538387298584,367212,432397.1875,0.2967160642147064,245825,289462.3125,0.19863246381282806,175348.358,206475.109375,0.14168566465377808,62754.78689210093,73894.625,0.050707362592220306,106319.758,125192.984375,0.085908904671669,1590926.25,1873337.625,1.2855063676834106,160318.34375,188777.0625,0.1295410543680191,330826.5072546103,389552.78125,0.26731571555137634,94408.66499999998,111167.5078125,0.07628445327281952,642568,756632.6875,0.5192102789878845,593318,698640.125,0.4794151186943054,0,0,0,171455.40625,201891.109375,0.13854005932807922,351814,414265.84375,0.2842741012573242,299221,352336.84375,0.241777703166008,1489968.0,1754457.875,1.2039296627044678,1520803,1790766.5,1.2288451194763184,3757750.0,4424802.5,3.0363516807556152,857596,1009831.125,0.6929580569267273,196965,231929.0,0.15915241837501526,539842,635671.375,0.4362052083015442
Massachusetts,10433393,12285464.0,7.942754745483398,1279124,1506186.125,0.9737741351127625,237502,279661.875,0.1808060109615326,783989,923157.875,0.5968367457389832,179318.447,211149.9375,0.1365119069814682,98934.99661247944,116497.3203125,0.07531743496656418,320378.316,377249.875,0.24389825761318207,1684429.625,1983439.125,1.282326102256775,176202.140625,207480.453125,0.1341395378112793,352193.9401264119,414713.21875,0.2681189179420471,106715.24728215304,125658.671875,0.08124040067195892,541203,637274.0,0.412008136510849,650650,766149.375,0.4953281879425049,0,0,0,87643.0,103200.84375,0.06672104448080063,1227151,1444987.25,0.9342080354690552,48947,57635.765625,0.03726247325539589,2589720.5,3049431.5,1.9715076684951782,1006555,1185232.375,0.766272246837616,7574005.5,8918496.0,5.765954494476318,1502779,1769543.0,1.1440386772155762,234111,275668.9375,0.17822450399398804,289870,341325.9375,0.2206728458404541
Michigan,14954186,17608760.0,6.6388702392578125,2895766,3409804.5,1.2855675220489502,655244,771558.875,0.2908937931060791,148978,175423.65625,0.0661383792757988,441570.383,519955.21875,0.19603396952152252,179072.18611960864,210859.96875,0.07949861139059067,422333.792,497303.875,0.1874939501285553,3225913.25,3798557.25,1.4321353435516357,557454.4375,656410.3125,0.2474803924560547,685649.0980112071,807361.25,0.3043920397758484,251428.79592,296060.875,0.11162113398313522,1333045,1569678.875,0.5918017029762268,1113371,1311009.75,0.49427804350852966,0,0,0,0.0,0.0,0.0,1773235,2088008.625,0.7872228622436523,24461,28803.1640625,0.010859394446015358,2166860.75,2551508.5,0.9619719982147217,3453632,4066699.25,1.5332305431365967,6606357.0,7779076.5,2.9328742027282715,916133,1078759.25,0.4067147672176361,338364,398428.28125,0.1502157747745514,691358,814083.5625,0.3069264888763428
Minnesota,7398479,8711811.0,6.416174411773682,1465812,1726013.875,1.2711944580078125,382255,450110.53125,0.3315025568008423,356364,419623.53125,0.30904915928840637,180531.626,212578.484375,0.15656223893165588,69146.18413246275,81420.5859375,0.05996556580066681,129122.511,152043.53125,0.11197876185178757,2012728.5,2370015.5,1.745496153831482,144025.375,169591.859375,0.12490295618772507,233741.8398751096,275234.25,0.2027076780796051,69792.00912,82181.0546875,0.060525644570589066,474213,558392.375,0.4112512171268463,628872,740505.4375,0.5453759431838989,0,0,0,147242.0,173379.484375,0.12769250571727753,609846,718102.0625,0.528876006603241,71375,84045.046875,0.06189845874905586,1513825.0,1782549.75,1.3128327131271362,898514,1058012.625,0.7792172431945801,6449740.0,7594658.0,5.593400955200195,641333,755178.4375,0.5561824440956116,174779,205804.6875,0.15157338976860046,686174,807979.375,0.5950698852539062
Mississippi,3435402,4045233.25,5.0510358810424805,1041810,1226745.625,1.5317623615264893,139902,164736.53125,0.2056964486837387,149601,176157.234375,0.21995678544044495,212790.2,250563.390625,0.31286323070526123,153067.61578039528,180239.234375,0.22505372762680054,22325.652,26288.763671875,0.032825175672769547,386186.34375,454739.75,0.5678057670593262,255072.390625,300351.25,0.3750302791595459,273439.18924762134,321978.40625,0.40203478932380676,146820.46968,172883.125,0.21586860716342926,888431,1046139.75,1.3062509298324585,282983,333216.375,0.4160669445991516,0,0,0,0.0,0.0,0.0,232675,273978.03125,0.3420996367931366,0,0.0,0.0,972821.5625,1145510.75,1.4303293228149414,346447,407946.125,0.5093774199485779,4569783.5,5380983.0,6.718904972076416,217246,255810.15625,0.31941452622413635,42886,50498.85546875,0.06305483728647232,136919,161224.015625,0.20131058990955353
Missouri,7186329,8462001.0,5.5945892333984375,1030011,1212852.125,0.801868200302124,285108,335718.59375,0.22195786237716675,222677,262205.25,0.17335505783557892,240299.842,282956.375,0.18707451224327087,106415.82181826717,125306.09375,0.08284519612789154,122226.617,143923.53125,0.09515397995710373,1057875.375,1245662.875,0.8235607743263245,373732.46875,440075.125,0.2909524142742157,396399.51450675545,466765.90625,0.3085988163948059,129499.45176,152487.390625,0.10081590712070465,871804,1026561.25,0.6787033677101135,637247,750367.125,0.49609968066215515,0,0,0,0.0,0.0,0.0,370336,436075.75,0.2883082628250122,62378,73450.953125,0.04856155440211296,1795516.75,2114245.75,1.3978179693222046,1357083,1597984.0,1.0564953088760376,5036743.0,5930834.5,3.9211273193359375,529604,623616.0,0.41229909658432007,193099,227376.734375,0.15032844245433807,383213,451238.59375,0.2983330488204956
Montana,1197600,1410190.5,5.976067066192627,218715,257539.921875,1.0913957357406616,64736,76227.53125,0.32303497195243835,69498,81834.8515625,0.34679752588272095,45814.977,53947.765625,0.22861838340759277,20086.24488227427,23651.830078125,0.10023108869791031,16510.872,19441.779296875,0.08238984644412994,174164.125,205080.65625,0.8690852522850037,40749.13671875,47982.671875,0.20333966612815857,55569.78725638121,65434.19140625,0.2772952616214752,13083.470640000001,15405.966796875,0.06528698652982712,128869,151745.03125,0.6430609822273254,96277,113367.4921875,0.4804256856441498,0,0,0,0.0,0.0,0.0,57553,67769.453125,0.28719156980514526,116083,136689.328125,0.5792583227157593,244555.0625,287966.96875,1.2203385829925537,356215,419448.0625,1.7775256633758545,470522.9375,554047.25,2.347926378250122,92265,108643.3125,0.46040570735931396,24834,29242.376953125,0.12392255663871765,54379,64032.0234375,0.27135318517684937
Nebraska,2316795,2728058.0,5.726317882537842,732295,862287.4375,1.8099806308746338,105783,124560.9375,0.261459082365036,66706,78547.234375,0.16487422585487366,68328.38,80457.609375,0.16888418793678284,25717.065131263138,30282.19921875,0.06356371939182281,63267.151,74497.9453125,0.15637458860874176,607214.875,715003.875,1.5008257627487183,62282.0625,73337.984375,0.15393976867198944,86376.88853045981,101709.9765625,0.21349386870861053,21671.56332,25518.564453125,0.05356463044881821,207810,244699.140625,0.5136346220970154,223172,262788.09375,0.5516042113304138,0,0,0,15728.7666015625,18520.83984375,0.038876086473464966,89114,104932.9609375,0.22025907039642334,1404,1653.2293701171875,0.0034702038392424583,478391.25,563312.3125,1.1824182271957397,408070,480508.0625,1.008608341217041,1344965.75,1583715.75,3.324291467666626,137105,161443.03125,0.33887627720832825,30477,35887.0859375,0.07532862573862076,139320,164051.21875,0.34435099363327026
Nevada,2925532,3444854.25,5.172057628631592,584453,688201.4375,1.0332564115524292,95402,112337.171875,0.16866151988506317,50284,59210.1015625,0.08889725059270859,46211.231,54414.36328125,0.0816969946026802,23178.0780694896,27292.505859375,0.04097659885883331,33028.225,38891.19140625,0.05839071050286293,518345.78125,610359.3125,0.9163852334022522,59927.7890625,70565.796875,0.10594653338193893,139608.62595283607,164391.078125,0.2468145489692688,38014.12032,44762.15234375,0.06720529496669769,311653,366975.71875,0.5509724020957947,296129,348695.96875,0.5235274434089661,0,0,0,0.0,0.0,0.0,212317,250006.1875,0.37535592913627625,0,0.0,0.0,410145.40625,482951.875,0.7250974178314209,336766,396546.59375,0.5953696966171265,1468632.625,1729335.125,2.596400499343872,213519,251421.5625,0.37748095393180847,91683,107958.0,0.16208668053150177,490684,577787.1875,0.8674818873405457
New Hampshire,2032198,2392941.25,7.378857135772705,136733,161005.0,0.49647390842437744,62426,73507.4765625,0.2266671508550644,24578,28940.93359375,0.08924206346273422,29344.622,34553.6953125,0.10654953867197037,13240.062,15590.35546875,0.04807431250810623,34949.364,41153.359375,0.12690021097660065,207018.640625,243767.296875,0.7516791820526123,24887.63671875,29305.53515625,0.09036634862422943,82249.93114246105,96850.4296875,0.29864731431007385,11544.104879999999,13593.3427734375,0.04191633686423302,105168,123836.7734375,0.38186222314834595,157900,185929.421875,0.5733307003974915,0,0,0,0.0,0.0,0.0,62961,74137.4453125,0.22860971093177795,0,0.0,0.0,316138.59375,372257.5625,1.1478908061981201,123779,145751.484375,0.44943827390670776,792201.375,932828.0625,2.87646222114563,167589,197338.359375,0.608511209487915,32233,37954.80078125,0.11703716218471527,80179,94411.875,0.2911278009414673
