,PK12ed,PK12ed_real,PK12ed_realperch,highered,highered_real,highered_realperch,edsubs,edsubs_real,edsubs_realperch,edservs,edservs_real,edservs_realperch,pell,pell_real,pell_realperch,HeadStartPriv,HeadStartPriv_real,HeadStartPriv_realperch,TANFbasic,TANFbasic_real,TANFbasic_realperch,othercashserv,othercashserv_real,othercashserv_realperch,SNAP,SNAP_real,SNAP_realperch,socsec,socsec_real,socsec_realperch,fedSSI,fedSSI_real,fedSSI_realperch,fedEITC,fedEITC_real,fedEITC_realperch,CTC,CTC_real,CTC_realperch,addCC,addCC_real,addCC_realperch,stateEITC,stateEITC_real,stateEITC_realperch,unemp,unemp_real,unemp_realperch,wcomp,wcomp_real,wcomp_realperch,Medicaid_CHIP,Medicaid_CHIP_real,Medicaid_CHIP_realperch,pubhealth,pubhealth_real,pubhealth_realperch,other_health,other_health_real,other_health_realperch,HCD,HCD_real,HCD_realperch,lib,lib_real,lib_realperch,parkrec,parkrec_real,parkrec_realperch
Alabama,6645129,6718110.0,5.763535976409912,1847443,1867732.75,1.6023472547531128,616902,623677.1875,0.5350590944290161,303173,306502.625,0.2629517614841461,456818.697,461835.75,0.3962136507034302,117155.93875033056,118442.6171875,0.10161314159631729,31558.999,31905.599609375,0.027372142300009727,703873.0,711603.375,0.6104918718338013,601174.125,607776.5625,0.5214177966117859,488214.0347439555,493575.90625,0.42344385385513306,199816.6248,202011.125,0.17330743372440338,1444699,1460565.5,1.253034234046936,386772,391019.75,0.3354598879814148,482250,487546.375,0.4182710647583008,0.0,0.0,0.0,223151,225601.78125,0.1935461014509201,0,0.0,0.0,2210050.0,2234322.0,1.9168479442596436,843881,853149.0,0.7319253087043762,8729115.0,8824983.0,7.571043968200684,436302,441093.71875,0.37841886281967163,94688,95727.921875,0.08212596923112869,376235,380367.03125,0.3263207972049713
Alaska,2332630,2358248.25,12.10848331451416,505954,511510.6875,2.626364231109619,20810,21038.548828125,0.10802294313907623,117812,119105.8828125,0.6115520596504211,37282.763,37692.2265625,0.19353166222572327,8240.91912083155,8331.42578125,0.04277791082859039,46192.118,46699.4296875,0.23977936804294586,464217.875,469316.1875,2.409715414047241,73439.78125,74246.34375,0.38121968507766724,53923.82186746933,54516.046875,0.279913991689682,8793.757440000001,8890.3359375,0.045647647231817245,99054,100141.8671875,0.5141808986663818,83682,84601.046875,0.43438616394996643,41692,42149.88671875,0.21641962230205536,0.0,0.0,0.0,129736,131160.84375,0.6734485626220703,4285,4332.060546875,0.022243071347475052,547460.75,553473.3125,2.841822385787964,277095,280138.21875,1.438376545906067,1310999.25,1325397.5,6.805285930633545,297263,300527.71875,1.5430669784545898,38768,39193.7734375,0.2012413889169693,95708,96759.125,0.496812105178833
Arizona,7026131,7103296.0,4.145143508911133,2291722,2316891.0,1.3520267009735107,1847363,1867651.875,1.0898722410202026,285413,288547.59375,0.16838255524635315,566613.915,572836.8125,0.3342801332473755,79415.75345749331,80287.9453125,0.04685220122337341,52908.451,53489.5234375,0.031213924288749695,1569510.5,1586747.875,0.9259501099586487,707898.5625,715673.125,0.4176325798034668,425127.51538961683,429796.53125,0.2508086860179901,154488.336,156185.015625,0.09114209562540054,1557532,1574637.75,0.918883204460144,575366,581685.0,0.33944350481033325,666043,673357.875,0.39293941855430603,0.0,0.0,0.0,314073,317522.34375,0.1852908432483673,0,0.0,0.0,3893318.75,3936077.5,2.2969064712524414,2632180,2661088.25,1.5528836250305176,5547532.0,5608458.5,3.2728278636932373,496685,502139.90625,0.29302480816841125,167727,169569.078125,0.09895239770412445,572968,579260.6875,0.33802878856658936
Arkansas,4355246,4403078.0,5.912346363067627,1350912,1365748.5,1.833893895149231,468497,473642.3125,0.6359953880310059,135358,136844.578125,0.18375158309936523,288764.461,291935.84375,0.3920043706893921,80644.26220873285,81529.9453125,0.10947643220424652,9212.268,9313.4423828125,0.012505864724516869,600334.75,606928.0,0.8149681687355042,284809.84375,287937.8125,0.3866358995437622,282730.5701557861,285835.6875,0.3838132321834564,216743.3184,219123.71875,0.2942340075969696,806570,815428.25,1.0949373245239258,244935,247625.03125,0.33250486850738525,287452,290608.96875,0.3902226686477661,0.0,0.0,0.0,247482,250200.0,0.3359624743461609,15100,15265.8369140625,0.020498596131801605,2750885.0,2781097.0,3.734389543533325,338512,342229.75,0.4595378041267395,4416622.0,4465128.0,5.995665550231934,173520,175425.703125,0.23555737733840942,86847,87800.8046875,0.11789678782224655,195036,197178.0,0.26476582884788513
California,64553292,65262256.0,6.7614264488220215,24683830,24954922.0,2.585428237915039,4930538,4984688.0,0.5164332985877991,953236,963705.0,0.09984362870454788,3938814.755,3982073.25,0.4125584661960602,685086.0315788026,692610.0625,0.07175713032484055,2838726.503,2869903.0,0.2973332405090332,19319790.0,19531972.0,2.0235891342163086,4019973.25,4064123.0,0.42105913162231445,1894097.2908321023,1914899.375,0.1983911097049713,740602.5366776907,748736.3125,0.07757202535867691,7655742,7739822.0,0.8018760085105896,3109996,3144151.75,0.3257465064525604,3423368,3460965.5,0.3585696518421173,0.0,0.0,0.0,5675924,5738260.5,0.5945063829421997,1511574,1528175.0,0.1583249419927597,21523198.0,21759578.0,2.254377841949463,17937008,18134004.0,1.8787541389465332,83666088.0,84584960.0,8.763334274291992,6248836,6317464.5,0.6545141935348511,1296925,1311168.625,0.1358422338962555,4797504,4850193.0,0.5024991035461426
Colorado,7689567,7774018.5,5.874130725860596,1853732,1874090.75,1.4160828590393066,436292,441083.625,0.33328744769096375,120763,122089.2890625,0.0922519639134407,357072.06,360993.65625,0.27277064323425293,59569.63168607503,60223.86328125,0.045505788177251816,76899.072,77743.625,0.058743905276060104,1348637.875,1363449.375,1.030236840248108,370540.71875,374610.21875,0.2830594480037689,285748.1944851915,288886.46875,0.2182856798171997,73124.80896000001,73927.90625,0.05586070939898491,814851,823800.1875,0.6224721670150757,507473,513046.375,0.3876632750034332,370811,374883.46875,0.2832659184932709,73336.59375,74142.0234375,0.05602249875664711,519595,525301.5,0.39692339301109314,442038,446892.71875,0.33767688274383545,2170728.75,2194569.0,1.6582396030426025,832684,841829.0625,0.6360949873924255,6358022.0,6427849.5,4.8569512367248535,677477,684917.4375,0.5175308585166931,244793,247481.46875,0.1869996190071106,961034,971588.6875,0.7341427206993103
Connecticut,8510423,8603890.0,10.561040878295898,1376412,1391528.625,1.7080636024475098,356853,360772.1875,0.44283804297447205,312845,316280.84375,0.38822612166404724,256423.357,259239.546875,0.3182094991207123,54136.97747282791,54731.54296875,0.06718148291110992,69820.413,70587.2265625,0.08664390444755554,1398970.625,1414335.0,1.7360577583312988,252513.234375,255286.484375,0.3133572041988373,210197.84090856332,212506.359375,0.26084578037261963,66333.56975999998,67062.0859375,0.08231689035892487,501490,506997.65625,0.6223258376121521,257821,260652.546875,0.319943904876709,181656,183651.0625,0.22542668879032135,135402.296875,136889.359375,0.16802796721458435,746856,755058.4375,0.9268137216567993,28411,28723.02734375,0.03525673598051071,1090028.25,1101999.625,1.3526746034622192,886928,896668.75,1.1006364822387695,6171730.0,6239511.5,7.658830642700195,824880,833939.3125,1.0236377716064453,172540,174434.9375,0.21411414444446564,256553,259370.625,0.31837040185928345
Delaware,1764887,1784270.0,8.229116439819336,350946,354800.3125,1.6363517045974731,278582,281641.5625,1.298940896987915,166546,168375.109375,0.7765520215034485,64760.946,65472.19140625,0.3019600808620453,16305.939,16485.021484375,0.07602950185537338,21009.341,21240.078125,0.09795999526977539,302257.65625,305577.21875,1.4093329906463623,103020.9609375,104152.3984375,0.48035457730293274,64635.45226047464,65345.31640625,0.3013749122619629,26666.900639999996,26959.7734375,0.12433943152427673,181160,183149.609375,0.8446925282478333,77200,78047.859375,0.35995951294898987,68271,69020.796875,0.3183263838291168,30434.880859375,30769.134765625,0.14190834760665894,81005,81894.6484375,0.3777010440826416,5224,5281.373046875,0.024357879534363747,556855.375,562971.125,2.596442937850952,460730,465790.03125,2.148240089416504,1416227.625,1431781.5,6.603427410125732,139462,140993.65625,0.6502677798271179,34141,34515.95703125,0.15918882191181183,64761,65472.24609375,0.3019603192806244
District of Columbia,2152055,2175690.25,17.09682273864746,103190,104323.296875,0.8197843432426453,0,0.0,0.0,0,0.0,0.0,44790.869,45282.7890625,0.35583731532096863,9246.908783121467,9348.4638671875,0.07346129417419434,76760.797,77603.828125,0.6098197102546692,742760.1875,750917.625,5.900796413421631,81574.015625,82469.9140625,0.6480579972267151,26596.932728851938,26889.037109375,0.21129710972309113,32036.987879999997,32388.837890625,0.2545151710510254,127184,128580.8125,1.0104026794433594,27525,27827.296875,0.2186700701713562,42935,43406.5390625,0.3410935401916504,45786.2421875,46289.09375,0.36374497413635254,132726,134183.671875,1.054430603981018,0,0.0,0.0,434463.09375,439234.625,3.4515557289123535,461101,466165.09375,3.6631784439086914,2499239.0,2526687.25,19.854995727539062,574846,581159.3125,4.5668158531188965,52055,52626.69921875,0.4135465919971466,158744,160487.421875,1.2611284255981445
Florida,23815164,24076716.0,5.54144811630249,6215886,6284152.5,1.446347713470459,1868402,1888921.875,0.43475040793418884,1364682,1379669.75,0.3175419867038727,1937560.536,1958840.0,0.45084261894226074,219555.21996799135,221966.515625,0.051087360829114914,177243.696,179190.296875,0.041242074221372604,2983931.25,3016702.5,0.6943181157112122,2252729.75,2277470.5,0.5241779685020447,1322517.4507094028,1337042.125,0.30773088335990906,804497.7672,813333.25,0.18719512224197388,5455386,5515300.5,1.269390344619751,1365666,1380664.625,0.31777095794677734,1816933,1836887.625,0.4227743148803711,0.0,0.0,0.0,632493,639439.4375,0.14717207849025726,73868,74679.265625,0.017188027501106262,7061630.0,7139185.0,1.6431403160095215,4882916,4936543.0,1.1361846923828125,24824856.0,25097498.0,5.776389122009277,2319939,2345418.0,0.5398166179656982,486381,491722.71875,0.11317390203475952,2364323,2390289.5,0.5501441955566406
