,PK12ed,PK12ed_real,PK12ed_realperch,highered,highered_real,highered_realperch,edsubs,edsubs_real,edsubs_realperch,edservs,edservs_real,edservs_realperch,pell,pell_real,pell_realperch,HeadStartPriv,HeadStartPriv_real,HeadStartPriv_realperch,TANFbasic,TANFbasic_real,TANFbasic_realperch,othercashserv,othercashserv_real,othercashserv_realperch,SNAP,SNAP_real,SNAP_realperch,socsec,socsec_real,socsec_realperch,fedSSI,fedSSI_real,fedSSI_realperch,fedEITC,fedEITC_real,fedEITC_realperch,CTC,CTC_real,CTC_realperch,addCC,addCC_real,addCC_realperch,stateEITC,stateEITC_real,stateEITC_realperch,unemp,unemp_real,unemp_realperch,wcomp,wcomp_real,wcomp_realperch,Medicaid_CHIP,Medicaid_CHIP_real,Medicaid_CHIP_realperch,pubhealth,pubhealth_real,pubhealth_realperch,other_health,other_health_real,other_health_realperch,HCD,HCD_real,HCD_realperch,lib,lib_real,lib_realperch,parkrec,parkrec_real,parkrec_realperch
Indiana,8408339,8600941.0,5.154223918914795,2034146,2080740.375,1.2469103336334229,885209,905485.6875,0.5426238775253296,255409,261259.421875,0.15656304359436035,591489.456,605038.1875,0.3625768721103668,92725.41704898786,94849.3984375,0.0568397156894207,23441.807,23978.767578125,0.014369582757353783,2155431.25,2204803.75,1.3212568759918213,595406.625,609045.0625,0.36497804522514343,496170.5344139717,507535.875,0.3041473627090454,185362.37664,189608.3125,0.11362520605325699,1348571,1379461.5,0.8266599178314209,660391,675518.0,0.4048128128051758,550904,563523.0625,0.33769840002059937,109234.25,111736.3828125,0.0669594556093216,630677,645123.375,0.3865984380245209,6010,6147.66552734375,0.003684067167341709,2202992.5,2253454.5,1.3504114151000977,680640,696230.8125,0.4172252118587494,10458166.0,10697722.0,6.4107465744018555,758414,775786.3125,0.46489986777305603,390024,398957.9375,0.23908065259456635,384869,393684.84375,0.23592068254947662
Iowa,5203414,5322604.0,6.913127899169922,1549695,1585192.5,2.058886766433716,317154,324418.75,0.4213629961013794,143267,146548.6875,0.1903410106897354,229031.657,234277.875,0.30428582429885864,56698.10404335213,57996.8359375,0.07532770931720734,50286.063,51437.921875,0.06680882722139359,665968.9375,681223.6875,0.8847899436950684,237842.09375,243290.125,0.3159911632537842,171679.46185817497,175611.96875,0.2280891090631485,60338.27183999999,61720.38671875,0.08016394823789597,476999,487925.1875,0.6337291598320007,335892,343585.96875,0.4462578594684601,196892,201402.03125,0.26158589124679565,60101.875,61478.57421875,0.07984987646341324,438132,448167.90625,0.5820914506912231,5733,5864.32080078125,0.007616722956299782,1234651.875,1262933.0,1.640328288078308,424305,434024.1875,0.563721239566803,6497651.0,6646487.0,8.632619857788086,195567,200046.671875,0.2598254978656769,126269,129161.328125,0.16775788366794586,275260,281565.125,0.36570367217063904
Kansas,4484069,4586781.5,6.032166957855225,1548964,1584444.75,2.0837347507476807,134045,137115.453125,0.18032324314117432,124718,127574.8046875,0.16777615249156952,240592.925,246103.96875,0.32365620136260986,39300.50005446673,40200.72265625,0.052868764847517014,22787.114,23309.078125,0.03065423108637333,639941.875,654600.4375,0.8608779907226562,184563.0625,188790.6875,0.24828237295150757,187224.85725901503,191513.453125,0.25186312198638916,70201.37376,71809.4140625,0.09443797916173935,511361,523074.28125,0.6879053711891174,306609,313632.21875,0.4124639332294464,229471,234727.28125,0.3086944818496704,78238.234375,80030.3671875,0.10524952411651611,364864,373221.625,0.4908311367034912,4577,4681.84130859375,0.006157182157039642,1346027.625,1376859.875,1.8107357025146484,585345,598753.0,0.7874319553375244,4116389.5,4210680.0,5.537548542022705,257303,263196.8125,0.34613534808158875,105665,108085.375,0.14214521646499634,253946,259762.921875,0.3416193723678589
Kentucky,5997108,6134478.5,5.734818935394287,2003406,2049296.25,1.9157851934432983,815676,834359.9375,0.7800016403198242,205221,209921.8125,0.1962454617023468,427714.597,437511.875,0.40900808572769165,86920.31931831932,88911.328125,0.08311878144741058,132069.799,135095.0,0.1262935996055603,1031129.1875,1054748.375,0.9860318303108215,463712.03125,474333.875,0.44343116879463196,396798.90057786414,405888.03125,0.37944453954696655,214524.60671999998,219438.53125,0.20514217019081116,986209,1008799.1875,0.9430761933326721,388622,397523.8125,0.37162524461746216,366665,375063.875,0.3506285846233368,0.0,0.0,0.0,570532,583600.6875,0.5455792546272278,177777,181849.171875,0.17000174522399902,2611933.5,2671762.75,2.4976980686187744,882190,902397.5625,0.8436065912246704,6221736.5,6364252.5,5.949623107910156,377424,386069.3125,0.36091700196266174,100062,102354.03125,0.0956856980919838,257975,263884.21875,0.2466922402381897
Louisiana,7086738,7249067.5,6.183723449707031,1537297,1572510.5,1.3414098024368286,626343,640690.0625,0.546532392501831,606334,620222.75,0.5290729999542236,464447.003,475085.6875,0.4052656888961792,125269.64411385018,128139.0859375,0.10930739343166351,20348.76,20814.87109375,0.01775585673749447,832872.25,851950.125,0.7267450094223022,606796.9375,620696.3125,0.5294769406318665,403788.1401474674,413037.34375,0.35233616828918457,278294.99903999997,284669.65625,0.24283376336097717,1461088,1494555.875,1.2749115228652954,382136,390889.25,0.3334430158138275,454884,465303.625,0.3969212472438812,46024.26953125,47078.5078125,0.040159713476896286,212236,217097.5,0.18519221246242523,159800,163460.390625,0.13943776488304138,2360274.0,2414338.75,2.0595204830169678,688707,704482.625,0.600949764251709,8743542.0,8943823.0,7.629412651062012,862045,881791.125,0.7522005438804626,157744,161357.296875,0.1376437544822693,534283,546521.375,0.4662030041217804
Maine,2180010,2229945.5,8.088479995727539,411185,420603.65625,1.5256177186965942,91692,93792.3046875,0.3402043879032135,81334,83197.046875,0.30177316069602966,111443.46,113996.1953125,0.41348811984062195,32208.621,32946.39453125,0.11950349062681198,45252.725,46289.2890625,0.1679009646177292,559845.25,572669.125,2.077191114425659,106754.7734375,109200.109375,0.3960917294025421,94983.46621779512,97159.1640625,0.3524166941642761,30860.973360000004,31567.87890625,0.11450332403182983,217211,222186.453125,0.8059169054031372,107197,109652.46875,0.39773252606391907,71808,73452.84375,0.2664288878440857,9122.8623046875,9331.83203125,0.033848512917757034,180402,184534.3125,0.6693446636199951,0,0.0,0.0,559702.8125,572523.4375,2.07666277885437,490585,501822.40625,1.8202152252197266,2419844.25,2475273.5,8.978336334228516,280067,286482.25,1.0391312837600708,37010,37857.75390625,0.13731801509857178,76325,78073.3125,0.2831882834434509
Maryland,11287730,11546288.0,8.08285140991211,2890220,2956423.75,2.0696117877960205,456853,467317.71875,0.32714059948921204,281347,287791.5625,0.20146529376506805,462790.219,473390.9375,0.3313920795917511,74085.47658743996,75782.484375,0.0530506893992424,116748.57,119422.828125,0.08360062539577484,2567995.5,2626818.25,1.8388750553131104,460053.15625,470591.1875,0.3294321596622467,370795.8269374168,379289.3125,0.26551729440689087,139545.9072,142742.359375,0.0999252051115036,1017496,1040802.875,0.7286025285720825,480182,491181.09375,0.3438458740711212,423436,433135.28125,0.3032115697860718,228936.59375,234180.640625,0.1639355570077896,923032,944175.0625,0.6609593033790588,192926,197345.1875,0.13814930617809296,2780902.25,2844602.0,1.9913321733474731,1726096,1765634.125,1.236012578010559,6053591.0,6192255.0,4.334819316864014,1418238,1450724.375,1.0155634880065918,182732,186917.671875,0.13084964454174042,972717,994998.1875,0.696537435054779
Massachusetts,13602492,13914072.0,9.34028434753418,1689554,1728255.125,1.1601488590240479,381998,390748.09375,0.2623026669025421,690288,706099.8125,0.4739930033683777,485076.138,496187.34375,0.33308228850364685,118044.85083458877,120748.796875,0.08105665445327759,292700.268,299404.90625,0.20098552107810974,2472673.75,2529313.0,1.6978856325149536,454452.96875,464862.71875,0.3120545744895935,418478.2091800012,428063.90625,0.28735214471817017,175500.38267999998,179520.40625,0.12050905078649521,873980,893999.5,0.6001269221305847,492621,503905.03125,0.33826303482055664,297137,303943.25,0.2040320336818695,117987.296875,120689.9296875,0.0810171365737915,2130038,2178829.0,1.4626115560531616,53660,54889.140625,0.03684616461396217,3357970.75,3434888.75,2.30578351020813,1297665,1327389.5,0.8910543918609619,11516891.0,11780698.0,7.908185958862305,2625262,2685396.5,1.8026618957519531,270191,276380.03125,0.18552930653095245,346374,354308.09375,0.23784111440181732
Michigan,14929967,15271954.0,6.4598212242126465,4251467,4348851.5,1.8395028114318848,960812,982820.4375,0.4157191812992096,233447,238794.359375,0.1010066494345665,961217.765,983235.5,0.4158947467803955,204299.24754800153,208978.953125,0.0883951485157013,167236.026,171066.75,0.07235882431268692,2710505.0,2772592.0,1.1727672815322876,978942.75,1001366.5,0.4235638976097107,786654.545583819,804673.75,0.3403656482696533,319526.96976,326846.09375,0.13825128972530365,2031147,2077672.625,0.8788262009620667,831920,850976.0625,0.35995087027549744,709156,725400.0,0.30683398246765137,109681.9375,112194.3203125,0.047456614673137665,1371949,1403375.0,0.5936078429222107,12904,13199.580078125,0.005583236459642649,4383484.0,4483892.5,1.8966232538223267,4344549,4444065.5,1.8797770738601685,10209154.0,10443006.0,4.4172444343566895,1116627,1142204.625,0.48313644528388977,330559,338130.8125,0.14302456378936768,641484,656177.875,0.2775539755821228
Minnesota,9157300,9367058.0,6.924466133117676,2530698,2588666.5,1.9136353731155396,573188,586317.5,0.43342700600624084,410836,420246.65625,0.3106614649295807,428438.475,438252.34375,0.3239718973636627,83201.52884155512,85107.3515625,0.0629144161939621,86037.333,88008.1171875,0.06505876779556274,2987978.75,3056421.75,2.2594170570373535,296899.78125,303700.59375,0.2245064079761505,279159.8081602572,285554.28125,0.2110919952392578,100291.7604,102589.0546875,0.07583752274513245,761404,778844.8125,0.5757501125335693,553618,566299.25,0.4186287820339203,324514,331947.34375,0.24538742005825043,226136.984375,231316.90625,0.17099778354167938,862385,882138.875,0.6521087884902954,58918,60267.58203125,0.04455196484923363,2648999.5,2709677.75,2.003091335296631,1081948,1106731.25,0.8181355595588684,9305064.0,9518207.0,7.036201000213623,826278,845204.8125,0.6248058080673218,202607,207247.9375,0.15320512652397156,849669,869131.625,0.6424933671951294
Mississippi,3884541,3973520.75,5.149141788482666,1436673,1469581.625,1.9043776988983154,250294,256027.265625,0.3317764699459076,198989,203547.0625,0.263769268989563,407637.957,416975.34375,0.5403432846069336,175105.20382908673,179116.1875,0.2321101874113083,14390.219,14719.8427734375,0.01907491311430931,471216.78125,482010.53125,0.6246200203895569,407191.53125,416518.71875,0.5397515296936035,310797.8245893739,317917.0,0.4119771420955658,177308.34864,181369.796875,0.23503056168556213,1128094,1153934.25,1.4953416585922241,234974,240356.34375,0.31146910786628723,357036,365214.3125,0.4732680320739746,0.0,0.0,0.0,221885,226967.515625,0.2941190004348755,0,0.0,0.0,1882176.5,1925289.875,2.4949135780334473,401404,410598.59375,0.5320798754692078,6400921.5,6547541.5,8.484722137451172,251228,256982.65625,0.3330145478248596,46174,47231.66796875,0.06120581179857254,188315,192628.5625,0.24962039291858673
Missouri,8601130,8798148.0,5.984145641326904,1528171,1563175.5,1.0632089376449585,465145,475799.65625,0.3236197531223297,300954,307847.6875,0.20938558876514435,550782.454,563398.75,0.38320112228393555,130666.84819539094,133659.921875,0.09091009199619293,83789.053,85708.3359375,0.0582953542470932,680107.9375,695686.5625,0.4731779396533966,526725.4375,538790.6875,0.36646369099617004,457101.8103543541,467572.21875,0.31802377104759216,176312.376,180351.0,0.12266747653484344,1266203,1295206.75,0.8809474110603333,536484,548772.75,0.37325310707092285,462925,473528.8125,0.3220751881599426,0.0,0.0,0.0,567194,580186.1875,0.39461925625801086,41049,41989.2734375,0.028559410944581032,2462423.0,2518827.5,1.7132048606872559,1965108,2010121.0,1.3672032356262207,7862645.0,8042747.5,5.470352649688721,577972,591211.0625,0.40211793780326843,209196,213987.859375,0.14554591476917267,553569,566249.125,0.3851398229598999
Montana,1536136,1571322.875,6.6232075691223145,371191,379693.53125,1.6004279851913452,84490,86425.3359375,0.36428728699684143,93238,95373.71875,0.4020051658153534,78909.148,80716.6484375,0.34022486209869385,23625.404701929092,24166.5703125,0.10186334699392319,15765.956,16127.0927734375,0.06797653436660767,262717.03125,268734.84375,1.132731318473816,71172.4921875,72802.7734375,0.30686748027801514,67869.82278446182,69424.453125,0.2926276624202728,18249.25176,18667.271484375,0.0786835178732872,172795,176753.0625,0.7450233697891235,94621,96788.3984375,0.407968133687973,64996,66484.8046875,0.2802368998527527,0.0,0.0,0.0,130998,133998.65625,0.5648112893104553,111314,113863.7734375,0.479941725730896,496854.65625,508235.65625,2.142239809036255,261756,267751.8125,1.1285878419876099,826205.375,845130.5,3.5622689723968506,97635,99871.4375,0.4209632873535156,26849,27464.005859375,0.11576221138238907,70306,71916.4375,0.3031315207481384
Nebraska,3456540,3535716.0,7.177938461303711,1033763,1057442.5,2.146738290786743,147543,150922.640625,0.30639150738716125,147114,150483.8125,0.30550065636634827,145544.65,148878.515625,0.3022416830062866,31421.62504706979,32141.373046875,0.0652509406208992,23412.717,23949.01171875,0.04861943796277046,947493.3125,969196.6875,1.9675884246826172,116346.421875,119011.46875,0.2416079193353653,100370.72029517453,102669.8203125,0.2084323614835739,29639.416320000004,30318.33984375,0.06154995784163475,319361,326676.3125,0.6631931066513062,212527,217395.171875,0.4413389265537262,140907,144134.625,0.2926110029220581,28742.490234375,29400.869140625,0.059687379747629166,123454,126281.8515625,0.25636768341064453,952,973.806640625,0.0019769473001360893,551574.3125,564208.75,1.1454131603240967,474425,485292.21875,0.9852028489112854,1926892.75,1971030.375,4.001433849334717,138871,142052.0,0.28838303685188293,50512,51669.03515625,0.1048944965004921,164622,168392.84375,0.3418581783771515
Nevada,3648652,3732228.5,5.366252422332764,764767,782284.8125,1.1247804164886475,287561,294147.90625,0.42293012142181396,81886,83761.6875,0.12043377012014389,206235.915,210959.984375,0.30332133173942566,26725.490883261144,27337.66796875,0.03930649533867836,50017.036,51162.73046875,0.07356251776218414,711639.9375,727940.8125,1.046643853187561,238836.53125,244307.34375,0.3512686491012573,179625.85127919583,183740.375,0.2641845941543579,74159.04672,75857.7421875,0.10906936228275299,622817,637083.3125,0.9160076379776001,257435,263331.84375,0.3786223530769348,315559,322787.21875,0.4641081392765045,0.0,0.0,0.0,530097,542239.4375,0.779639720916748,0,0.0,0.0,1160274.5,1186851.875,1.7064728736877441,475393,486282.40625,0.6991838812828064,1918964.5,1962920.5,2.8223156929016113,279741,286148.78125,0.41142886877059937,98054,100300.0390625,0.14421285688877106,435128,445095.09375,0.6399641633033752
