,PK12ed,PK12ed_real,PK12ed_realperch,highered,highered_real,highered_realperch,edsubs,edsubs_real,edsubs_realperch,edservs,edservs_real,edservs_realperch,pell,pell_real,pell_realperch,HeadStartPriv,HeadStartPriv_real,HeadStartPriv_realperch,TANFbasic,TANFbasic_real,TANFbasic_realperch,othercashserv,othercashserv_real,othercashserv_realperch,SNAP,SNAP_real,SNAP_realperch,socsec,socsec_real,socsec_realperch,fedSSI,fedSSI_real,fedSSI_realperch,fedEITC,fedEITC_real,fedEITC_realperch,CTC,CTC_real,CTC_realperch,addCC,addCC_real,addCC_realperch,stateEITC,stateEITC_real,stateEITC_realperch,unemp,unemp_real,unemp_realperch,wcomp,wcomp_real,wcomp_realperch,Medicaid_CHIP,Medicaid_CHIP_real,Medicaid_CHIP_realperch,pubhealth,pubhealth_real,pubhealth_realperch,other_health,other_health_real,other_health_realperch,HCD,HCD_real,HCD_realperch,lib,lib_real,lib_realperch,parkrec,parkrec_real,parkrec_realperch
Georgia,14905073,15525442.0,5.919911861419678,2843608,2961962.75,1.1294080018997192,903015,940599.6875,0.35865435004234314,848405,883716.75,0.3369646370410919,1212106.966,1262556.5,0.481417715549469,175654.566315299,182965.546875,0.06976547837257385,47521.753,49499.671875,0.01887441799044609,1613536.25,1680693.75,0.640855073928833,1441312.125,1501301.375,0.5724520683288574,731063.9510400246,761491.8125,0.2903597950935364,345242.48604000005,359611.9375,0.13712143898010254,3029086,3155160.5,1.2030750513076782,776734,809062.6875,0.3084987699985504,1211129,1261537.75,0.4810292720794678,0.0,0.0,0.0,1507086,1569812.875,0.59857577085495,0,0.0,0.0,3410443.0,3552390.25,1.354540228843689,2053206,2138663.25,0.815480649471283,10646003.0,11089104.0,4.228318691253662,1146061,1193761.625,0.45518597960472107,145338,151387.15625,0.05772451311349869,618183,643912.5625,0.24552637338638306
Hawaii,1669596,1739086.75,5.368927001953125,721827,751870.375,2.3211822509765625,96817,100846.6484375,0.31133484840393066,9657,10058.9375,0.03105405904352665,98974.892,103094.359375,0.31827399134635925,24252.595,25262.01953125,0.07798917591571808,64060.11,66726.375,0.20599837601184845,511497.875,532787.0625,1.64482581615448,194707.71875,202811.703125,0.6261224150657654,84714.29804169608,88240.21875,0.2724161446094513,12260.858880000002,12771.171875,0.03942729905247688,247426,257724.203125,0.7956488728523254,129252,134631.640625,0.41563624143600464,101127,105336.0390625,0.3251945376396179,0.0,0.0,0.0,333558,347441.125,1.0726239681243896,0,0.0,0.0,374838.1875,390439.4375,1.2053687572479248,498442,519187.8125,1.602842092514038,1952247.75,2033502.875,6.277851581573486,245780,256009.6875,0.7903558015823364,28942,30146.603515625,0.0930689126253128,219547,228684.828125,0.7059982419013977
Idaho,1814272,1889784.375,4.196285247802734,520431,542092.0,1.2037206888198853,75077,78201.8046875,0.17364788055419922,73688,76754.9921875,0.17043522000312805,185055.408,192757.65625,0.42802029848098755,16426.411305726528,17110.099609375,0.03799314796924591,6548.938,6821.51318359375,0.015147238038480282,269756.0625,280983.65625,0.6239269971847534,164375.109375,171216.625,0.3801882266998291,105528.96659404473,109921.21875,0.24408115446567535,41576.67612,43307.15234375,0.09616396576166153,319091,332372.0,0.7380353212356567,175423,182724.34375,0.40574121475219727,159035,165654.25,0.36783692240715027,0.0,0.0,0.0,236281,246115.328125,0.5465015172958374,119322,124288.3359375,0.2759834825992584,670355.1875,698256.25,1.5504850149154663,259164,269950.75,0.5994283556938171,1791094.75,1865642.5,4.1426777839660645,131662,137141.953125,0.30452507734298706,55859,58183.92578125,0.12919798493385315,117755,122656.1171875,0.27235913276672363
Illinois,22472468,23407802.0,7.31847620010376,4761421,4959597.5,1.550623893737793,1035832,1078944.75,0.3373333215713501,637071,663586.75,0.20747116208076477,1168459.997,1217092.875,0.38052546977996826,218091.3318516162,227168.578125,0.07102451473474503,81008.007,84379.6640625,0.026381399482488632,4976471.0,5183598.5,1.620658040046692,1499874.5,1562301.25,0.48845526576042175,761025.6231564197,792700.5,0.24783872067928314,329379.894,343089.125,0.10726720839738846,2539201,2644886.0,0.8269266486167908,1111032,1157274.625,0.3618232309818268,1112657,1158967.25,0.3623524308204651,114264.0390625,119019.859375,0.037211693823337555,3806108,3964523.25,1.2395128011703491,12599,13123.38671875,0.004103041719645262,4827131.0,5028042.5,1.5720232725143433,2878490,2998296.5,0.9374208450317383,11792037.0,12282837.0,3.840243101119995,1893850,1972674.5,0.6167589426040649,656215,683527.5625,0.21370567381381989,2049724,2135036.25,0.6675215363502502
Indiana,8405572,8755423.0,5.231472015380859,1976733,2059007.25,1.230281949043274,823930,858223.0625,0.5127987265586853,265545,276597.34375,0.16527028381824493,629296.547,655488.6875,0.39166247844696045,90393.17629798806,94155.4609375,0.05625903606414795,28917.287,30120.86328125,0.017997583374381065,1908123.75,1987542.375,1.1875808238983154,689656.25,718360.625,0.4292292296886444,491983.7262133827,512460.75,0.3062015473842621,190811.3352,198753.15625,0.11875743418931961,1334191,1389721.75,0.8303756713867188,659008,686436.75,0.4101543426513672,567438,591055.5,0.35316288471221924,72046.3125,75044.9765625,0.044840287417173386,1077745,1122602.125,0.6707684397697449,5799,6040.36181640625,0.0036091897636651993,1937839.5,2018494.875,1.2060753107070923,651676,678799.625,0.40559107065200806,10465314.0,10900894.0,6.5134172439575195,787302,820070.5625,0.4900021553039551,394161,410566.5,0.2453184872865677,317291,330497.0625,0.19747602939605713
Iowa,5005994,5214350.0,6.78968620300293,1482469,1544171.375,2.0106894969940186,299461,311924.96875,0.4061623513698578,148111,154275.578125,0.2008846253156662,245072.596,255272.84375,0.3323947489261627,53006.64138167846,55212.84765625,0.07189350575208664,54111.291,56363.47265625,0.07339175045490265,653886.6875,681102.3125,0.8868739008903503,255732.359375,266376.28125,0.34685268998146057,171974.34143480237,179132.140625,0.23325075209140778,60777.0702,63306.69140625,0.08243262767791748,473523,493231.65625,0.6422446370124817,337228,351263.875,0.45738616585731506,199775,208089.90625,0.2709571123123169,29831.94921875,31073.59375,0.04046140983700752,553501,576538.4375,0.7507196664810181,5565,5796.62255859375,0.007547872141003609,1201991.0,1252019.5,1.6302740573883057,431774,449745.0,0.5856199860572815,6093062.0,6346663.5,8.264089584350586,197832,206066.03125,0.26832178235054016,126515,131780.71875,0.17159372568130493,274652,286083.375,0.37251362204551697
Kansas,4391499,4574279.0,5.991032123565674,1498033,1560383.125,2.0436675548553467,132079,137576.296875,0.1801866590976715,116816,121678.0390625,0.15936435759067535,253525.225,264077.28125,0.34586772322654724,39002.19034049266,40625.51171875,0.053208112716674805,27456.136,28598.896484375,0.03745659440755844,678751.875,707002.4375,0.9259763956069946,216734.90625,225755.703125,0.295677125453949,187370.04684883845,195168.640625,0.25561660528182983,71540.3658,74517.96875,0.09759780019521713,507574,528699.875,0.692449688911438,306713,319478.8125,0.41842833161354065,234354,244108.125,0.3197137117385864,82226.984375,85649.3828125,0.11217685043811798,521420,543122.1875,0.7113388776779175,4577,4767.5009765625,0.006244099233299494,1410950.875,1469676.5,1.9248671531677246,585735,610114.0625,0.7990795969963074,3464077.0,3608256.5,4.725811958312988,214777,223716.296875,0.2930060923099518,105914,110322.28125,0.14449147880077362,252220,262717.71875,0.3440870940685272
Kentucky,6007826,6257879.5,5.833590984344482,2145215,2234501.75,2.083000898361206,778056,810439.6875,0.755491316318512,206789,215395.828125,0.2007918357849121,441488.025,459863.34375,0.428684264421463,81259.7733413105,84641.9140625,0.07890313118696213,102073.147,106321.5625,0.09911288321018219,1092029.875,1137481.625,1.0603595972061157,531866.4375,554003.4375,0.5164415836334229,395318.53745410347,411772.21875,0.3838537633419037,219401.31312,228533.078125,0.213038370013237,980404,1021209.6875,0.9519709348678589,389860,406086.5,0.3785535395145416,375084,390695.5,0.36420607566833496,0.0,0.0,0.0,872292,908597.9375,0.8469943404197693,177365,184747.171875,0.17222118377685547,2237535.0,2330664.25,2.1726434230804443,941728,980923.9375,0.9144166111946106,5152751.0,5367215.5,5.00331449508667,392397,408729.09375,0.38101696968078613,111001,115621.0078125,0.10778181999921799,232579,242259.25,0.22583389282226562
Louisiana,6961042,7250769.5,6.184220314025879,1623812,1691397.25,1.4426017999649048,716678,746507.0625,0.636699914932251,564368,587857.75,0.5013870596885681,461974.425,481202.40625,0.41042011976242065,120788.0519727493,125815.40625,0.10730863362550735,25701.676,26771.4140625,0.022833483293652534,853694.3125,889226.1875,0.758425772190094,670362.125,698263.5,0.5955526828765869,400872.3183665081,417557.15625,0.3561367392539978,281894.18796,293627.0,0.25043603777885437,1454045,1514564.25,1.2917799949645996,388421,404587.59375,0.34507492184638977,457802,476856.3125,0.4067133069038391,45802.41796875,47708.7734375,0.0406910702586174,332719,346567.1875,0.29558902978897095,64494,67178.328125,0.0572967566549778,2238902.25,2332088.25,1.9890506267547607,724380,754529.625,0.6435423493385315,8275091.0,8619511.0,7.351627349853516,955220,994977.5,0.848621666431427,179108,186562.703125,0.1591203361749649,559388,582670.4375,0.4969627559185028
Maine,2122408,2210745.5,7.923620223999023,401986,418717.1875,1.5007407665252686,89629,93359.4765625,0.3346133828163147,93496,97387.4296875,0.3490501344203949,117653.419,122550.3125,0.43923741579055786,29881.312,31125.01171875,0.11155638098716736,49822.769,51896.45703125,0.1860041469335556,501587.21875,522463.9375,1.8725836277008057,127373.25,132674.6875,0.47552457451820374,95738.94432434463,99723.7265625,0.3574237525463104,30839.46528,32123.044921875,0.11513347178697586,214425,223349.65625,0.8005163073539734,108802,113330.484375,0.40619227290153503,72501,75518.5859375,0.2706691324710846,9005.849609375,9380.6845703125,0.03362167999148369,254733,265335.3125,0.9509987831115723,0,0.0,0.0,685909.75,714458.1875,2.560717821121216,514670,536091.25,1.9214258193969727,1863094.25,1940638.625,6.955519676208496,292309,304475.28125,1.0912818908691406,42446,44212.66015625,0.15846434235572815,83763,87249.328125,0.31271377205848694
Maryland,11014005,11472422.0,8.037679672241211,2633355,2742958.75,1.9217411279678345,438015,456245.75,0.3196498155593872,266420,277508.75,0.1944250762462616,468312.509,487804.28125,0.34175997972488403,71229.67517582989,74194.3515625,0.05198121815919876,139192.074,144985.4375,0.10157807916402817,2593743.0,2701698.0,1.8928334712982178,496216.6875,516869.875,0.36212360858917236,369647.7428853612,385032.96875,0.2697575092315674,138624.97571999996,144394.734375,0.10116422921419144,991135,1032387.375,0.7232996821403503,494888,515485.875,0.3611539602279663,428909,446760.75,0.3130045235157013,223005.375,232287.15625,0.16274243593215942,1206249,1256454.625,0.8802831768989563,176899,184261.765625,0.1290954202413559,2339869.75,2437258.25,1.7075645923614502,1745901,1818567.75,1.2741045951843262,5627501.0,5861725.0,4.106776237487793,1283603,1337028.25,0.9367337822914124,199464,207765.953125,0.14556266367435455,787230,819995.5625,0.5744961500167847
Massachusetts,12909896,13447223.0,8.982030868530273,1589058,1655196.625,1.1055834293365479,369735,385123.84375,0.25724226236343384,662796,690382.4375,0.4611388146877289,492597.615,513100.1875,0.34272366762161255,109870.71464315754,114443.6796875,0.07644230127334595,338713.0,352810.6875,0.23565880954265594,2263211.0,2357408.75,1.5746238231658936,515978.15625,537453.875,0.3589906394481659,413848.41216171166,431073.34375,0.2879340946674347,175728.23880000002,183042.28125,0.12226252257823944,860908,896740.125,0.5989747643470764,511173,532448.6875,0.3556474447250366,299342,311801.0,0.2082665115594864,116222.5859375,121059.921875,0.08086159825325012,2610602,2719258.75,1.8163204193115234,48558,50579.046875,0.03378411754965782,3265993.5,3401928.5,2.2723076343536377,1245629,1297473.75,0.8666435480117798,10659598.0,11103265.0,7.416391372680664,2665113,2776038.5,1.8542462587356567,257955,268691.4375,0.17947161197662354,346717,361147.8125,0.24122756719589233
Michigan,14923401,15544533.0,6.51055908203125,4211162,4386436.0,1.8371829986572266,913846,951881.5,0.39867913722991943,117332,122215.515625,0.05118785798549652,1038517.869,1081742.375,0.45306912064552307,198022.00091313542,206263.9375,0.08639008551836014,206580.424,215178.578125,0.09012383222579956,2708506.5,2821238.0,1.181626796722412,1091859.0,1137303.625,0.47633999586105347,790633.4418364761,823540.625,0.34492576122283936,328624.71792,342302.5,0.1433674842119217,2010280,2093950.5,0.8770149946212769,844916,880082.5,0.3686073422431946,715515,745295.6875,0.31215423345565796,108555.1171875,113073.3203125,0.04735880717635155,2332122,2429188.0,1.017423391342163,12904,13441.0810546875,0.005629564635455608,3824756.0,3983947.5,1.6686075925827026,4499095,4686353.5,1.9627982378005981,9983447.0,10398971.0,4.355429649353027,1270680,1323567.375,0.5543533563613892,331201,344986.03125,0.14449143409729004,641821,668534.4375,0.2800041139125824
Minnesota,8824871,9192174.0,6.807535171508789,2316394,2412805.25,1.7868740558624268,543024,565625.375,0.4188905358314514,383850,399826.34375,0.29610317945480347,457553.546,476597.53125,0.3529583513736725,77527.3775519868,80754.171875,0.05980487912893295,94097.884,98014.359375,0.07258742302656174,2727897.0,2841435.75,2.104308843612671,338628.15625,352722.3125,0.2612189054489136,276258.9299326318,287757.1875,0.21310706436634064,101717.856,105951.484375,0.07846549153327942,752909,784246.0625,0.5807965397834778,556024,579166.4375,0.4289187788963318,330492,344247.5,0.2549426257610321,223613.96875,232921.078125,0.17249657213687897,1107095,1153173.75,0.8540167808532715,57290,59674.484375,0.04419369623064995,2214123.75,2306278.5,1.7079825401306152,995469,1036901.75,0.7679081559181213,8925938.0,9297447.0,6.885498046875,727310,757581.625,0.5610494017601013,203701,212179.296875,0.15713563561439514,779266,811700.0625,0.6011283993721008
Mississippi,3846581,4006680.75,5.151478290557861,1383940,1441541.375,1.853421688079834,217030,226063.078125,0.2906543016433716,207788,216436.40625,0.27827709913253784,424013.965,441662.0,0.567854642868042,163672.0350887289,170484.28125,0.2191954255104065,16727.155,17423.361328125,0.022401602938771248,478038.84375,497935.4375,0.6402066349983215,438940.46875,457209.75,0.587844729423523,310638.60972594196,323567.8125,0.4160183072090149,182177.29848,189759.75,0.2439783215522766,1118189,1164729.5,1.497518539428711,237088,246955.921875,0.3175167143344879,359769,374743.0625,0.4818154573440552,0.0,0.0,0.0,350592,365184.09375,0.4695252776145935,0,0.0,0.0,1788659.875,1863106.25,2.395437002182007,438612,456867.59375,0.5874047875404358,6442228.0,6710362.0,8.62766170501709,244288,254455.59375,0.32715919613838196,47062,49020.78125,0.06302710622549057,185520,193241.59375,0.2484550029039383
Missouri,8382326,8731209.0,5.9158782958984375,1607101,1673990.625,1.1342214345932007,443537,461997.59375,0.3130289912223816,290242,302322.25,0.20484007894992828,586975.224,611405.875,0.4142613708972931,119561.00484571171,124537.2890625,0.08438091725111008,101324.094,105541.3359375,0.07151010632514954,687652.875,716273.875,0.4853152632713318,634423.75,660829.3125,0.44774848222732544,457397.96866995655,476435.46875,0.32281145453453064,178213.65660000002,185631.140625,0.12577538192272186,1267252,1319996.75,0.894370973110199,541473,564009.8125,0.3821479082107544,470240,489812.0,0.3318747878074646,0.0,0.0,0.0,849753,885120.8125,0.5997183918952942,42494,44262.65625,0.02999040298163891,2589107.5,2696869.5,1.8272786140441895,1931794,2012197.75,1.3633755445480347,7613947.5,7930850.0,5.373590469360352,601069,626086.3125,0.4242081940174103,214548,223477.765625,0.15141858160495758,565960,589516.0,0.3994297683238983
Montana,1467413,1528488.625,6.4686431884765625,342504,356759.46875,1.5098246335983276,82918,86369.15625,0.3655187487602234,92806,96668.7109375,0.4091069996356964,85469.294,89026.640625,0.3767653703689575,22062.104422908782,22980.357421875,0.09725406765937805,15341.135,15979.6533203125,0.0676267221570015,259756.859375,270568.28125,1.1450589895248413,79403.25,82708.1171875,0.3500250279903412,67838.26826452477,70661.7890625,0.2990443706512451,19473.95736,20284.48828125,0.08584500849246979,175065,182351.4375,0.7717207670211792,93845,97750.953125,0.4136871099472046,66789,69568.84375,0.29441896080970764,0.0,0.0,0.0,176704,184058.65625,0.778945803642273,114644,119415.6328125,0.5053731799125671,442914.0,461348.65625,1.952451467514038,272130,283456.40625,1.1996022462844849,814203.0,848091.1875,3.5891659259796143,99672,103820.4765625,0.439373642206192,28801,29999.736328125,0.12696044147014618,76014,79177.8046875,0.33508458733558655
Nebraska,3367966,3508145.25,7.154836654663086,998342,1039894.3125,2.120857000350952,139205,144998.890625,0.29572418332099915,140222,146058.21875,0.29788467288017273,150758.581,157033.359375,0.3202683925628662,28936.197023422123,30140.560546875,0.06147145479917526,24242.137,25251.126953125,0.051499489694833755,904658.875,942312.0,1.9218385219573975,125437.609375,130658.484375,0.2664770185947418,98777.44361178181,102888.6875,0.20984072983264923,30467.435759999997,31735.53125,0.0647243857383728,317396,330606.4375,0.674269437789917,211252,220044.59375,0.4487793445587158,142674,148612.28125,0.30309367179870605,28565.640625,29754.580078125,0.06068424880504608,185939,193678.03125,0.39500492811203003,1078,1122.8677978515625,0.0022900807671248913,537616.875,559993.1875,1.1421020030975342,466095,485494.5,0.9901624917984009,1769109.125,1842741.75,3.75825834274292,146332,152422.53125,0.31086465716362,46782,48729.12890625,0.09938270598649979,148559,154742.21875,0.3155956268310547
Nevada,3579094,3728060.5,5.389457702636719,707121,736552.3125,1.0647943019866943,263670,274644.28125,0.3970385789871216,101341,105558.9453125,0.15260092914104462,201914.689,210318.640625,0.3040464222431183,26741.233660556674,27854.23828125,0.04026738554239273,43488.242,45298.28125,0.06548530608415604,657486.75,684852.1875,0.9900542497634888,245670.890625,255896.03125,0.36993521451950073,174487.1488578018,181749.53125,0.26274558901786804,70397.34108000001,73327.375,0.1060054674744606,606040,631264.1875,0.9125849008560181,255757,266401.9375,0.38512304425239563,317452,330664.78125,0.478024423122406,0.0,0.0,0.0,843281,878379.4375,1.2698261737823486,0,0.0,0.0,830505.125,865071.8125,1.250588059425354,380013,395829.65625,0.57222980260849,1920115.875,2000033.625,2.8913416862487793,276291,287790.59375,0.4160434901714325,95360,99329.0078125,0.1435946375131607,427801,445606.65625,0.644189715385437
