,state,PK12ed_real,PK12ed_realperch,highered_real,highered_realperch,edsubs_real,edsubs_realperch,edservs_real,edservs_realperch,HeadStartPriv_real,HeadStartPriv_realperch,year
37,Oregon,5190363.5,5.781144618988037,1527036.25,1.7008475065231323,119011.4921875,0.1325576901435852,114592.546875,0.12763577699661255,63705.23046875,0.07095632702112198,2001
38,Pennsylvania,18545028.0,6.017803192138673,2629217.5,0.8531727790832521,827560.9375,0.2685409188270569,1557728.0,0.5054778456687927,205452.765625,0.06666877865791321,2001
39,Rhode Island,1866251.25,7.04152774810791,239139.53125,0.9022941589355468,48951.7734375,0.18469928205013275,89485.5234375,0.3376366198062897,27164.5078125,0.1024940386414528,2001
40,South Carolina,5661810.0,5.2519965171813965,1244315.375,1.1542493104934692,276961.09375,0.2569140791893005,213141.53125,0.1977139115333557,98624.1640625,0.09148554503917694,2001
41,South Dakota,981017.75,4.603728771209717,192635.78125,0.9040029048919678,12793.72265625,0.0600384920835495,53012.0703125,0.2487755119800568,19640.11328125,0.09216729551553726,2001
42,Tennessee,6645210.0,4.4736056327819815,1694531.75,1.1407716274261477,165003.546875,0.11108163744211197,248648.828125,0.16739226877689362,117720.546875,0.07925035804510118,2001
43,Texas,32552214.0,5.156778812408447,7564852.0,1.1983907222747805,683227.5,0.10823390632867813,707438.875,0.11206936836242676,386572.40625,0.06123910471796989,2001
44,Utah,2948184.0,3.81923246383667,1189360.375,1.5407599210739136,74890.5546875,0.09701716154813766,184073.359375,0.2384583055973053,42837.91796875,0.05549449101090431,2001
45,Vermont,1119953.375,7.1794185638427725,134721.015625,0.8636239171028137,69912.6640625,0.4481724798679352,41094.01953125,0.2634316384792328,12634.71875,0.0809943825006485,2001
46,Virginia,11334534.0,6.102477550506593,2219166.75,1.19479238986969,368397.59375,0.19834409654140472,329306.4375,0.17729754745960236,86140.6328125,0.04637784510850906,2001
47,Washington,8608874.0,5.374083995819092,2342795.5,1.4624885320663452,471422.75,0.2942853271961212,331684.59375,0.20705388486385345,69903.4765625,0.043637197464704514,2001
48,West Virginia,2696079.75,6.412534713745117,589258.5,1.401531457901001,72490.4375,0.1724160611629486,160054.28125,0.3806837201118469,51487.09375,0.12246032059192655,2001
49,Wisconsin,9343861.0,6.445126533508301,2295667.0,1.583485126495361,252659.875,0.17427751421928406,243330.25,0.16784220933914185,87770.921875,0.06054185703396797,2001
50,Wyoming,946601.0625,7.043739318847656,256838.609375,1.9111579656600952,31773.0390625,0.23642589151859286,46000.04296875,0.3422902524471283,12950.8740234375,0.09636855870485306,2001
0,Alabama,5596258.0,4.741522789001465,1581822.75,1.3402255773544312,251840.125,0.2133757323026657,387030.3125,0.3279178738594055,106089.9140625,0.08988644182682037,2002
1,Alaska,1628866.75,8.204307556152344,421884.375,2.124955415725708,11430.3134765625,0.057572420686483376,78686.859375,0.3963314890861511,14619.517578125,0.07363586872816086,2002
2,Arizona,6114629.5,4.0706963539123535,1937596.5,1.2899173498153689,213939.890625,0.14242634177207947,183551.609375,0.12219592928886415,97704.46875,0.06504485756158829,2002
3,Arkansas,3376553.5,4.707263946533203,934057.5,1.3021725416183472,212619.796875,0.29641395807266235,283564.21875,0.3953177928924561,70577.4921875,0.0983923077583313,2002
4,California,59446184.0,6.028861045837402,15706420.0,1.5928999185562134,2344607.75,0.2377833724021912,1900655.0,0.1927589625120163,685853.0625,0.06955724209547043,2002
5,Colorado,6318582.5,5.255670547485352,1592361.25,1.324494242668152,194255.078125,0.1615774929523468,153468.453125,0.12765198945999146,48375.46875,0.04023774713277817,2002
6,Connecticut,6994720.5,7.815854072570801,1127005.625,1.2593085765838623,159972.0,0.1787516474723816,255454.671875,0.2854433357715607,50212.9609375,0.05610762909054756,2002
7,Delaware,1355008.125,6.481803894042969,404263.5,1.933830976486206,77531.78125,0.37088027596473694,54609.60546875,0.2612299919128418,16090.4814453125,0.07697027176618576,2002
8,District of Columbia,1317642.125,10.71218967437744,82812.1484375,0.6732475757598877,0.0,0.0,0.0,0.0,13526.5859375,0.10996866971254347,2002
9,Florida,19350396.0,4.855682849884033,4186745.0,1.0505989789962769,1027467.0,0.25782695412635803,691282.5,0.17346665263175964,206803.125,0.05189404636621475,2002
10,Georgia,13674057.0,5.768266677856445,2793713.75,1.178500771522522,798766.5,0.3369518220424652,604963.1875,0.25519779324531555,195170.625,0.08233081549406053,2002
11,Hawaii,1710975.625,5.5242838859558105,674273.25,2.1770484447479252,12916.7255859375,0.04170465841889381,17248.9296875,0.055692192167043686,28781.44140625,0.09292759746313096,2002
12,Idaho,1878514.625,4.708800315856934,469381.46875,1.1765804290771484,46197.953125,0.11580263078212738,72259.2734375,0.18112953007221225,16869.76953125,0.04228680208325386,2002
13,Illinois,19204614.0,5.619283199310303,4149491.75,1.2141441106796265,981411.8125,0.2871617674827576,907658.25,0.2655814290046692,277735.375,0.08126556128263474,2002
14,Indiana,8794477.0,5.26823616027832,1769487.875,1.0599925518035889,452376.125,0.2709909975528717,298946.96875,0.17908093333244324,88635.875,0.05309635773301125,2002
15,Iowa,4110020.0,5.350000381469727,1318358.5,1.716103196144104,247103.25,0.3216535449028015,191242.96875,0.2489403784275055,60033.0859375,0.07814487814903259,2002
16,Kansas,4083387.75,5.436492919921875,1243434.25,1.6554688215255735,248272.734375,0.3305424451828003,110653.234375,0.1473201960325241,44045.64453125,0.0586409717798233,2002
17,Kentucky,4792511.0,4.557156562805176,1640661.125,1.5600903034210205,374498.59375,0.3561074137687683,293826.375,0.2793969213962555,86271.765625,0.08203506469726562,2002
18,Louisiana,6171406.5,4.870508193969727,1315609.625,1.0382864475250244,509862.9375,0.4023866653442383,335643.65625,0.2648918330669403,132974.0625,0.10494387149810792,2002
19,Maine,2133534.5,6.737321376800537,300680.875,0.949496567249298,65673.2265625,0.20738433301448825,92651.28125,0.2925762236118317,33661.265625,0.10629627108573914,2002
20,Maryland,8840180.0,6.1008076667785645,2165328.0,1.4943417310714722,415245.9375,0.2865705788135529,333950.3125,0.2304666489362717,79326.734375,0.05474516749382019,2002
21,Massachusetts,11627799.0,7.306133270263673,1591478.625,0.9999790191650392,280862.5,0.17647525668144226,586556.5625,0.3685530126094818,124547.6640625,0.07825744897127151,2002
22,Michigan,17404134.0,6.38250732421875,3934065.5,1.4427148103713991,279154.75,0.10237264633178712,326582.4375,0.1197654977440834,230591.3125,0.08456328511238098,2002
23,Minnesota,8192290.5,6.011618137359619,1878407.25,1.3784016370773315,424605.75,0.3115816712379456,284774.3125,0.20897139608860016,89307.484375,0.06553509086370468,2002
24,Mississippi,3348964.0,4.144423961639403,1204025.25,1.490010380744934,193508.609375,0.2394715845584869,190038.125,0.23517678678035736,194287.921875,0.24043600261211395,2002
25,Missouri,8171322.5,5.425149917602539,1606036.25,1.0662884712219238,297526.03125,0.19753512740135196,361364.46875,0.23991909623146054,139376.5,0.0925356149673462,2002
26,Montana,1324373.625,5.546417713165283,253623.828125,1.0621652603149414,63621.05859375,0.2664421498775482,133627.796875,0.5596272349357605,25019.162109375,0.10477913916110992,2002
27,Nebraska,2622611.25,5.523670673370361,853298.8125,1.797194242477417,79991.2421875,0.16847532987594604,79268.328125,0.16695274412631989,38278.53125,0.08062117546796799,2002
28,Nevada,2712969.5,4.689370155334473,559786.75,0.9675918817520142,53049.85546875,0.09169672429561616,57277.2890625,0.0990038439631462,25911.541015625,0.044788122177124016,2002
29,New Hampshire,2066674.75,6.254141330718994,174639.671875,0.5284920334815979,68932.859375,0.2086036205291748,21641.375,0.06549081951379776,16842.52734375,0.050968613475561135,2002
30,New Jersey,18778848.0,8.454404830932617,2398875.5,1.0799951553344729,504270.90625,0.2270272672176361,114967.109375,0.05175921693444252,160370.921875,0.07220041751861572,2002
31,New Mexico,2731902.5,5.133051872253418,1348704.875,2.534121036529541,154892.0,0.2910311222076416,76067.6328125,0.1429257094860077,52189.125,0.09805967658758163,2002
32,New York,43387192.0,8.827959060668945,5762969.5,1.1725869178771973,1372318.625,0.27922460436820984,429357.03125,0.08736094832420349,533884.8125,0.10862912982702257,2002
33,North Carolina,10720906.0,4.990285873413086,3744517.25,1.7429695129394531,362658.375,0.1688074767589569,302082.15625,0.1406109184026718,154274.28125,0.07181042432785034,2002
34,North Dakota,851373.6875,5.188044548034668,307661.125,1.874804973602295,26448.96875,0.16117297112941742,41420.48046875,0.2524053752422333,8659.46875,0.05276849865913391,2002
35,Ohio,17948720.0,5.936982154846191,2871905.5,0.9499536156654358,1208061.5,0.3995961546897888,322874.90625,0.10679884254932404,274925.65625,0.09093844890594482,2002
36,Oklahoma,4962331.5,5.288804054260254,1192881.75,1.2713615894317627,163171.390625,0.17390646040439606,199265.671875,0.21237538754940036,94606.5390625,0.10083071887493134,2002
37,Oregon,5386789.0,5.985666751861572,1596102.875,1.7735501527786257,131779.9375,0.1464306116104126,120061.5078125,0.13340938091278076,64252.0078125,0.07139524817466736,2002
38,Pennsylvania,18041648.0,5.878052711486816,2801579.25,0.91276752948761,863321.3125,0.2812740802764893,1665944.625,0.5427724719047546,209062.46875,0.06811352074146271,2002
39,Rhode Island,1978477.5,7.45253849029541,244355.6875,0.920440137386322,50304.90234375,0.1894887387752533,98661.1015625,0.3716371059417725,27743.248046875,0.10450339317321776,2002
40,South Carolina,6012093.5,5.555580139160156,1233922.5,1.1402276754379272,344181.03125,0.318046510219574,240712.34375,0.2224344611167908,101825.4921875,0.09409362822771072,2002
41,South Dakota,1012174.6875,4.796945571899414,207909.125,0.9853326082229614,13521.767578125,0.06408299505710602,59402.79296875,0.2815244793891907,20027.822265625,0.09491679072380066,2002
42,Tennessee,6783946.0,4.546414375305176,1913376.5,1.2822924852371216,198523.109375,0.13304473459720612,249930.71875,0.1674967110157013,121134.0625,0.08118072152137756,2002
43,Texas,33968696.0,5.3144121170043945,8589044.0,1.3437583446502686,763423.9375,0.11943788826465608,659054.1875,0.103109210729599,359228.78125,0.05620144307613373,2002
44,Utah,3081061.25,3.961169719696045,1307600.125,1.6811175346374512,82187.4609375,0.10566440224647522,189825.96875,0.24404996633529666,42851.6484375,0.05509226769208908,2002
45,Vermont,1120005.625,7.2519025802612305,152703.640625,0.9887378811836244,72830.265625,0.4715672731399536,51074.95703125,0.3307042419910431,13103.580078125,0.08484411984682083,2002
46,Virginia,11798642.0,6.298719882965088,2337127.0,1.2476781606674194,392690.4375,0.2096382826566696,354470.65625,0.18923459947109225,87397.234375,0.04665712267160416,2002
47,Washington,8816361.0,5.500242710113525,2579020.75,1.608967661857605,482375.46875,0.3009384572505951,371477.3125,0.2317526936531067,68532.828125,0.04275541752576828,2002
48,West Virginia,2707023.75,6.4832215309143075,639491.1875,1.5315576791763306,82868.4609375,0.1984668970108032,180839.390625,0.433103621006012,42923.62109375,0.10280048102140428,2002
49,Wisconsin,9681329.0,6.6924991607666025,2567835.25,1.7750904560089111,203405.359375,0.14060984551906586,258359.390625,0.17859841883182526,92161.625,0.06370939314365387,2002
50,Wyoming,982602.25,7.354201793670653,277414.28125,2.0762832164764404,30789.03125,0.230437844991684,46881.5703125,0.3508810698986053,14009.271484375,0.10485118627548218,2002
0,Alabama,5692527.0,4.830528736114502,1622516.375,1.3768247365951538,258707.5,0.21953238546848294,451881.625,0.3834548592567444,114588.0625,0.09723641723394394,2003
1,Alaska,1654885.0,8.377128601074219,426713.1875,2.160048246383667,13061.953125,0.06612040102481842,84462.8828125,0.4275562465190888,12845.708984375,0.06502576172351837,2003
2,Arizona,6537784.0,4.268263339996338,1940826.75,1.2670897245407104,244523.046875,0.15963952243328094,201332.3125,0.13144198060035706,94518.8828125,0.061707675457000725,2003
3,Arkansas,3524494.5,4.905807971954347,936316.9375,1.3032766580581665,224318.109375,0.3122324645519257,252807.8125,0.3518877923488617,79690.1015625,0.11092210561037064,2003
4,California,60569704.0,6.108567714691162,16348226.0,1.6487491130828855,2517889.0,0.2539338171482086,1739388.375,0.17542056739330292,674738.8125,0.06804867088794707,2003
5,Colorado,6551496.5,5.413596630096436,1480997.625,1.2237697839736938,198906.765625,0.16435953974723816,145371.96875,0.12012296169996263,52302.6640625,0.043218448758125305,2003
6,Connecticut,7217525.5,8.033406257629395,1131904.375,1.2598567008972168,170333.546875,0.18958832323551175,239865.359375,0.2669801414012909,50787.96484375,0.05652911961078644,2003
7,Delaware,1419864.375,6.744654178619385,369402.25,1.7547383308410645,79559.109375,0.37792250514030457,78540.703125,0.3730848431587219,16110.6318359375,0.0765288844704628,2003
8,District of Columbia,1380857.75,11.45493221282959,87802.7421875,0.7283693552017212,0.0,0.0,0.0,0.0,13447.4267578125,0.111553393304348,2003
9,Florida,20486790.0,5.0696234703063965,4303249.0,1.0648741722106934,1196185.5,0.29600587487220764,463548.65625,0.11470890045166016,209410.34375,0.0518203005194664,2003
10,Georgia,14062619.0,5.8516297340393075,2776408.75,1.1552979946136477,861759.9375,0.3585889637470245,610237.8125,0.2539274990558624,194973.21875,0.08113076537847519,2003
11,Hawaii,1846948.25,5.95223331451416,679679.0625,2.190428733825684,24317.759765625,0.07836981117725372,17523.66796875,0.05647422000765801,28590.134765625,0.09213855862617493,2003
12,Idaho,1880721.375,4.674341678619385,464492.53125,1.1544489860534668,49502.2890625,0.12303290516138075,69028.078125,0.17156226933002472,18016.828125,0.044778995215892785,2003
13,Illinois,20096302.0,5.896714210510254,4325479.0,1.2691943645477295,959529.5625,0.281547874212265,932704.0,0.27367666363716125,271898.625,0.07978126406669618,2003
14,Indiana,9198474.0,5.495084285736084,1669778.125,0.9975101351737976,512526.0,0.3061783313751221,299376.3125,0.1788446605205536,90848.421875,0.05427201464772224,2003
15,Iowa,4311439.0,5.632503032684326,1281202.25,1.673774242401123,239276.8125,0.31259340047836304,182596.203125,0.23854534327983856,60295.39453125,0.07877045124769211,2003
16,Kansas,4123628.75,5.4959588050842285,1267461.75,1.6892688274383545,176005.140625,0.2345790565013885,110576.5078125,0.14737600088119507,41094.46484375,0.054770566523075104,2003
17,Kentucky,4890076.0,4.6323814392089835,1609996.75,1.5251539945602417,461305.59375,0.4369959533214569,287463.21875,0.2723146378993988,87016.5234375,0.08243097364902496,2003
18,Louisiana,6368940.0,5.050541400909424,1383289.0,1.0969421863555908,450698.09375,0.3574016094207764,381620.5625,0.302623450756073,133039.484375,0.105499729514122,2003
19,Maine,2209605.75,6.998934745788574,312213.375,0.9889370799064636,63697.6640625,0.2017626017332077,96234.0,0.30482158064842224,34684.640625,0.1098637357354164,2003
20,Maryland,9027976.0,6.201048374176025,2038111.875,1.3999184370040894,416354.96875,0.2859818637371063,357536.03125,0.24558086693286896,77431.9921875,0.05318573489785194,2003
21,Massachusetts,11836423.0,7.463475704193115,1429117.375,0.9011322855949402,278320.65625,0.17549553513526914,1172495.5,0.7393189072608948,125613.3515625,0.0792056992650032,2003
22,Michigan,18667560.0,6.8702921867370605,3845580.0,1.4153032302856443,508566.09375,0.1871694922447205,225390.5,0.08295131474733353,228168.0625,0.08397354930639267,2003
23,Minnesota,8377179.5,6.156888484954834,1753856.875,1.2890139818191528,431947.84375,0.3174642026424408,287717.65625,0.21146085858345032,87347.7109375,0.06419704109430313,2003
24,Mississippi,3558172.75,4.421754837036133,1232012.875,1.53102707862854,179489.578125,0.22305238246917725,184244.28125,0.2289610654115677,164532.90625,0.20446565747261047,2003
25,Missouri,8197254.5,5.443924427032472,1378281.125,0.9153379797935486,303499.40625,0.2015586793422699,340140.875,0.2258928567171097,139318.09375,0.09252331405878067,2003
26,Montana,1361515.75,5.7298994064331055,251951.96875,1.0603325366973877,66146.9765625,0.27837762236595154,105773.6171875,0.4451451897621155,25349.720703125,0.10668355971574783,2003
27,Nebraska,2687435.25,5.657329559326173,853709.6875,1.7971473932266235,83927.65625,0.176676407456398,83723.3359375,0.1762463003396988,38235.15234375,0.08048895746469498,2003
28,Nevada,2857103.25,4.790590286254883,589890.25,0.9890865683555604,60832.62890625,0.1019998863339424,59212.17578125,0.09928282350301744,29961.115234375,0.050236694514751434,2003
29,New Hampshire,2178009.0,6.601987838745117,362553.53125,1.0989733934402466,70401.796875,0.2134021520614624,26256.91015625,0.07959003001451492,16729.244140625,0.050709739327430725,2003
30,New Jersey,20222916.0,9.054401397705078,2253646.75,1.0090247392654421,539335.5,0.24147656559944156,162984.953125,0.07297322154045105,160648.78125,0.07192724198102951,2003
31,New Mexico,2849148.75,5.36655855178833,1344506.0,2.5324652194976807,170762.109375,0.32164162397384644,83078.8828125,0.15648451447486875,52956.15625,0.09974639117717744,2003
32,New York,44912320.0,9.189327239990234,5870844.5,1.201209545135498,1568304.375,0.3208843767642975,387357.03125,0.07925554364919662,526190.0,0.10766158998012544,2003
33,North Carolina,10914912.0,5.009257793426514,4234784.5,1.943499565124512,331050.375,0.1519312858581543,280994.21875,0.12895865738391876,154958.75,0.07111631333827972,2003
34,North Dakota,899997.4375,5.5759849548339835,320059.9375,1.982949495315552,31340.591796875,0.19417241215705872,42747.390625,0.2648438811302185,9666.125,0.05988702550530434,2003
35,Ohio,18930140.0,6.282395839691162,2678603.25,0.8889551758766174,1243277.0,0.4126096367835999,348944.78125,0.1158052310347557,274515.46875,0.0911041796207428,2003
36,Oklahoma,4841619.5,5.166846752166748,1120865.125,1.1961572170257568,166597.25,0.1777881234884262,209178.875,0.22323009371757507,101241.7890625,0.10804252326488496,2003
37,Oregon,5263783.5,5.847004890441895,1556578.875,1.7290459871292114,117123.2265625,0.1301003396511078,138928.703125,0.1543218493461609,63160.30859375,0.07015839964151382,2003
38,Pennsylvania,20074658.0,6.555428981781006,2949184.5,0.9630634784698486,937627.75,0.30618464946746826,1903087.875,0.6214580535888672,209454.1875,0.06839778274297714,2003
39,Rhode Island,2091506.625,7.881681442260742,239387.328125,0.9021126627922058,57312.86328125,0.21597909927368164,95728.328125,0.36074483394622797,27558.724609375,0.10385292768478394,2003
40,South Carolina,6096080.0,5.6109724044799805,1129898.5,1.0399845838546753,477576.34375,0.4395722448825836,241240.375,0.22204318642616272,101914.4375,0.09380438923835754,2003
41,South Dakota,1030317.5625,4.913949012756348,195551.484375,0.9326542615890504,14256.4130859375,0.0679938793182373,59730.6953125,0.28487682342529297,20083.5703125,0.09578565508127213,2003
42,Tennessee,6985844.5,4.643935680389403,1812417.5,1.2048293352127075,209311.234375,0.1391424983739853,291917.21875,0.1940559595823288,123013.21875,0.08177471905946733,2003
43,Texas,35281048.0,5.449042797088623,8462055.0,1.306936740875244,772206.9375,0.11926484107971193,625847.375,0.0966600850224495,392226.3125,0.060578074306249625,2003
44,Utah,3086735.0,3.933183670043945,1229956.75,1.567237138748169,96902.8671875,0.12347570061683655,166964.78125,0.2127500921487808,42110.46484375,0.053658053278923035,2003
45,Vermont,1228933.25,8.036602973937987,170568.078125,1.115429162979126,67755.8671875,0.4430891871452332,49245.921875,0.3220434784889221,12760.033203125,0.08344417810440062,2003
46,Virginia,12012213.0,6.362802028656006,2134425.5,1.1305932998657229,395688.71875,0.20959410071372986,338266.625,0.1791779398918152,88833.90625,0.047054823487997055,2003
47,Washington,8919709.0,5.567215442657472,2624080.25,1.6378135681152344,524803.4375,0.3275548219680786,443545.46875,0.2768378555774689,59067.4765625,0.036866825073957436,2003
48,West Virginia,2737935.5,6.568328380584718,568787.0625,1.3645246028900146,86191.2890625,0.20677357912063601,216224.1875,0.5187234878540039,50012.65234375,0.11998074501752852,2003
49,Wisconsin,9853269.0,6.829869747161865,2606889.25,1.8069854974746704,211574.859375,0.14665475487709045,273488.875,0.18957093358039856,93691.5390625,0.06494301557540894,2003
50,Wyoming,997312.8125,7.533257007598878,297359.40625,2.24612045288086,29574.28125,0.22339095175266266,52094.25,0.3934967815876007,14076.318359375,0.10632623732089996,2003
0,Alabama,5751271.0,4.878824710845947,1651951.375,1.40135657787323,263763.625,0.22375167906284327,511324.4375,0.4337584376335144,111486.671875,0.09457456320524216,2004
1,Alaska,1670077.875,8.476906776428223,428830.5,2.1766388416290283,14547.5732421875,0.07383992522954941,89497.4765625,0.4542673230171204,15026.4169921875,0.07627042382955551,2004
2,Arizona,6904565.5,4.411798000335693,1932519.875,1.2348188161849976,272371.03125,0.17403644323349,217175.28125,0.13876810669898987,78678.234375,0.05027289316058159,2004
3,Arkansas,3645450.5,5.048827648162842,932980.8125,1.2921473979949951,234202.0,0.3243619799613953,221872.75,0.3072863817214966,79223.3671875,0.10972172766923904,2004
4,California,61289736.0,6.169309139251709,16866748.0,1.6977750062942505,2669021.25,0.2686586380004883,1574754.375,0.15851180255413055,646724.75,0.06509809195995331,2004
5,Colorado,6736036.5,5.558849811553955,1365664.875,1.1270018815994265,202192.578125,0.1668574959039688,136765.5,0.1128644272685051,51356.109375,0.04238114133477211,2004
6,Connecticut,7388474.0,8.238846778869629,1129946.75,1.2599973678588867,179254.53125,0.1998857408761978,223529.265625,0.2492562532424927,50085.34375,0.055849891155958176,2004
7,Delaware,1473626.125,6.945955276489258,333851.8125,1.5736147165298462,81033.03125,0.3819502294063568,100994.0859375,0.4760369062423706,16014.630859375,0.07548516243696213,2004
8,District of Columbia,1433277.625,12.073875427246096,92065.65625,0.7755575180053711,0.0,0.0,0.0,0.0,13368.3173828125,0.11261418461799623,2004
9,Florida,21454584.0,5.212713241577148,4389528.5,1.0665018558502195,1350712.25,0.328175812959671,242764.265625,0.0589832216501236,211573.625,0.05140498653054237,2004
10,Georgia,14352077.0,5.894493103027344,2743531.0,1.1267863512039185,917016.25,0.3766246438026428,610273.25,0.2506432831287384,193466.859375,0.07945812493562697,2004
11,Hawaii,1966297.375,6.259840965270996,680863.0,2.1675734519958496,35091.73828125,0.11171692609786987,17683.80859375,0.05629760026931763,28421.720703125,0.09048247337341307,2004
12,Idaho,1871787.75,4.594573020935059,457082.96875,1.1219761371612549,52375.52734375,0.1285632848739624,65528.65625,0.16084954142570496,18050.48828125,0.04430752992630005,2004
13,Illinois,20832080.0,6.139533042907715,4468585.0,1.3169604539871216,932940.6875,0.27495190501213074,951207.625,0.2803354561328888,254195.703125,0.07491536438465117,2004
14,Indiana,9531282.0,5.6825013160705575,1564495.5,0.9327441453933716,567110.8125,0.33810853958129883,298029.0,0.17768335342407227,103774.96875,0.06187010183930398,2004
15,Iowa,4478979.5,5.8684916496276855,1238098.625,1.622193455696106,230377.328125,0.3018471896648407,173244.15625,0.22698962688446045,59959.5546875,0.07856078445911407,2004
16,Kansas,4137940.0,5.538958549499512,1283024.25,1.7174290418624878,105773.0546875,0.141585573554039,109853.546875,0.14704762399196625,40810.63671875,0.05462825298309326,2004
17,Kentucky,4954774.5,4.695093631744385,1571178.0,1.4888322353363037,541716.1875,0.5133247375488281,279681.8125,0.2650236189365387,89808.375,0.08510149270296098,2004
18,Louisiana,6520674.5,5.1981587409973145,1439968.875,1.1479160785675049,391398.8125,0.3120157718658447,423403.21875,0.3375290632247925,133959.296875,0.10678982734680176,2004
19,Maine,2269467.75,7.2410950660705575,321422.21875,1.0255483388900757,61431.86328125,0.1960080564022064,99099.3046875,0.3161919713020325,34288.84765625,0.10940397530794144,2004
20,Maryland,9154768.0,6.2702388763427725,1904327.5,1.30430269241333,414971.375,0.2842201590538025,378019.9375,0.2589115500450134,78944.4140625,0.05407021939754486,2004
21,Massachusetts,11966662.0,7.6078553199768075,1265257.625,0.8043928146362305,274252.03125,0.1743568778038025,1726661.875,1.0977325439453125,124188.7578125,0.07895351946353912,2004
22,Michigan,19767682.0,7.319441795349121,3738264.75,1.3841789960861206,725246.875,0.2685394287109375,127172.4453125,0.047088541090488434,228097.0,0.08445819467306137,2004
23,Minnesota,8505011.0,6.26296854019165,1624294.625,1.1961073875427246,436440.96875,0.3213889002799988,288846.0,0.21270206570625305,86627.8984375,0.06379154324531555,2004
24,Mississippi,3737596.25,4.641402721405028,1251575.25,1.554224729537964,165011.6875,0.20491397380828855,177614.3125,0.2205640971660614,192454.140625,0.2389924228191376,2004
25,Missouri,8173936.5,5.430335521697998,1152103.5,0.7653972506523132,307436.4375,0.2042446732521057,317820.75,0.21114346385002136,138600.09375,0.09207864850759506,2004
26,Montana,1389083.125,5.878696918487549,248871.21875,1.0532404184341428,68177.09375,0.28853023052215576,78481.1484375,0.33213770389556885,25221.24609375,0.10673807561397552,2004
27,Nebraska,2733721.0,5.752150535583496,849088.6875,1.7866072654724119,87203.9296875,0.1834898740053177,87497.359375,0.1841072887182236,38176.9765625,0.08032996207475662,2004
28,Nevada,2978333.75,4.802238464355469,615250.375,0.9920241236686708,67927.546875,0.10952575504779816,60717.0859375,0.0978996753692627,29717.369140625,0.04791601747274399,2004
29,New Hampshire,2271821.5,6.925630569458008,540356.875,1.6472737789154053,71394.8359375,0.2176466137170792,30522.189453125,0.0930466651916504,16624.34375,0.05067918449640274,2004
30,New Jersey,21486870.0,9.600628852844238,2101348.75,0.9389114975929259,569742.9375,0.2545689642429352,208006.09375,0.09293998032808304,159360.515625,0.07120446860790253,2004
31,New Mexico,2944680.25,5.543449401855469,1332588.25,2.5086374282836914,184955.1875,0.3481837213039398,89304.3671875,0.1681181639432907,50225.25390625,0.09455054998397827,2004
32,New York,46108876.0,9.520670890808104,5939654.5,1.2264341115951538,1746754.5,0.3606740534305573,344865.625,0.07120867818593979,526673.0625,0.10874871164560318,2004
33,North Carolina,11036567.0,5.006794452667236,4679355.0,2.1228129863739014,298840.3125,0.13557042181491852,259151.453125,0.1175653636455536,151070.78125,0.06853402405977249,2004
34,North Dakota,941269.6875,5.881391525268555,330052.21875,2.0622849464416504,35840.375,0.2239435613155365,43766.86328125,0.2734711170196533,9454.5283203125,0.059075295925140374,2004
35,Ohio,19758688.0,6.588757038116455,2477777.25,0.8262427449226379,1269694.25,0.4233938455581665,371857.84375,0.1240001916885376,274810.46875,0.09163864701986313,2004
36,Oklahoma,4697595.5,5.027161121368408,1045323.5625,1.118659496307373,168899.0625,0.180748388171196,217442.390625,0.2326973229646683,97038.8359375,0.1038467139005661,2004
37,Oregon,5115084.0,5.7073402404785165,1509590.625,1.6843804121017456,102401.0703125,0.11425770819187164,156178.5625,0.1742618978023529,62497.09375,0.0697333961725235,2004
38,Pennsylvania,21903410.0,7.172241687774657,3073198.25,1.0063146352767944,1003270.875,0.32851970195770264,2118981.0,0.6938574314117432,199923.734375,0.06546475738286972,2004
39,Rhode Island,2187450.25,8.301959991455076,233223.890625,0.8851471543312073,63686.54296875,0.24170750379562375,92357.8359375,0.3505227565765381,27340.083984375,0.10376294702291487,2004
40,South Carolina,6140693.5,5.6232991218566895,1023655.8125,0.9374060034751892,602501.0,0.5517362952232361,240329.015625,0.220079705119133,102139.21875,0.09353331476449966,2004
41,South Dakota,1041638.0625,4.981339931488037,182570.09375,0.8730899691581726,14876.119140625,0.0711408406496048,59693.828125,0.2854688763618469,18094.498046875,0.08653183281421661,2004
42,Tennessee,7138135.5,4.716516017913818,1705100.625,1.1266435384750366,218411.71875,0.14431531727313995,330405.84375,0.21831533312797546,121974.671875,0.08059464395046234,2004
43,Texas,36330436.0,5.546827793121338,8290757.0,1.2658092975616455,776081.1875,0.11848987638950348,590374.875,0.09013675898313522,383003.5,0.05847588926553726,2004
44,Utah,3074037.25,3.868309497833252,1148386.75,1.4451078176498413,110424.1171875,0.13895559310913086,144093.828125,0.18132491409778595,38834.4296875,0.04886849969625473,2004
45,Vermont,1326016.125,8.774415969848633,186671.90625,1.235231637954712,62499.01171875,0.41356387734413147,47205.3125,0.31236353516578674,12718.701171875,0.08416125178337097,2004
46,Virginia,12146156.0,6.3638854026794425,1927796.0,1.0100538730621338,396235.4375,0.2076045125722885,320763.875,0.1680617779493332,87827.78125,0.046016693115234375,2004
47,Washington,8966276.0,5.574316024780273,2651812.75,1.6486266851425169,562346.875,0.34960994124412537,509947.53125,0.3170333504676819,58326.828125,0.036261674016714096,2004
