,PK12ed,PK12ed_real,PK12ed_realperch,highered,highered_real,highered_realperch,edsubs,edsubs_real,edsubs_realperch,edservs,edservs_real,edservs_realperch,pell,pell_real,pell_realperch,HeadStartPriv,HeadStartPriv_real,HeadStartPriv_realperch,TANFbasic,TANFbasic_real,TANFbasic_realperch,othercashserv,othercashserv_real,othercashserv_realperch,SNAP,SNAP_real,SNAP_realperch,socsec,socsec_real,socsec_realperch,fedSSI,fedSSI_real,fedSSI_realperch,fedEITC,fedEITC_real,fedEITC_realperch,CTC,CTC_real,CTC_realperch,addCC,addCC_real,addCC_realperch,stateEITC,stateEITC_real,stateEITC_realperch,unemp,unemp_real,unemp_realperch,wcomp,wcomp_real,wcomp_realperch,Medicaid_CHIP,Medicaid_CHIP_real,Medicaid_CHIP_realperch,pubhealth,pubhealth_real,pubhealth_realperch,other_health,other_health_real,other_health_realperch,HCD,HCD_real,HCD_realperch,lib,lib_real,lib_realperch,parkrec,parkrec_real,parkrec_realperch
Georgia,16563441,16563441,6.248016357421875,2497892,2497892,0.9422480463981628,1078655,1078655,0.40688732266426086,882876,882876,0.3330360949039459,1025526.645,1025526.625,0.3868463635444641,205334.7180877391,205334.71875,0.0774558037519455,83569.126,83569.125,0.03152371942996979,1476011.875,1476011.875,0.5567771792411804,1254281.375,1254281.375,0.4731366038322449,733425.5707260276,733425.5625,0.2766607999801636,342978.49044,342978.5,0.12937742471694946,2998262,2998262,1.1309962272644043,774168,774168,0.29202955961227417,1070408,1070408,0.4037764072418213,0.0,0.0,0.0,394407,394407,0.14877714216709137,0,0,0.0,3662056.25,3662056.25,1.381390929222107,2211707,2211707,0.8342940807342529,11063646.0,11063646.0,4.173398494720459,1074208,1074208,0.40520980954170227,147562,147562,0.055662937462329865,682435,682435,0.25742626190185547
Hawaii,1843481,1843481,5.722679138183594,569970,569970,1.7693458795547485,136682,136682,0.42429906129837036,20822,20822,0.06463729590177536,79730.256,79730.2578125,0.24750496447086334,28455.359,28455.359375,0.0883333757519722,42384.056,42384.0546875,0.1315719336271286,572777.9375,572777.9375,1.7780624628067017,200953.375,200953.375,0.6238153576850891,81978.14386757725,81978.140625,0.25448301434516907,10578.602399999998,10578.6025390625,0.032838933169841766,223222,223222,0.6929433345794678,128303,128303,0.3982883095741272,87468,87468,0.2715250849723816,0.0,0.0,0.0,139675,139675,0.4335901737213135,0,0,0.0,434586.96875,434586.96875,1.3490791320800781,523733,523733,1.625813364982605,2376008.0,2376008.0,7.375791549682617,213351,213351,0.6623010039329529,31864,31864,0.0989147424697876,204863,204863,0.6359518766403198
Idaho,1935653,1935653,4.201137065887451,555758,555758,1.2062159776687622,84503,84503,0.18340513110160828,121847,121847,0.26445648074150085,139799.468,139799.46875,0.3034204840660095,19649.270596455575,19649.271484375,0.04264673963189125,7917.11,7917.10986328125,0.017183279618620872,375750.875,375750.875,0.815528929233551,125413.1484375,125413.1484375,0.2721964418888092,109070.08840310016,109070.0859375,0.23672549426555634,38994.7392,38994.73828125,0.08463410288095474,311501,311501,0.676081120967865,192289,192289,0.4173436462879181,142980,142980,0.3103235065937042,0.0,0.0,0.0,102290,102290,0.22201000154018402,141072,141072,0.3061823844909668,640189.375,640189.375,1.3894656896591187,245960,245960,0.5338310599327087,2033082.625,2033082.625,4.412598133087158,144625,144625,0.31389379501342773,52624,52624,0.11421502381563187,129127,129127,0.280256986618042
Illinois,23933484,23933484,7.7321343421936035,5063521,5063521,1.6358598470687866,1016816,1016816,0.328500360250473,678826,678826,0.21930672228336334,959057.456,959057.4375,0.30984044075012207,256523.3040045762,256523.296875,0.08287438005208969,53514.363,53514.36328125,0.017288759350776672,4161570.75,4161570.75,1.3444688320159912,1255923.375,1255923.375,0.4057482182979584,720934.1367472236,720934.125,0.23291048407554626,297888.28356,297888.28125,0.09623806178569794,2484368,2484368,0.8026189208030701,1048634,1048634,0.3387797176837921,957794,957794,0.3094322383403778,223593.125,223593.125,0.07223570346832275,1943616,1943616,0.6279194355010986,12543,12543,0.0040522376075387,4878730.5,4878730.5,1.576159954071045,2524143,2524143,0.8154689073562622,14482560.0,14482560.0,4.67884635925293,1729943,1729943,0.5588886141777039,673569,673569,0.21760834753513336,2161383,2161383,0.6982728838920593
Indiana,8643916,8643916,5.200248718261719,2281517,2281517,1.3725788593292236,958748,958748,0.576790452003479,226503,226503,0.13626600801944733,466927.992,466928.0,0.28090760111808777,101212.2816473828,101212.28125,0.060890115797519684,18557.718,18557.71875,0.011164471507072449,2532059.25,2532059.25,1.5233070850372314,504312.625,504312.625,0.3033984899520874,489510.20405830606,489510.21875,0.29449325799942017,180788.35319999998,180788.359375,0.10876371711492538,1310231,1310231,0.788245439529419,660916,660916,0.3976123332977295,493422,493422,0.2968465983867645,106128.7109375,106128.7109375,0.06384787708520889,333332,333332,0.20053519308567047,6431,6431,0.0038689409848302603,1998804.375,1998804.375,1.2024966478347778,773577,773577,0.46539008617401123,13031363.0,13031363.0,7.839771747589111,791354,791354,0.4760848879814148,380280,380280,0.22877947986125946,444181,444181,0.2672228217124939
Iowa,5517359,5517359,7.137380123138428,1521209,1521209,1.9678703546524048,352054,352054,0.4554249942302704,138795,138795,0.17954833805561066,193784.263,193784.265625,0.2506836950778961,59927.136166872086,59927.13671875,0.07752309739589691,40353.294,40353.29296875,0.052201930433511734,682876.6875,682876.6875,0.8833847045898438,221819.984375,221819.984375,0.28695133328437805,170218.32535733338,170218.328125,0.22019827365875244,58613.92991999999,58613.9296875,0.0758243054151535,470672,470672,0.6088719367980957,333031,333031,0.4308164119720459,188640,188640,0.2440289556980133,63540.71875,63540.71875,0.08219771087169647,434566,434566,0.5621643662452698,6466,6466,0.008364563807845116,1350452.125,1350452.125,1.746975302696228,436828,436828,0.565090537071228,7440843.0,7440843.0,9.625642776489258,156381,156381,0.20229798555374146,132596,132596,0.17152917385101318,289939,289939,0.37507164478302
Kansas,4532902,4532902,6.009279727935791,1587725,1587725,2.104851245880127,140874,140874,0.18675702810287476,134892,134892,0.17882667481899261,199486.254,199486.25,0.26445943117141724,38693.71073638874,38693.7109375,0.051296353340148926,16403.189,16403.189453125,0.021745750680565834,744301.8125,744301.8125,0.9867228269577026,164315.984375,164315.984375,0.21783412992954254,185260.82137645702,185260.828125,0.24560075998306274,68687.28396000002,68687.28125,0.09105890989303589,497955,497955,0.6601402163505554,299303,299303,0.39678674936294556,210727,210727,0.2793613374233246,76187.1171875,76187.1171875,0.10100145637989044,229823,229823,0.30467694997787476,0,0,0.0,1712378.625,1712378.625,2.2701048851013184,402607,402607,0.5337371230125427,4474336.5,4474336.5,5.931639671325684,268168,268168,0.35551100969314575,117617,117617,0.15592515468597412,274743,274743,0.3642275035381317
Kentucky,6283316,6283316,5.881508827209473,2284017,2284017,2.13795804977417,902931,902931,0.845190167427063,142462,142462,0.13335180282592773,353975.207,353975.21875,0.33133912086486816,96003.73019389564,96003.7265625,0.08986445516347885,144001.409,144001.40625,0.1347927749156952,1033983.5625,1033983.5625,0.9678621292114258,400238.625,400238.625,0.37464407086372375,389864.71025132784,389864.71875,0.3649335503578186,202774.67388000002,202774.671875,0.18980759382247925,968141,968141,0.906230092048645,388104,388104,0.3632854223251343,340389,340389,0.3186217248439789,0.0,0.0,0.0,343923,343923,0.3219297230243683,229562,229562,0.21488191187381744,3251868.75,3251868.75,3.043917417526245,809244,809244,0.7574942708015442,9049931.0,9049931.0,8.471203804016113,437943,437943,0.40993732213974,107446,107446,0.10057501494884491,307916,307916,0.28822532296180725
Louisiana,7295542,7295542,6.219202995300293,1471251,1471251,1.2541917562484741,943835,943835,0.8045874834060669,638712,638712,0.5444803833961487,437873.049,437873.0625,0.37327200174331665,129757.81912045383,129757.8203125,0.11061415821313858,19661.371,19661.37109375,0.016760654747486115,696859.625,696859.625,0.5940492749214172,697929.3125,697929.3125,0.5949611663818359,393643.22399590875,393643.21875,0.33556756377220154,262726.78968,262726.78125,0.22396570444107056,1454343,1454343,1.2397782802581787,359414,359414,0.3063882887363434,452910,452910,0.386090487241745,45811.8046875,45811.8046875,0.039053015410900116,214794,214794,0.18310463428497314,58768,58768,0.05009773373603821,2695991.5,2695991.5,2.29824161529541,692039,692039,0.5899398922920227,8147071.5,8147071.5,6.945103168487549,673609,673609,0.5742289423942566,179356,179356,0.15289492905139923,576941,576941,0.4918227195739746
Maine,2290535,2290535,8.453936576843262,431105,431105,1.5911279916763306,112764,112764,0.41619086265563965,109150,109150,0.40285226702690125,93525.349,93525.3515625,0.3451845943927765,33982.19402360487,33982.1953125,0.125421941280365,30477.557,30477.556640625,0.11248696595430374,1003260.4375,1003260.4375,3.7028467655181885,90234.1796875,90234.1796875,0.33303749561309814,92925.2810493237,92925.28125,0.3429698646068573,30055.834079999997,30055.833984375,0.11093046516180038,211972,211972,0.7823490500450134,107499,107499,0.3967587351799011,69956,69956,0.25819453597068787,8902.8232421875,8902.8232421875,0.03285865858197212,106232,106232,0.39208245277404785,0,0,0.0,560737.9375,560737.9375,2.0695788860321045,255090,255090,0.9414895176887512,1950688.0,1950688.0,7.199625015258789,272149,272149,1.0044511556625366,40572,40572,0.1497436761856079,82111,82111,0.30305635929107666
Maryland,10459539,10459539,7.3280863761901855,3036921,3036921,2.1277055740356445,490603,490603,0.34372273087501526,304463,304463,0.21331065893173218,407081.015,407081.0,0.285206139087677,69009.39856506884,69009.3984375,0.048348866403102875,123423.287,123423.2890625,0.08647193014621735,2456599.75,2456599.75,1.7211251258850098,452164.65625,452164.65625,0.3167923390865326,364925.3831163352,364925.375,0.2556713819503784,144465.43368000002,144465.4375,0.10121432691812515,968682,968682,0.6786709427833557,402700,402700,0.2821367681026459,392809,392809,0.275206983089447,226671.578125,226671.578125,0.15880900621414185,545496,545496,0.38218146562576294,184637,184637,0.12935903668403625,2703458.0,2703458.0,1.894077181816101,1848265,1848265,1.2949180603027344,7329224.0,7329224.0,5.134947776794434,1421347,1421347,0.9958138465881348,181957,181957,0.1274814009666443,1080072,1080072,0.7567121982574463
Massachusetts,13998163,13998163,9.491463661193848,1776460,1776460,1.204529881477356,908508,908508,0.6160144805908203,748445,748445,0.5074836611747742,423617.523,423617.53125,0.2872341573238373,127018.54401126152,127018.546875,0.08612501621246338,231104.706,231104.703125,0.15670070052146912,2855946.25,2855946.25,1.9364763498306274,411641.84375,411641.84375,0.2791140377521515,403975.6662360006,403975.65625,0.27391597628593445,166718.50344,166718.5,0.11304359138011932,844859,844859,0.5728572010993958,402120,402120,0.27265775203704834,280937,280937,0.1904895305633545,174885.8125,174885.8125,0.11858144402503967,1492307,1492307,1.0118597745895386,53196,53196,0.036069583147764206,3705448.25,3705448.25,2.512481689453125,1954389,1954389,1.3251748085021973,14498049.0,14498049.0,9.830411911010742,2610969,2610969,1.770369291305542,284132,284132,0.19265589118003845,386193,386193,0.26185843348503113
Michigan,15328155,15328155,6.589707851409912,4715173,4715173,2.0270941257476807,1108190,1108190,0.4764205813407898,204733,204733,0.08801651000976562,760240.627,760240.625,0.326834112405777,224288.41205983638,224288.40625,0.09642355144023895,130839.319,130839.3203125,0.056248970329761505,3019854.75,3019854.75,1.2982620000839233,793540.375,793540.375,0.3411499559879303,750966.6992109386,750966.6875,0.3228471577167511,295304.32008,295304.3125,0.12695391476154327,1967857,1967857,0.8459989428520203,644430,644430,0.2770460844039917,674988,674988,0.29018324613571167,106264.28125,106264.28125,0.04568394273519516,849313,849313,0.3651270866394043,15689,15689,0.006744838319718838,4370879.5,4370879.5,1.8790793418884277,4339142,4339142,1.8654351234436035,13389940.0,13389940.0,5.756452560424805,1076589,1076589,0.46283504366874695,337694,337694,0.14517760276794434,693803,693803,0.2982719838619232
Minnesota,9987116,9987116,7.341189861297607,2706146,2706146,1.9891959428787231,645763,645763,0.4746784567832947,324120,324120,0.23824959993362427,358299.665,358299.65625,0.2633739113807678,84248.84889861882,84248.8515625,0.06192846968770027,93051.164,93051.1640625,0.06839875131845474,3194975.75,3194975.75,2.348518133163452,278384.40625,278384.40625,0.20463092625141144,271829.4260487017,271829.4375,0.19981259107589722,97638.07968000001,97638.078125,0.07177043706178665,744397,744397,0.5471809506416321,412760,412760,0.30340585112571716,308115,308115,0.22648486495018005,221085.90625,221085.90625,0.16251273453235626,836710,836710,0.6150370836257935,45950,45950,0.033776283264160156,2545726.25,2545726.25,1.87127685546875,1149841,1149841,0.8452090620994568,11599070.0,11599070.0,8.526082038879395,873204,873204,0.6418625712394714,219564,219564,0.16139404475688934,927002,927002,0.6814076900482178
Mississippi,4077663,4077663,5.354270935058594,1592685,1592685,2.0913124084472656,311972,311972,0.40964215993881226,247798,247798,0.3253769874572754,360976.49,360976.5,0.47398868203163147,183636.8824568478,183636.875,0.24112871289253235,9674.253,9674.2529296875,0.012703005224466324,504251.75,504251.75,0.6621196269989014,365674.90625,365674.90625,0.4801580309867859,299936.56015218433,299936.5625,0.3938387334346771,163886.16671999998,163886.171875,0.21519458293914795,1079814,1079814,1.4178751707077026,207410,207410,0.27234455943107605,334301,334301,0.43896177411079407,0.0,0.0,0.0,99402,99402,0.13052213191986084,0,0,0.0,2116938.0,2116938.0,2.7796952724456787,399349,399349,0.5243746042251587,7312328.0,7312328.0,9.60162353515625,254237,254237,0.33383187651634216,45711,45711,0.06002190336585045,194515,194515,0.2554124891757965
Missouri,8996869,8996869,6.148110866546631,1453645,1453645,0.9933645725250244,425038,425038,0.2904544770717621,353074,353074,0.2412770688533783,447244.009,447244.0,0.3056291937828064,142623.56442685938,142623.5625,0.09746340662240982,51610.188,51610.1875,0.035268399864435196,761864.8125,761864.8125,0.520628809928894,551258.375,551258.375,0.3767085671424866,443167.03622868273,443167.03125,0.3028431534767151,158377.91976,158377.921875,0.10822932422161102,1234618,1234618,0.843690037727356,429570,429570,0.2935514748096466,443270,443270,0.30291351675987244,0.0,0.0,0.0,292884,292884,0.20014555752277374,103393,103393,0.07065476477146149,2675925.5,2675925.5,1.828623652458191,2159646,2159646,1.4758182764053345,8754450.0,8754450.0,5.982451438903809,615578,615578,0.4206621050834656,213676,213676,0.1460178792476654,601553,601553,0.41107797622680664
Montana,1598517,1598517,6.667794227600098,462347,462347,1.9285591840744019,72585,72585,0.302769273519516,40880,40880,0.17052020132541656,66766.544,66766.546875,0.27849912643432617,16818.470306452156,16818.470703125,0.07015383988618851,19833.336,19833.3359375,0.08272955566644669,52540.6640625,52540.6640625,0.21915960311889648,68542.5703125,68542.5703125,0.2859073579311371,68787.01021712516,68787.0078125,0.2869269549846649,18326.264040000002,18326.263671875,0.07644320279359818,171941,171941,0.7172067761421204,71970,71970,0.30020397901535034,65091,65091,0.2715100347995758,0.0,0.0,0.0,115595,115595,0.48217421770095825,64994,64994,0.27110540866851807,483991.40625,483991.40625,2.018843173980713,347285,347285,1.4486082792282104,1294052.625,1294052.625,5.397800922393799,73325,73325,0.30585598945617676,27218,27218,0.11353274434804916,74535,74535,0.3109031915664673
Nebraska,3728426,3728426,7.474581718444824,1261681,1261681,2.5293617248535156,151696,151696,0.30411335825920105,164605,164605,0.32999274134635925,123743.867,123743.8671875,0.2480761706829071,30818.100449119807,30818.099609375,0.06178274750709534,26952.782,26952.78125,0.054033730179071426,956774.1875,956774.1875,1.9180980920791626,116969.2265625,116969.2265625,0.2344946712255478,100756.2795316955,100756.28125,0.20199169218540192,28871.385,28871.384765625,0.057880062609910965,314078,314078,0.6296495199203491,157300,157300,0.3153479993343353,133842,133842,0.2683204412460327,28267.021484375,28267.021484375,0.05666846036911011,77914,77914,0.15619850158691406,751,751,0.0015055711846798658,547983.1875,547983.1875,1.0985721349716187,568514,568514,1.1397314071655273,1791891.75,1791891.75,3.5923044681549072,188271,188271,0.3774372935295105,57613,57613,0.11549996584653854,182385,182385,0.36563730239868164
Nevada,3944218,3944218,5.543252468109131,795280,795280,1.1176962852478027,372990,372990,0.5242047309875488,136410,136410,0.19171229004859924,176596.81,176596.8125,0.24819132685661316,29532.965308731793,29532.96484375,0.04150598868727684,44515.377,44515.37890625,0.06256245821714401,684217.625,684217.625,0.961607813835144,272582.0,272582.0,0.383090078830719,180484.8056004398,180484.8125,0.2536555528640747,82269.17999999998,82269.1796875,0.11562211066484451,635581,635581,0.8932533264160156,225640,225640,0.31711721420288086,281436,281436,0.39553359150886536,0.0,0.0,0.0,342324,342324,0.48110634088516235,0,0,0.0,1164739.75,1164739.75,1.636939525604248,356541,356541,0.5010870695114136,3212513.25,3212513.25,4.5149054527282715,283000,283000,0.3977316617965698,98643,98643,0.1386340856552124,498073,498073,0.6999979019165039
New Hampshire,2737576,2737576,9.824142456054688,230909,230909,0.8286466002464294,158005,158005,0.5670212507247925,58262,58262,0.20908066630363464,61569.156,61569.15625,0.22094881534576416,16817.542,16817.54296875,0.060351911932229996,13661.441,13661.44140625,0.04902583733201027,333317.5625,333317.5625,1.1961528062820435,48461.91015625,48461.91015625,0.17391178011894226,100157.21431691333,100157.2109375,0.35942700505256653,16857.640799999997,16857.640625,0.060495808720588684,150523,150523,0.5401710867881775,90130,90130,0.32344308495521545,50974,50974,0.182926744222641,0.0,0.0,0.0,61777,61777,0.2216946929693222,0,0,0.0,441747.34375,441747.34375,1.5852670669555664,169960,169960,0.6099233031272888,1520697.625,1520697.625,5.457218647003174,209021,209021,0.750098705291748,52629,52629,0.18886591494083405,89985,89985,0.3229227364063263
New Jersey,24349836,24349836,11.593923568725586,2523435,2523435,1.201507568359375,1111637,1111637,0.529294490814209,986942,986942,0.4699222445487976,722315.204,722315.1875,0.3439229428768158,154944.88258911966,154944.875,0.07377540320158005,121620.405,121620.40625,0.057908304035663605,3069942.5,3069942.5,1.461721420288086,571165.5,571165.5,0.27195456624031067,560186.6888406874,560186.6875,0.26672711968421936,180443.64720882766,180443.640625,0.08591637760400772,1420110,1420110,0.6761707067489624,551830,551830,0.2627481520175934,529174,529174,0.25196075439453125,383429.6875,383429.6875,0.1825660914182663,2042564,2042564,0.9725458025932312,209153,209153,0.09958604723215103,3372714.75,3372714.75,1.6058833599090576,1645196,1645196,0.7833431363105774,13396093.0,13396093.0,6.378411769866943,1298774,1298774,0.6183978319168091,405222,405222,0.192942276597023,598968,598968,0.28519243001937866
