,PK12ed,PK12ed_real,PK12ed_realperch,highered,highered_real,highered_realperch,edsubs,edsubs_real,edsubs_realperch,edservs,edservs_real,edservs_realperch,pell,pell_real,pell_realperch,HeadStartPriv,HeadStartPriv_real,HeadStartPriv_realperch,TANFbasic,TANFbasic_real,TANFbasic_realperch,othercashserv,othercashserv_real,othercashserv_realperch,SNAP,SNAP_real,SNAP_realperch,socsec,socsec_real,socsec_realperch,fedSSI,fedSSI_real,fedSSI_realperch,fedEITC,fedEITC_real,fedEITC_realperch,CTC,CTC_real,CTC_realperch,addCC,addCC_real,addCC_realperch,stateEITC,stateEITC_real,stateEITC_realperch,unemp,unemp_real,unemp_realperch,wcomp,wcomp_real,wcomp_realperch,Medicaid_CHIP,Medicaid_CHIP_real,Medicaid_CHIP_realperch,pubhealth,pubhealth_real,pubhealth_realperch,other_health,other_health_real,other_health_realperch,HCD,HCD_real,HCD_realperch,lib,lib_real,lib_realperch,parkrec,parkrec_real,parkrec_realperch
Georgia,15370791,17262556.0,6.57796573638916,2534030,2845906.75,1.0844441652297974,773648,868865.0,0.3310844898223877,688732,773497.9375,0.29474449157714844,631815.28,709576.1875,0.27038684487342834,159173.4199533325,178763.75,0.0681186392903328,74073.72,83190.3671875,0.031700022518634796,1485462.25,1668286.0,0.6357070207595825,653696.0625,734149.9375,0.2797507643699646,642220.1156282198,721261.5625,0.2748396098613739,245407.46508000005,275611.09375,0.10502270609140396,2339271,2627177.75,1.0010966062545776,899109,1009767.1875,0.3847758173942566,0,0,0,0.0,0.0,0.0,712730,800449.5,0.3050144910812378,0,0.0,0.0,2885441.0,3240567.75,1.2348313331604004,2249665,2526543.25,0.9627494215965271,9485497.0,10652928.0,4.059340953826904,1047797,1176755.0,0.44840720295906067,156802,176100.46875,0.0671037882566452,665271,747149.5,0.2847042977809906
Hawaii,2038935,2289877.75,7.191781997680664,797511,895664.9375,2.813000440597534,36025,40458.7890625,0.12706826627254486,19589,21999.923828125,0.06909480690956116,45565.944,51173.98828125,0.1607213169336319,22946.443,25770.583984375,0.08093725889921188,48682.475,54674.08984375,0.17171402275562286,546073.5,613281.6875,1.926123857498169,75137.2734375,84384.8203125,0.2650260329246521,75090.2483070903,84332.0078125,0.2648601830005646,10242.682560000001,11503.3046875,0.03612824156880379,172619,193864.140625,0.6088659763336182,139035,156146.78125,0.49040767550468445,0,0,0,0.0,0.0,0.0,150527,169053.171875,0.5309425592422485,19429,21820.23046875,0.06853044778108597,312857.625,351362.6875,1.103519082069397,722591,811524.125,2.5487406253814697,1254632.375,1409046.75,4.425370216369629,194849,218830.109375,0.6872761845588684,30172,33885.4296875,0.10642342269420624,204618,229801.4375,0.7217336297035217
Idaho,1797045,2018217.0,4.521996974945068,472932,531138.25,1.1900631189346313,63732,71575.8359375,0.16037210822105408,66369,74537.390625,0.16700774431228638,98177.031,110260.203125,0.24704791605472565,14712.296632849335,16523.017578125,0.03702130913734436,5505.784,6183.41015625,0.013854487799108028,266419.21875,299208.875,0.6704044342041016,61081.48046875,68599.109375,0.1537024825811386,91205.37467517979,102430.5078125,0.2295047789812088,30252.20256,33975.50390625,0.07612517476081848,232570,261193.640625,0.585227906703949,176934,198710.21875,0.4452281594276428,0,0,0,0.0,0.0,0.0,167562,188184.75,0.4216448962688446,130940,147055.484375,0.3294910490512848,448958.53125,504214.28125,1.1297374963760376,201061,225806.65625,0.5059401392936707,1638242.5,1839869.75,4.12239408493042,89350,100346.78125,0.22483600676059723,41957,47120.875,0.10557856410741806,105957,118997.6953125,0.2666250467300415
Illinois,19890084,22338064.0,6.679875373840332,3729628,4188653.25,1.2525562047958374,893390,1003344.3125,0.30003562569618225,565495,635093.5,0.18991553783416748,683611.837,767747.625,0.22958382964134216,197581.30402545154,221898.703125,0.06635560095310211,60486.523,67930.921875,0.02031376026570797,4208921.5,4726936.0,1.4135218858718872,811028.1875,910845.75,0.2723752558231354,752726.4205629136,845368.5,0.2527952492237091,302891.99928,340170.53125,0.1017230823636055,1979163,2222749.25,0.6646810173988342,1323797,1486723.75,0.4445832669734955,0,0,0,91219.78125,102446.6875,0.030635202303528786,1997831,2243714.75,0.6709504723548889,12029,13509.4736328125,0.004039812833070755,3244177.5,3643455.75,1.0895228385925293,3005252,3375124.5,1.0092822313308716,10456074.0,11742959.0,3.5115621089935303,1764048,1981158.875,0.5924369096755981,651269,731424.1875,0.21872183680534363,2152070,2416936.75,0.7227500081062317
Indiana,8375804,9406659.0,5.4997382164001465,1463775,1643929.625,0.9611470699310303,600262,674139.4375,0.39414530992507935,222858,250286.328125,0.1463335007429123,366007.329,411053.8125,0.24032852053642273,79903.10456136202,89737.2109375,0.052466150373220444,76018.087,85374.0390625,0.04991515725851059,1685928.875,1893425.25,1.107018232345581,379485.65625,426191.0,0.2491786926984787,438179.09232702415,492108.15625,0.28771811723709106,155690.75759999998,174852.453125,0.1022299975156784,998418,1121298.625,0.655583381652832,738744,829665.1875,0.4850756824016571,0,0,0,58772.140625,66005.546875,0.038591090589761734,756624,849745.75,0.49681606888771057,4121,4628.193359375,0.0027059398125857115,1701487.375,1910898.5,1.117234230041504,793647,891325.375,0.5211262106895447,7545707.5,8474398.0,4.954678535461426,631127,708803.1875,0.4144119620323181,384428,431741.625,0.2524239420890808,406793,456859.1875,0.2671092748641968
Iowa,4353930,4889791.5,6.340094566345215,1310776,1472100.25,1.9087224006652832,237325,266533.875,0.3455873131752014,157495,176878.75,0.22934065759181976,163922.56,184097.390625,0.23870033025741577,48642.70809413332,54629.42578125,0.07083240896463394,60106.428,67504.046875,0.0875256210565567,647631.5625,727339.0625,0.9430664777755737,139378.796875,156532.890625,0.20296025276184082,158712.37538931723,178245.953125,0.23111337423324585,48474.66768,54440.70703125,0.07058771699666977,358193,402277.75,0.5215925574302673,359321,403544.5625,0.5232351422309875,0,0,0,24986.63671875,28061.876953125,0.03638497740030289,349743,392787.75,0.5092878341674805,2465,2768.380859375,0.003589477390050888,793207.8125,890832.125,1.1550512313842773,505218,567397.875,0.7356870174407959,4452897.0,5000939.0,6.484208106994629,155535,174677.53125,0.22648656368255615,109694,123194.6328125,0.15973393619060516,243041,272953.375,0.3539108335971832
Kansas,4207480,4725317.0,6.24025821685791,1164704,1308050.375,1.7274125814437866,98020,110083.84375,0.14537683129310608,123647,138864.90625,0.18338513374328613,145622.31,163544.828125,0.21597746014595032,35150.12781656653,39476.2421875,0.052132364362478256,46132.31,51810.0625,0.0684204176068306,638687.6875,717294.4375,0.9472597241401672,98449.6484375,110566.375,0.14601406455039978,165532.9460038584,185905.96875,0.2455075979232788,50379.90180000001,56580.42578125,0.07472016662359238,372693,418562.3125,0.5527538061141968,336412,377816.03125,0.4989442229270935,0,0,0,62368.21484375,70044.203125,0.09250044077634811,262854,295204.84375,0.3898478150367737,4269,4794.40869140625,0.006331500597298145,701953.75,788346.9375,1.0410916805267334,461112,517863.53125,0.6838910579681396,3205825.25,3600383.25,4.754669666290283,182399,204847.828125,0.27052223682403564,98873,111041.828125,0.14664193987846375,228747,256900.125,0.33926254510879517
Kentucky,5433566,6102304.0,5.634713172912598,1466511,1647002.375,1.520800232887268,598086,671695.625,0.6202267408370972,262502,294809.53125,0.2722196578979492,284337.432,319332.375,0.29486343264579773,72905.20417870521,81878.0390625,0.07560411095619202,106151.412,119216.0390625,0.11008106917142868,1066534.625,1197798.75,1.106016993522644,308687.65625,346679.5,0.3201150596141815,348002.81803380407,390833.40625,0.3608856797218323,200155.4856,224789.703125,0.20756511390209198,768208,862755.5,0.7966465950012207,428545,481288.34375,0.44440945982933044,0,0,0,0.0,0.0,0.0,454640,510595.0,0.47147050499916077,68897,77376.5234375,0.07144752144813538,1634548.75,1835721.375,1.6950585842132568,775520,870967.4375,0.8042292594909668,4709962.0,5289642.5,4.884322166442871,274651,308453.78125,0.2848184108734131,109870,123392.2890625,0.11393731832504272,243442,273403.71875,0.25245407223701477
Louisiana,6668491,7489218.0,6.361474990844727,2071835,2326826.75,1.9764479398727417,375090,421254.34375,0.35782092809677124,474384,532769.0,0.4525434672832489,281471.364,316113.5625,0.268512487411499,111648.45184050935,125389.625,0.10650817304849625,37860.309,42519.98046875,0.036117225885391235,906840.6875,1018450.4375,0.8650898933410645,514641.5,577981.1875,0.4909474849700928,370255.32180592715,415824.625,0.3532088100910187,220508.77632,247647.96875,0.21035657823085785,1223396,1373965.875,1.167070984840393,449144,504422.5625,0.42846548557281494,0,0,0,37537.65625,42157.6171875,0.03580942749977112,178866,200880.0,0.1706310361623764,0,0.0,0.0,1726075.625,1938513.0,1.6466073989868164,797180,895293.25,0.7604780197143555,6863657.5,7708404.5,6.5476555824279785,5193016,5832148.5,4.953930377960205,136327,153105.5,0.13005052506923676,506691,569052.1875,0.4833630323410034
Maine,2113600,2373732.0,7.877045631408691,272238,305743.78125,1.0145870447158813,58859,66103.09375,0.21935799717903137,80058,89911.1640625,0.29836323857307434,69478.156,78029.203125,0.2589338719844818,27683.563,31090.728515625,0.1031721755862236,70200.037,78839.9296875,0.26162418723106384,548689.9375,616220.125,2.0448787212371826,75758.1015625,85082.0546875,0.2823382019996643,89738.73088146116,100783.359375,0.33444178104400635,23797.273919999996,26726.1328125,0.08868860453367233,166539,187035.84375,0.6206639409065247,125223,140634.859375,0.4666858911514282,0,0,0,2581.388916015625,2899.09423828125,0.009620419703423977,122032,137051.140625,0.4547936022281647,0,0.0,0.0,648063.4375,727824.0625,2.4152278900146484,602207,676323.875,2.244328498840332,1306153.5,1466908.875,4.867823600769043,224101,251682.3125,0.8351882696151733,34376,38606.83984375,0.12811380624771118,71753,80584.0234375,0.26741182804107666
Maryland,10003181,11234326.0,7.782052040100098,2034702,2285123.75,1.5829122066497803,404358,454124.5,0.3145734369754791,284006,318960.15625,0.22094467282295227,263755.171,296216.9375,0.20519037544727325,63517.40183229035,71334.828125,0.04941385239362717,113031.371,126942.75,0.08793362975120544,1786501.625,2006376.0,1.3898228406906128,195715.8125,219803.609375,0.15225863456726074,348163.8629895195,391014.25,0.2708567678928375,103642.32815999999,116398.1484375,0.08062935620546341,722374,811280.4375,0.561976432800293,552361,620343.0625,0.42971354722976685,0,0,0,190066.640625,213459.15625,0.14786380529403687,506961,569355.4375,0.39439424872398376,194151,218046.203125,0.15104126930236816,1686907.625,1894524.375,1.312342882156372,1703214,1912837.75,1.3250285387039185,4055289.5,4554395.5,3.154843807220459,885912,994945.9375,0.6892021298408508,161839,181757.390625,0.1259039044380188,638480,717061.1875,0.49671047925949097
Massachusetts,11541685,12962182.0,8.463208198547363,1379280,1549035.375,1.0113890171051025,290416,326159.0625,0.21295426785945892,746142,837973.6875,0.5471259355545044,260296.441,292332.53125,0.19086840748786926,100212.49555018794,112546.1875,0.07348313927650452,293351.12,329455.40625,0.21510650217533112,2272271.0,2551931.5,1.6661953926086426,242847.21875,272735.71875,0.17807334661483765,377648.38046690705,424127.59375,0.276919424533844,147641.20224,165812.203125,0.108261339366436,622413,699016.6875,0.45639875531196594,604929,679380.875,0.44357824325561523,0,0,0,97599.9375,109612.0859375,0.07156741619110107,1532169,1720741.25,1.1234984397888184,35282,39624.34375,0.025871343910694122,2753665.75,3092574.25,2.0191893577575684,1150826,1292464.375,0.8438698649406433,8492631.0,9537865.0,6.227418899536133,1643564,1845846.25,1.2051814794540405,254471,285790.125,0.18659676611423492,335357,376631.1875,0.24590830504894257
Michigan,16103959,18085960.0,7.015957832336426,3808097,4276780.0,1.6590608358383179,752129,844697.5625,0.32767751812934875,118601,133197.859375,0.05167049542069435,688378.903,773101.375,0.2999037206172943,184149.17960814375,206813.40625,0.08022765070199966,337949.681,379542.96875,0.14723339676856995,2686643.25,3017302.75,1.170480728149414,641569.75,720531.1875,0.2795105278491974,724414.3014438807,813571.875,0.3156031370162964,264876.444,297476.21875,0.11539783328771591,1526648,1714540.75,0.6651095747947693,1003049,1126499.625,0.4369949698448181,0,0,0,145205.046875,163076.21875,0.0632609948515892,1918568,2154696.5,0.8358560800552368,20637,23176.90625,0.008990852162241936,2491107.5,2797701.5,1.0852924585342407,3552397,3989609.5,1.5476608276367188,8577676.0,9633377.0,3.7370073795318604,968365,1087546.875,0.42188429832458496,409578,459986.96875,0.17843946814537048,694551,780033.125,0.3025926947593689
Minnesota,8105561,9103156.0,6.683456897735596,1909723,2144762.75,1.574665904045105,463428,520464.5625,0.3821205198764801,361538,406034.4375,0.2981069087982178,268177.931,301184.03125,0.22112667560577393,68110.4553058781,76493.171875,0.056160613894462585,70883.104,79607.0703125,0.05844680964946747,2117950.0,2378617.5,1.7463600635528564,160829.828125,180624.015625,0.13261257112026215,249843.48894352803,280593.0625,0.20600895583629608,79247.77056,89001.21875,0.06534390896558762,548208,615678.875,0.45202600955963135,605709,680256.875,0.499438613653183,0,0,0,172654.0,193903.453125,0.14236220717430115,785549,882230.75,0.6477260589599609,66544,74733.9296875,0.054868996143341064,2025231.75,2274488.0,1.669909119606018,1078441,1211170.5,0.8892307281494141,7194591.0,8080068.0,5.932314872741699,735163,825643.4375,0.6061801314353943,197279,221559.1875,0.16266681253910065,692875,778150.875,0.5713115334510803
Mississippi,3735613,4195375.0,5.191871643066406,1342943,1508226.25,1.8664641380310059,136879,153725.4375,0.19023871421813965,173003,194295.40625,0.24044497311115265,298912.552,335701.3125,0.4154379963874817,154998.66259637923,174075.1875,0.21542198956012726,18481.7,20756.341796875,0.025686442852020264,450113.3125,505511.1875,0.6255815625190735,243455.375,273418.75,0.3383618891239166,292156.2604751901,328113.5,0.40604791045188904,153156.28944,172006.0625,0.21286140382289886,963186,1081730.5,1.3386660814285278,279948,314402.6875,0.3890804648399353,0,0,0,0.0,0.0,0.0,141541,158961.203125,0.19671809673309326,0,0.0,0.0,1373939.125,1543037.125,1.9095433950424194,398246,447260.28125,0.5534947514533997,5056375.0,5678690.0,7.027507781982422,203449,228488.5625,0.28275978565216064,45843,51485.14453125,0.06371403485536575,140317,157586.5625,0.19501695036888123
Missouri,8054325,9045614.0,5.957992076873779,1403740,1576505.875,1.0383827686309814,379757,426495.71875,0.2809160351753235,309243,347303.1875,0.22875501215457916,347967.01,390793.1875,0.25740018486976624,107880.33856453741,121157.75,0.07980186492204666,113778.808,127782.1796875,0.08416511863470078,1090243.25,1224425.375,0.8064810633659363,426308.0625,478776.09375,0.31535106897354126,422679.53632735496,474700.96875,0.31266695261001587,141417.88536000001,158822.9375,0.10461045056581497,980059,1100680.125,0.7249749302864075,609634,684664.9375,0.45096200704574585,0,0,0,0.0,0.0,0.0,470379,528271.0625,0.3479514718055725,68111,76493.7890625,0.05038346350193024,2132816.25,2395313.5,1.5776993036270142,1497276,1681553.75,1.1075736284255981,5190054.0,5828822.0,3.839216947555542,579879,651247.8125,0.4289514422416687,205760,231083.984375,0.15220597386360168,428243,480949.15625,0.3167823851108551
Montana,1333960,1498137.625,6.287378311157227,282276,317017.21875,1.3304566144943237,66049,74178.0078125,0.3113099932670593,79803,89624.78125,0.3761369287967682,55790.284,62656.6953125,0.262957364320755,20356.698160828888,22862.10546875,0.09594759345054626,14226.84,15977.8134765625,0.06705562770366669,193639.15625,217471.359375,0.9126829504966736,41835.9921875,46984.97265625,0.19718635082244873,59786.2244816162,67144.4375,0.2817915081977844,14737.279199999999,16551.076171875,0.06946149468421936,141891,159354.28125,0.6687774658203125,95052,106750.5625,0.4480103552341461,0,0,0,0.0,0.0,0.0,81156,91144.3046875,0.3825140595436096,126652,142239.734375,0.5969511866569519,274160.53125,307902.9375,1.292205810546875,221571,248840.9375,1.0443346500396729,649806.5,729781.6875,3.0627450942993164,86539,97189.8203125,0.407885879278183,25502,28640.66796875,0.1201990470290184,58602,65814.4609375,0.27620989084243774
Nebraska,2635802,2960204.25,6.153720855712891,740750,831918.0625,1.7294048070907593,124795,140154.1875,0.29135480523109436,95021,106715.7421875,0.221842423081398,90825.752,102004.1640625,0.21204791963100433,25433.966340065002,28564.26171875,0.05937984958291054,23167.357,26018.6875,0.05408807098865509,686844.625,771378.25,1.6035536527633667,70376.3671875,79037.9609375,0.1643054038286209,91387.52198139063,102635.078125,0.21335946023464203,23935.9986,26881.9296875,0.055882591754198074,233344,262062.890625,0.5447806119918823,221298,248534.328125,0.5166571736335754,0,0,0,22657.251953125,25445.80078125,0.052897144109010696,90750,101919.0859375,0.21187105774879456,1271,1427.4288330078125,0.00296736229211092,521686.125,585892.8125,1.217963457107544,414962,466033.59375,0.9687982201576233,1620499.875,1819943.5,3.783328056335449,154221,173201.8125,0.36005473136901855,37718,42360.15625,0.08805897831916809,155227,174331.625,0.36240342259407043
Nevada,3454513,3879678.5,5.553687572479248,696382,782089.5,1.11954665184021,117712,132199.453125,0.18924106657505035,50717,56959.01171875,0.08153576403856277,83956.79,94289.8046875,0.13497410714626312,23495.247725952566,26386.93359375,0.03777240589261055,24292.338,27282.126953125,0.03905385732650757,561372.6875,630463.8125,0.9024972319602966,82990.359375,93204.4296875,0.1334204077720642,154090.39572700814,173055.125,0.2477252036333084,43830.583199999994,49225.046875,0.07046473771333694,373849,419860.59375,0.6010226607322693,297411,334014.96875,0.47813621163368225,0,0,0,0.0,0.0,0.0,405045,454896.0625,0.6511752605438232,0,0.0,0.0,509139.4375,571801.9375,0.8185238242149353,384082,431353.03125,0.617473840713501,1637345.5,1838862.375,2.6322972774505615,224445,252068.65625,0.3608315885066986,122432,137500.359375,0.19682921469211578,606013,680598.25,0.9742637276649475
New Hampshire,2274467,2554397.75,8.085762977600098,180095,202260.265625,0.6402403712272644,80465,90368.2578125,0.28605425357818604,28002,31448.35546875,0.09954752027988434,42608.224,47852.24609375,0.15147286653518677,13421.239,15073.0625,0.04771270230412483,23824.195,26756.3671875,0.08469536900520325,230493.8125,258861.921875,0.8194088935852051,29918.287109375,33600.4921875,0.10635995119810104,91465.25257386881,102722.375,0.32516032457351685,13538.51436,15204.7724609375,0.0481296181678772,119381,134073.859375,0.4244012236595154,144224,161974.421875,0.5127184391021729,0,0,0,0.0,0.0,0.0,95270,106995.390625,0.3386862576007843,0,0.0,0.0,365989.90625,411034.25,1.3010995388031006,149368,167751.515625,0.5310054421424866,844717.125,948681.0,3.0029819011688232,181623,203976.3125,0.6456724405288696,35344,39693.9765625,0.12564843893051147,92010,103334.1640625,0.3270969092845917
