,PK12ed,PK12ed_real,PK12ed_realperch,highered,highered_real,highered_realperch,edsubs,edsubs_real,edsubs_realperch,edservs,edservs_real,edservs_realperch,pell,pell_real,pell_realperch,HeadStartPriv,HeadStartPriv_real,HeadStartPriv_realperch,TANFbasic,TANFbasic_real,TANFbasic_realperch,othercashserv,othercashserv_real,othercashserv_realperch,SNAP,SNAP_real,SNAP_realperch,socsec,socsec_real,socsec_realperch,fedSSI,fedSSI_real,fedSSI_realperch,fedEITC,fedEITC_real,fedEITC_realperch,CTC,CTC_real,CTC_realperch,addCC,addCC_real,addCC_realperch,stateEITC,stateEITC_real,stateEITC_realperch,unemp,unemp_real,unemp_realperch,wcomp,wcomp_real,wcomp_realperch,Medicaid_CHIP,Medicaid_CHIP_real,Medicaid_CHIP_realperch,pubhealth,pubhealth_real,pubhealth_realperch,other_health,other_health_real,other_health_realperch,HCD,HCD_real,HCD_realperch,lib,lib_real,lib_realperch,parkrec,parkrec_real,parkrec_realperch
Alabama,6592386,7110272.5,5.976073741912842,1483066,1599573.0,1.3444162607192993,445842,480866.5625,0.40416085720062256,302411,326167.875,0.27413901686668396,561240.455,605330.5,0.5087708830833435,100583.70927146316,108485.390625,0.09118028730154037,53974.713,58214.87109375,0.04892869293689728,725557.3125,782555.8125,0.657725989818573,685269.25,739102.8125,0.6212044358253479,470037.06716007134,506962.34375,0.4260939657688141,215362.39871999997,232280.890625,0.1952284723520279,1413774,1524837.625,1.2816022634506226,403982,435718.125,0.3662143051624298,529593,571196.875,0.48008209466934204,0.0,0.0,0.0,952253,1027060.3125,0.8632282018661499,0,0.0,0.0,2005385.375,2162925.0,1.8179048299789429,916223,988199.875,0.8305666446685791,7537384.5,8129508.0,6.8327250480651855,393154,424039.5,0.3563986122608185,93245,100570.1640625,0.08452765643596649,359822,388088.96875,0.3261827528476715
Alaska,2196942,2369530.0,11.938802719116211,468378,505172.9375,2.5452980995178223,19444,20971.486328125,0.10566417872905731,86650,93457.0703125,0.47088053822517395,43390.398,46799.0703125,0.23579564690589905,13700.404,14776.68359375,0.07445185631513596,40822.309,44029.23828125,0.22183993458747864,431591.6875,465496.78125,2.345391035079956,80255.3203125,86560.0390625,0.4361300468444824,52485.36127944011,56608.51953125,0.28522026538848877,8045.6831999999995,8677.73828125,0.04372251406311989,98065,105768.8125,0.5329128503799438,84368,90995.8046875,0.45847952365875244,45811,49409.83203125,0.24894988536834717,0.0,0.0,0.0,345250,372372.21875,1.8761857748031616,4280,4616.2294921875,0.02325872704386711,506967.09375,546793.5625,2.75500226020813,243425,262548.03125,1.3228400945663452,1155885.875,1246690.25,6.281409740447998,279199,301132.375,1.5172460079193115,37699,40660.56640625,0.20486699044704437,96195,103751.9140625,0.5227507948875427
Arizona,7096432,7653915.0,4.4892048835754395,1606342,1732533.375,1.0161724090576172,521690,562673.0625,0.3300212621688843,185380,199943.125,0.11727144569158554,694183.665,748717.5,0.43914079666137695,85200.3147667389,91893.5,0.05389774590730667,87439.348,94308.4296875,0.055314160883426666,1179275.625,1271917.5,0.7460101842880249,783190.375,844716.4375,0.49544647336006165,400186.4647707259,431624.40625,0.2531580924987793,150183.63360000003,161981.796875,0.09500621259212494,1381176,1489678.75,0.8737323880195618,583050,628853.375,0.3688376247882843,797526,860178.25,0.5045152306556702,0.0,0.0,0.0,1593480,1718661.0,1.0080360174179077,199256,214909.203125,0.12604941427707672,3068139.5,3309167.25,1.940906047821045,1950260,2103469.0,1.2337350845336914,5495986.5,5927741.5,3.4767627716064453,556698,600431.1875,0.3521673083305359,149335,161066.5,0.09446936845779419,520005,560855.6875,0.3289553225040436
Arkansas,4609186,4971275.5,6.621974945068359,1014814,1094536.0,1.4579739570617676,539884,582296.3125,0.7756463289260864,125997,135895.109375,0.18101873993873596,361569.212,389973.46875,0.5194631814956665,70561.16672730375,76104.328125,0.10137457400560379,15706.228,16940.08203125,0.022564994171261787,574235.75,619346.6875,0.824999213218689,327154.53125,352855.21875,0.4700199067592621,277896.14359893545,299727.1875,0.3992508351802826,207940.0572,224275.46875,0.2987455725669861,759930,819628.75,1.0917843580245972,253439,273348.71875,0.3641134798526764,300416,324016.15625,0.43160489201545715,0.0,0.0,0.0,755723,815091.25,1.0857402086257935,239,257.7754211425781,0.0003433690872043371,1670709.375,1801957.375,2.4002926349639893,323116,348499.4375,0.46421778202056885,3188834.5,3439343.75,4.581368923187256,223602,241167.78125,0.3212469220161438,64731,69816.15625,0.0929984301328659,168379,181606.5625,0.24190856516361237
California,55999628,60398860.0,6.158283710479736,21130356,22790320.0,2.323707103729248,3537207,3815083.75,0.3889869749546051,1275766,1375987.875,0.1402960866689682,4071350.464,4391188.5,0.4477267563343048,572806.8153670551,617805.5,0.06299161165952682,3719700.391,4011913.5,0.40905576944351196,16366430.0,17652148.0,1.799817681312561,3753047.5,4047880.25,0.41272294521331787,1896554.6875945923,2045544.75,0.20856429636478424,656759.0917594556,708352.9375,0.07222385704517365,7251211,7820853.5,0.7974163293838501,3193107,3443952.0,0.35114628076553345,4143470,4468973.5,0.4556577205657959,0.0,0.0,0.0,19104112,20604898.0,2.1008808612823486,1524781,1644565.125,0.1676802933216095,18259556.0,19693994.0,2.008004903793335,11945317,12883720.0,1.3136274814605713,47685592.0,51431688.0,5.243988513946533,6575350,7091898.0,0.7230918407440186,1120389,1208404.75,0.12320927530527115,4434130,4782467.5,0.4876216650009155
Colorado,6929558,7473932.0,5.746795654296875,1124925,1213297.125,0.9329186677932739,313645,338284.40625,0.26011091470718384,82130,88581.9921875,0.06811175495386124,457546.772,493490.84375,0.3794510066509247,52970.51096438915,57131.78125,0.04392930865287781,78219.769,84364.578125,0.06486893445253372,1122299.25,1210465.125,0.9307411313056946,395130.71875,426171.5,0.3276883661746979,267762.7776791522,288797.75,0.22206003963947296,63457.11456,68442.1953125,0.05262602120637894,757380,816878.4375,0.6281076073646545,502997,542511.5625,0.41714364290237427,452841,488415.40625,0.37554845213890076,0.0,0.0,0.0,2049315,2210305.5,1.6995303630828857,395085,426122.1875,0.3276504576206207,1506903.5,1625283.25,1.2496997117996216,1437317,1550230.125,1.1919904947280884,4365165.5,4708085.0,3.620102882385254,696348,751051.875,0.5774927735328674,234589,253017.90625,0.19454850256443024,929707,1002743.125,0.7710211873054504
Connecticut,7801635,8414518.0,9.784721374511719,891677,961725.5625,1.1183310747146606,334207,360461.71875,0.41915857791900635,266382,287308.5,0.33409324288368225,258766.581,279094.84375,0.3245421051979065,43934.13293007463,47385.51953125,0.05510168522596359,89888.554,96950.0390625,0.11273719370365143,1364950.5,1472178.625,1.7119052410125732,242123.890625,261144.71875,0.3036690056324005,213835.48611757357,230634.03125,0.26819002628326416,58137.43104,62704.60546875,0.07291530072689056,432218,466172.28125,0.5420828461647034,305208,329184.59375,0.38278836011886597,181351,195597.609375,0.22744834423065186,116698.859375,125866.515625,0.14636236429214478,2248317,2424940.75,2.8198132514953613,31761,34256.08984375,0.03983428329229355,1081299.25,1166244.25,1.356153130531311,771344,831939.4375,0.9674108028411865,4902615.0,5287756.0,6.1488037109375,752493,811607.5,0.9437680840492249,165300,178285.671875,0.20731735229492188,226944,244772.328125,0.28463056683540344
Delaware,1534859,1655434.875,7.579586982727051,199812,215508.875,0.9867306351661682,186235,200865.296875,0.9196833968162537,132978,143424.515625,0.6566846370697021,70499.979,76038.3359375,0.34814971685409546,14582.96,15728.5712890625,0.0720149576663971,25728.025,27749.173828125,0.12705259025096893,242004.96875,261016.453125,1.195091962814331,96493.3203125,104073.6640625,0.47651249170303345,64652.690460395344,69731.6953125,0.31927409768104553,25415.64936,27412.2578125,0.12550997734069824,159321,171836.984375,0.7867741584777832,82762,89263.640625,0.4087032079696655,71211,76805.2109375,0.35166093707084656,26765.927734375,28868.611328125,0.13217805325984955,283658,305941.6875,1.4007869958877563,6421,6925.42236328125,0.031708791851997375,444876.53125,479825.25,2.1969316005706787,399029,430376.03125,1.9705231189727783,1014676.5,1094387.75,5.010772228240967,170660,184066.75,0.8427694439888,31121,33565.8125,0.15368469059467316,56519,60959.03515625,0.2791075110435486
District of Columbia,1859662,2005753.75,17.640289306640625,117825,127081.125,1.1176584959030151,0,0.0,0.0,0,0.0,0.0,50532.243,54501.96875,0.4793362319469452,12521.248256989478,13504.8955078125,0.1187734305858612,67212.358,72492.4453125,0.6375596523284912,612614.625,660740.5625,5.81110954284668,87573.7578125,94453.3984375,0.8307027816772461,28768.867387886527,31028.8984375,0.2728942930698395,32078.016839999997,34598.0078125,0.3042840361595154,128382,138467.46875,1.2177996635437012,27171,29305.505859375,0.25773730874061584,44788,48306.46484375,0.4248477518558502,46217.51953125,49848.28515625,0.438407838344574,485656,523808.28125,4.6068115234375,0,0.0,0.0,410130.125,442349.21875,3.8903918266296387,389729,420345.4375,3.6968719959259033,1940082.875,2092492.375,18.403141021728516,509815,549865.1875,4.835978031158447,32808,35385.33984375,0.31120848655700684,142828,154048.3125,1.3548306226730347
Florida,22954464,24757726.0,5.839941501617432,4365508,4708454.5,1.110647201538086,1885090,2033179.375,0.4795936942100525,832862,898290.1875,0.21189193427562714,2266457.071,2444506.0,0.5766189098358154,183952.22247476256,198403.1875,0.04680005833506584,171675.141,185161.640625,0.04367659613490105,3587259.75,3869068.5,0.9126498103141785,2023445.25,2182403.5,0.5147932171821594,1242400.178492309,1340001.0,0.31608426570892334,693707.89224,748204.375,0.17648914456367493,4841136,5221447.0,1.2316536903381348,1323515,1427488.0,0.3367210030555725,1858478,2004476.75,0.47282320261001587,0.0,0.0,0.0,5582399,6020942.5,1.4202415943145752,239987,258839.953125,0.06105609983205795,6067469.0,6544118.5,1.5436502695083618,4757392,5131124.5,1.210348129272461,21105088.0,22763066.0,5.369433879852295,2873257,3098975.0,0.7309973835945129,554552,598116.625,0.1410859078168869,2104520,2269847.5,0.5354198217391968
